[00:00:00	]Ruslan Zhakov has gained a 'Deagle' #76348 from a container with the name 'Ruslan'ın Über Seksi Sandığı' #9258.
[15:33:57	]Natasha Kolarev ran 'combine' on item 'Arıtıcı' (#137451)
[15:34:12	]Natasha Kolarev used the 'Gergin Görünüşlü Adam' smuggler.
[15:34:15	]Natasha Kolarev has gained 38 chips.
[15:34:15	]Natasha Kolarev sold a 'comp_strong_adhesive' to the 'Gergin Görünüşlü Adam' smuggler.
[15:34:15	]Natasha Kolarev has gained 38 chips.
[15:34:15	]Natasha Kolarev sold a 'comp_strong_adhesive' to the 'Gergin Görünüşlü Adam' smuggler.
[15:34:17	]Minerva Liebert is fully healed.
[15:34:18	]Natasha Kolarev has gained 44 chips.
[15:34:18	]Natasha Kolarev sold a 'comp_improved_nails_screws' to the 'Gergin Görünüşlü Adam' smuggler.
[15:34:18	]Natasha Kolarev has gained 44 chips.
[15:34:18	]Natasha Kolarev sold a 'comp_improved_nails_screws' to the 'Gergin Görünüşlü Adam' smuggler.
[15:34:22	]Natasha Kolarev has gained 22 chips.
[15:34:22	]Natasha Kolarev sold a 'comp_reshaped_metal' to the 'Gergin Görünüşlü Adam' smuggler.
[15:34:31	]C24:i4.JURY-72 has changed C24:i4.JURY-72's bodygroups.
[15:34:33	]C24:i4.JURY-72 used command '/CharDesc'.
[15:34:34	]C24:i4.JURY-72 used command '/CharDesc'.
[15:34:35	]C24:i4.JURY-72 used command '/CharDesc'.
[15:34:42	]C24:i4.JURY-72 used command '/CharDesc'.
[15:34:43	]le waddup has connected.
[15:34:51	]C24:i4.JURY-72 has changed C24:i4.JURY-72's bodygroups.
[15:34:57	]C24:i4.JURY-72 entered observer.
[15:34:58	]C24:i3.QUICK-48 used command '/ExitAct'.
[15:34:59	]Adrien Lefèvre ran SAM command 'menu' with arguments: ''
[15:35:00	]Minerva Liebert ran 'take' on item 'Boş Kavanoz' (#136892)
[15:35:00	]Minerva Liebert has gained a 'Boş Kavanoz' #136892.
[15:35:01	]C24:i4.JURY-72 exited observer at their location.
[15:35:03	]Minerva Liebert ran 'take' on item 'Boş Kavanoz' (#136893)
[15:35:03	]Minerva Liebert has gained a 'Boş Kavanoz' #136893.
[15:35:06	]Minerva Liebert ran 'take' on item 'Boş Breen'in Suyu' (#136891)
[15:35:13	]Minerva Liebert ran 'drop' on item 'Boş Kavanoz' (#136893)
[15:35:13	]Minerva Liebert has lost a 'Boş Kavanoz' #136893.
[15:35:14	]Adrien Lefèvre entered observer.
[15:35:18	]Minerva Liebert ran 'take' on item 'Boş Kavanoz' (#136893)
[15:35:18	]Minerva Liebert has gained a 'Boş Kavanoz' #136893.
[15:35:22	]Natasha Kolarev ran 'take' on item 'Demir' (#137541)
[15:35:22	]Natasha Kolarev has gained a 'Demir' #137541.
[15:35:25	]Natasha Kolarev ran 'combine' on item 'Demir' (#137541)
[15:35:35	]Adrien Lefèvre exited observer at their location.
[15:35:35	]Adrien Lefèvre entered observer.
[15:35:35	]Minerva Liebert has performed the 'Craft Parçala: Boş Kavanoz' action, gaining 20 experience in crafting.
[15:35:35	]Minerva Liebert has gained a 'Plastik Çöp' #137542.
[15:35:36	]Adrien Lefèvre exited observer at their location.
[15:35:37	]C24:i4.JURY-72 used the 'Tedarikçi' vendor.
[15:35:37	]Adrien Lefèvre entered observer.
[15:35:39	]Adrien Lefèvre exited observer at their location.
[15:35:39	]Adrien Lefèvre entered observer.
[15:35:40	]Minerva Liebert has performed the 'Craft Parçala: Boş Kavanoz' action, gaining 20 experience in crafting.
[15:35:56	][ME] C24:i3.QUICK-48: tabancasının kılıfını kilitler
[15:36:07	][IC] C24:i3.QUICK-48: <:: Pişt. ::>
[15:36:08	]C24:i4.JURY-72 used command '/Radio 10-7 rasyon molası'.
[15:36:17	]Minerva Liebert has performed the 'Craft Parçala: Boş Plastik Sürahi' action, gaining 20 experience in crafting.
[15:36:26	][IC] C24:i3.QUICK-48: <:: Yok canın sıkkın gibi geldi,. ::>
[15:36:34	][IC] C24:i3.QUICK-48: <:: Haha. ::>
[15:36:35	]Adrien Lefèvre exited observer at their location.
[15:36:35	][IC] C24:i3.QUICK-48: <:: Tabi. ::>
[15:36:35	]Adrien Lefèvre entered observer.
[15:36:38	]C24:i4.JURY-72 entered observer.
[15:36:42	]Adrien Lefèvre exited observer at their location.
[15:36:43	]Adrien Lefèvre entered observer.
[15:36:43	]Adrien Lefèvre exited observer at their location.
[15:36:44	]Adrien Lefèvre entered observer.
[15:36:44	]Adrien Lefèvre exited observer at their location.
[15:36:45	]Adrien Lefèvre entered observer.
[15:36:45	]Adrien Lefèvre exited observer at their location.
[15:36:45	]Adrien Lefèvre entered observer.
[15:36:45	]C24:i4.JURY-72 exited observer at their location.
[15:36:45	]Adrien Lefèvre exited observer at their location.
[15:36:46	]Adrien Lefèvre entered observer.
[15:36:46	]Adrien Lefèvre exited observer at their location.
[15:36:46	]Adrien Lefèvre entered observer.
[15:36:46	]Adrien Lefèvre exited observer at their location.
[15:36:46	]Adrien Lefèvre entered observer.
[15:36:47	]Adrien Lefèvre exited observer at their location.
[15:36:47	]Adrien Lefèvre entered observer.
[15:36:47	]Adrien Lefèvre exited observer at their location.
[15:36:47	]Adrien Lefèvre entered observer.
[15:36:48	]Adrien Lefèvre exited observer at their location.
[15:36:48	]Adrien Lefèvre entered observer.
[15:36:49	]deathguard loaded the character 'Mustafa Şengül'
[15:36:53	][IC] Mark Green: Hey!
[15:36:54	]Mustafa Şengül is fully healed.
[15:36:55	]le waddup loaded the character 'C24:i4.JURY-37'
[15:36:56	][IC] Mark Green: Merhaba.
[15:37:00	]Minerva Liebert opened the 'Dropped Items' #9485 container.
[15:37:03	][LOOC] Thomas Müller: AFK'yım
[15:37:04	][LOOC] C24:i4.JURY-37: geldim
[15:37:05	]Minerva Liebert has gained a 'El Feneri' #136587 from a container with the name 'Dropped Items' #9485.
[15:37:07	]Minerva Liebert has gained a 'Cam kırıkları' #136655 from a container with the name 'Dropped Items' #9485.
[15:37:07	]Lora Croft used command '/ExitAct'.
[15:37:09	]C24:i4.JURY-37 used command '/ActStand 2'.
[15:37:11	]Minerva Liebert ran 'combine' on item 'Cam kırıkları' (#134835)
[15:37:13	]Minerva Liebert ran 'combine' on item 'Demir' (#134793)
[15:37:14	]C24:i4.JURY-37 used command '/ExitAct'.
[15:37:14	][IC] Mark Green: Ben bahis adamı değilim... Ama ihtimaller pek iyi değil.
[15:37:15	]C24:i4.JURY-72 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[15:37:15	]C24:i3.QUICK-48 used command '/PM DEFENDER-10 umut abi'.
[15:37:16	]C24:i4.JURY-37 used command '/ActStand'.
[15:37:22	]Mustafa Şengül has gained level 18 in the Hız skill.
[15:37:24	]Minerva Liebert has gained a 'Kırık Lamba' #135929 from a container with the name 'Dropped Items' #9485.
[15:37:25	]C24:i4.DEFENDER-81 has gone afk.
[15:37:25	]Minerva Liebert closed the 'Dropped Items' #9485 container.
[15:37:28	]C24:i4.JURY-72 ran 'Open' on item 'Sivil Koruma Rasyonu' (#137545)
[15:37:28	]C24:i4.JURY-72 has gained a 'Metropolice Takviyeleri' #137546.
[15:37:28	]C24:i4.JURY-72 has gained a 'Soda Bob Brawn' #137547.
[15:37:28	]C24:i4.JURY-72 has gained a '20 Kredi Kuponu' #137548.
[15:37:30	]C24:i4.JURY-72 ran 'Consume' on item 'Metropolice Takviyeleri' (#137546)
[15:37:30	]C24:i4.JURY-72 extended their level 3 long boost in Güç.
[15:37:30	]C24:i4.JURY-72 ran 'Consume' on item 'Soda Bob Brawn' (#137547)
[15:37:30	]C24:i4.JURY-72 extended their level 1 long boost in Algı.
[15:37:30	]C24:i4.JURY-72 extended their level 2 long boost in Çeviklik.
[15:37:33	][IC] Mark Green: Vay, Déjà vu.
[15:37:33	]C24:i4.JURY-72 ran 'Use' on item '20 Kredi Kuponu' (#137548)
[15:37:33	]C24:i3.QUICK-48 used command '/PM DEFENDER-10 Quick kılavuzunda mayın olduğu belirtiliyor bizim mayınımız yok'.
[15:37:35	]C24:i4.JURY-72 has used a coupon at a ration dispenser, gaining 20 credits.
[15:37:42	]Minerva Liebert opened the 'Dropped Items' #9484 container.
[15:37:44	]C24:i1.DEFENDER-10 used command '/PM 48 yapcak bir şey yok abi'.
[15:37:45	][IC] C24:i1.DEFENDER-10: <:: JURY. ::>
[15:37:46	]Minerva Liebert closed the 'Dropped Items' #9484 container.
[15:37:48	]C24:i4.JURY-72 entered observer.
[15:37:53	]C24:i3.QUICK-48 used command '/PM DEFENDER-10 adamsın abi'.
[15:37:54	]Mustafa Şengül ran 'take' on item 'Hurda Metal' (#137551)
[15:37:54	]Mustafa Şengül has gained a 'Hurda Metal' #137551.
[15:37:55	]C24:i4.JURY-72 exited observer at their location.
[15:37:56	]Mustafa Şengül ran 'take' on item 'Vida Kutusu' (#137552)
[15:37:56	]Mustafa Şengül has gained a 'Vida Kutusu' #137552.
[15:37:56	][IC] C24:i4.JURY-37: <:: Anlaşıldı. ::>
[15:37:57	][IC] C24:i1.DEFENDER-10: <:: JURY. Sahada gösterdiğin performans ile i3 rütbesine terfi ettin. ::>
[15:37:58	]Mustafa Şengül ran 'combine' on item 'Hurda Metal' (#132074)
[15:38:03	][IC] C24:i4.JURY-37: <:: 10-4. Hizmet et. ::>
[15:38:06	][IC] C24:i1.DEFENDER-10: <:: Hizmet et. ::>
[15:38:08	]Minerva Liebert opened the 'Dropped Items' #9484 container.
[15:38:09	]Lora Croft opened the 'Çöp Konteyneri' #6554 container.
[15:38:11	]Minerva Liebert closed the 'Dropped Items' #9484 container.
[15:38:18	]Lora Croft closed the 'Çöp Konteyneri' #6554 container.
[15:38:19	][ME] C24:i1.DEFENDER-10: çantasından bir i3 kol bandı çıkartır ve JURY'e uzatır
[15:38:20	]Minerva Liebert opened the 'Dropped Items' #9479 container.
[15:38:24	]Minerva Liebert closed the 'Dropped Items' #9479 container.
[15:38:26	]Minerva Liebert ran 'take' on item '...' (#136597)
[15:38:27	]Minerva Liebert ran 'Write' on item '...' (#136597)
[15:38:38	]Mustafa Şengül ran 'take' on item 'Boş Paket Servis' (#137554)
[15:38:38	]Mustafa Şengül has gained a 'Boş Paket Servis' #137554.
[15:38:43	][ME] C24:i4.JURY-37: kendi kol bandını nizami bir şekilde çıkarır, Ssol elinde tutmaya devam eder ve sağ eliyle kol bandını aldıktan sonra i4 kol bandını ona uzatır
[15:38:53	][ME] C24:i1.DEFENDER-10: i4 kol bandını alır ve çantasına atar
[15:38:58	]C24:i3.QUICK-48 used command '/ExitAct'.
[15:39:11	][ME] C24:i4.JURY-37: sağ elindeki kol bandını sol eline alır. Ardından ise koluna geçirir.
[15:39:18	]Natasha Kolarev used the 'Gergin Görünüşlü Adam' smuggler.
[15:39:19	]Adrien Lefèvre exited observer at their location.
[15:39:19	]Adrien Lefèvre entered observer.
[15:39:21	]Natasha Kolarev has gained 44 chips.
[15:39:21	]Natasha Kolarev sold a 'comp_improved_nails_screws' to the 'Gergin Görünüşlü Adam' smuggler.
[15:39:21	]Minerva Liebert ran 'take' on item 'Plastik Levhalar' (#137559)
[15:39:22	]Natasha Kolarev has gained 26 chips.
[15:39:22	]Natasha Kolarev has gained level 39 in the Kaçakçılık skill.
[15:39:22	]Natasha Kolarev sold a 'comp_purifier' to the 'Gergin Görünüşlü Adam' smuggler.
[15:39:23	]Natasha Kolarev has gained 26 chips.
[15:39:23	]Natasha Kolarev sold a 'comp_purifier' to the 'Gergin Görünüşlü Adam' smuggler.
[15:39:23	]Natasha Kolarev has gained 26 chips.
[15:39:23	]Natasha Kolarev sold a 'comp_purifier' to the 'Gergin Görünüşlü Adam' smuggler.
[15:39:24	]Natasha Kolarev has gained 26 chips.
[15:39:24	]Natasha Kolarev sold a 'comp_purifier' to the 'Gergin Görünüşlü Adam' smuggler.
[15:39:24	]Natasha Kolarev has gained 26 chips.
[15:39:24	]Natasha Kolarev sold a 'comp_purifier' to the 'Gergin Görünüşlü Adam' smuggler.
[15:39:25	]C24:i4.JURY-72 used command '/Radio 10-8'.
[15:39:25	]Natasha Kolarev has gained 26 chips.
[15:39:25	]Natasha Kolarev sold a 'comp_purifier' to the 'Gergin Görünüşlü Adam' smuggler.
[15:39:33	]Mustafa Şengül ran 'take' on item 'Plastik Çöp' (#137561)
[15:39:33	]Mustafa Şengül has gained a 'Plastik Çöp' #137561.
[15:39:34	][IC] C24:i1.DEFENDER-10: <:: Peki; gidebilirsin. ::>
[15:39:34	]Mustafa Şengül ran 'take' on item 'Boş Süt Kartonu' (#137560)
[15:39:34	]Mustafa Şengül has gained a 'Boş Süt Kartonu' #137560.
[15:39:35	]THE ÖMER has unloaded their "Mark Green" character.
[15:39:35	]Mustafa Şengül ran 'take' on item 'Plastik Levhalar' (#137562)
[15:39:35	]Mustafa Şengül has gained a 'Plastik Levhalar' #137562.
[15:39:35	]Adrien Lefèvre is admin-searching Lora Croft's inventory.
[15:39:35	]Adrien Lefèvre has used a context menu option with the name: ixviewinventory
[15:39:36	][IC] C24:i4.JURY-72: <:: 48. ::>
[15:39:37	][IC] C24:i4.JURY-37: <:: Anlaşıldı. ::>
[15:39:37	]C24:i4.JURY-37 used command '/ExitAct'.
[15:39:38	]C24:i3.QUICK-48 is fully healed.
[15:39:38	]Adrien Lefèvre has closed Lora Croft's inventory.
[15:39:38	]THE ÖMER loaded the character 'Eren Dağdelen'
[15:39:39	][IC] C24:i3.QUICK-48: <:: Dinlemede. ::>
[15:39:39	][IC] C24:i1.DEFENDER-10: <:: Hizmet et. ::>
[15:39:40	][IC] C24:i4.JURY-72: <:: 10-50'ye ne dersin? ::>
[15:39:42	][IC] C24:i4.JURY-37: <:: Hizmet et. ::>
[15:39:50	]Lora Croft used command '/ActStand 4'.
[15:39:53	]C24:i3.QUICK-48 used command '/Radio KT-1 10-50 65/45/60.Cadde'.
[15:39:58	]deathguard loaded the character 'Frederic Schopenhauer'
[15:40:05	]Adrien Lefèvre exited observer at their location.
[15:40:29	]Adrien Lefèvre entered observer.
[15:40:41	][IC] C24:i3.QUICK-48: <:: Şu devriye bitsin ufak işim var. ::>
[15:40:50	][IC] C24:i3.QUICK-48: <:: Şurayı kapatır mısın. ::>
[15:40:52	][IC] C24:i4.JURY-72: <:: Hmph. ::>
[15:40:54	]Minerva Liebert used the 'Gergin Görünüşlü Adam' smuggler.
[15:41:06	][IC] C24:i4.JURY-72: <:: 48. ::>
[15:41:07	]Natasha Kolarev ran 'take' on item 'Vida Kutusu' (#137567)
[15:41:07	]Natasha Kolarev has gained a 'Vida Kutusu' #137567.
[15:41:14	][IC] C24:i4.JURY-72: <:: Şurayı rapora geçir. ::>
[15:41:21	][IC] C24:i4.JURY-72: <:: 3 kişi nekrotikleri temizlediğimizi vs. ::>
[15:41:23	]Minerva Liebert has gained 2 chips.
[15:41:23	]Minerva Liebert sold a 'comp_glass' to the 'Gergin Görünüşlü Adam' smuggler.
[15:41:24	][IC] C24:i3.QUICK-48: <:: Işim o zaten. ::>
[15:41:26	][IC] C24:i3.QUICK-48: <:: Haha. ::>
[15:41:27	]Natasha Kolarev ran 'take' on item 'Vida Kutusu' (#137569)
[15:41:27	]Natasha Kolarev has gained a 'Vida Kutusu' #137569.
[15:41:29	][IC] C24:i4.JURY-72: <:: Haha. ::>
[15:41:30	]Natasha Kolarev ran 'combine' on item 'Çivi Kutusu' (#137273)
[15:41:32	]Natasha Kolarev ran 'combine' on item 'Vida Kutusu' (#137567)
[15:41:32	][IC] C24:i4.JURY-72: <:: VICE. ::>
[15:41:34	][IC] C24:i4.JURY-72: <:: Gelsede. ::>
[15:41:35	][LOOC] C24:i3.QUICK-48: bide ota başvurusu
[15:41:37	][IC] C24:i4.JURY-72: <:: Kapıyı tamir etse. ::>
[15:41:38	]Thomas Müller used command '/ExitAct'.
[15:41:40	]C24:i4.DEFENDER-81 is no longer afk. Total time spent AFK: 550
[15:41:41	]Natasha Kolarev ran 'take' on item 'Demir' (#137573)
[15:41:41	]Natasha Kolarev has gained a 'Demir' #137573.
[15:41:42	][LOOC] C24:i4.JURY-72: haytıır
[15:41:42	]Goblin [MG] has unloaded their "Thomas Müller" character.
[15:41:43	][IC] C24:i3.QUICK-48: <:: Keşke. ::>
[15:41:43	]Natasha Kolarev ran 'combine' on item 'Demir' (#137395)
[15:41:57	]Natasha Kolarev ran 'take' on item 'Güçlü Yapıştırıcı' (#137576)
[15:41:57	]Natasha Kolarev has gained a 'Güçlü Yapıştırıcı' #137576.
[15:41:58	]Eren Dağdelen ran 'insert' on item '#68828 Kimlik Kartı' (#83154)
[15:41:58	]Eren Dağdelen has lost a '#68828 Kimlik Kartı' #83154.
[15:41:58	]Natasha Kolarev ran 'take' on item 'Arıtıcı' (#137575)
[15:41:58	]Natasha Kolarev has gained a 'Arıtıcı' #137575.
[15:41:59	]Eren Dağdelen ran 'insert' on item 'CWU Member Access Keycard' (#83156)
[15:41:59	]Eren Dağdelen has lost a 'CWU Member Access Keycard' #83156.
[15:42:00	]Natasha Kolarev ran 'combine' on item 'Arıtıcı' (#137451)
[15:42:01	]Minerva Liebert opened the 'Erzak ve Kişisel Korunma Ekipmanları' #7213 container.
[15:42:04	]Minerva Liebert closed the 'Erzak ve Kişisel Korunma Ekipmanları' #7213 container.
[15:42:14	]Natasha Kolarev ran 'take' on item 'Arıtıcı' (#137579)
[15:42:14	]Natasha Kolarev has gained a 'Arıtıcı' #137579.
[15:42:16	]Natasha Kolarev ran 'combine' on item 'Arıtıcı' (#137451)
[15:42:20	]Ruslan Zhakov used command '/ExitAct'.
[15:42:30	]Natasha Kolarev ran 'take' on item 'Arıtıcı' (#137582)
[15:42:30	]Natasha Kolarev has gained a 'Arıtıcı' #137582.
[15:42:32	]C24:i4.JURY-37 ran 'EquipUn' on item 'UMP-45' (#133586)
[15:42:32	]C24:i4.JURY-37 has gained a '30rnd MP Magazine' #133608.
[15:42:33	]Natasha Kolarev ran 'combine' on item 'Arıtıcı' (#137451)
[15:42:34	]C24:i4.JURY-37 ran 'Equip' on item 'UMP-45' (#133586)
[15:42:35	]C24:i4.JURY-37 has lost a '30rnd MP Magazine' #133608.
[15:42:36	]C24:i3.QUICK-48 used command '/Radio KT-1 10-42'.
[15:42:36	]Ruslan Zhakov ran SAM command 'asay' with arguments: 'aga bi sorum olcaq yaw'
[15:42:45	]Frederic Schopenhauer opened the 'Malzemeler #1' #6533 container.
[15:42:45	]C24:i4.JURY-37 used the 'Tedarikçi' vendor.
[15:42:47	]Frederic Schopenhauer closed the 'Malzemeler #1' #6533 container.
[15:42:47	]C24:i3.QUICK-48 used command '/Radio 10-7; serve'.
[15:42:48	]Frederic Schopenhauer opened the 'Malzemeler #2' #6534 container.
[15:42:48	]Natasha Kolarev ran 'take' on item 'Yapıştırıcı' (#137585)
[15:42:48	]Natasha Kolarev has gained a 'Yapıştırıcı' #137585.
[15:42:49	]Frederic Schopenhauer closed the 'Malzemeler #2' #6534 container.
[15:42:52	]C24:i4.JURY-37 has gained 0 chips.
[15:42:52	]C24:i4.JURY-37 has gained a 'CV-2000 Şok Çubuğu' #137586.
[15:42:52	]Frederic Schopenhauer opened the 'Büyük Kutu' #6457 container.
[15:42:54	]C24:i4.JURY-37 has gained 0 chips.
[15:42:54	]C24:i4.JURY-37 has gained a 'Onarım Kaplaması' #137587.
[15:42:54	]Frederic Schopenhauer closed the 'Büyük Kutu' #6457 container.
[15:42:55	]C24:i4.JURY-37 has gained 0 chips.
[15:42:55	]C24:i4.JURY-37 has gained a 'Lastik Kelepçe' #137588.
[15:42:56	]C24:i4.JURY-37 has gained 0 chips.
[15:42:56	]C24:i4.JURY-37 has gained a 'Lastik Kelepçe' #137589.
[15:42:56	]Frederic Schopenhauer opened the 'Çöp Konteyneri' #8434 container.
[15:42:56	]C24:i4.JURY-37 has gained 0 chips.
[15:42:56	]C24:i4.JURY-37 has gained a 'Lastik Kelepçe' #137590.
[15:42:57	]C24:i4.JURY-37 has gained 0 chips.
[15:42:57	]C24:i4.JURY-37 has gained a 'Lastik Kelepçe' #137591.
[15:42:58	]Frederic Schopenhauer closed the 'Çöp Konteyneri' #8434 container.
[15:42:58	]Frederic Schopenhauer opened the 'Bitmiş Bataryalar' #8338 container.
[15:43:01	]Frederic Schopenhauer closed the 'Bitmiş Bataryalar' #8338 container.
[15:43:02	]Ruslan Zhakov ran SAM command 'asay' with arguments: 'bekiliyorum bayadır hani adminlerde var şuan'
[15:43:02	]Frederic Schopenhauer opened the 'Bitmiş Bataryalar' #8338 container.
[15:43:04	]Frederic Schopenhauer closed the 'Bitmiş Bataryalar' #8338 container.
[15:43:04	]Eren Dağdelen ran 'smoke' on item 'Sigara' (#126760)
[15:43:05	]Connordpd has unloaded their "C24:i3.QUICK-48" character.
[15:43:05	]Eren Dağdelen ran 'light' on item 'Plastik Çakmak' (#137456)
[15:43:07	]Frederic Schopenhauer opened the 'Malzemeler #1' #6533 container.
[15:43:09	]Natasha Kolarev ran 'combine' on item 'Yapıştırıcı' (#137525)
[15:43:11	]Frederic Schopenhauer closed the 'Malzemeler #1' #6533 container.
[15:43:11	]Frederic Schopenhauer opened the 'Malzemeler #2' #6534 container.
[15:43:13	]Frederic Schopenhauer closed the 'Malzemeler #2' #6534 container.
[15:43:16	]C24:i4.JURY-37 has gained 0 chips.
[15:43:16	]C24:i4.JURY-37 has gained a 'Dezenfekte Bandaj Rulosu' #137594.
[15:43:16	]C24:i4.JURY-37 has gained 0 chips.
[15:43:17	]C24:i4.JURY-37 has gained a 'Dezenfekte Bandaj Rulosu' #137595.
[15:43:17	]C24:i4.JURY-37 has gained 0 chips.
[15:43:17	]C24:i4.JURY-37 has gained a 'Dezenfekte Bandaj Rulosu' #137596.
[15:43:18	]C24:i4.JURY-37 has gained 0 chips.
[15:43:18	]C24:i4.JURY-37 has gained a 'Dezenfekte Bandaj Rulosu' #137597.
[15:43:18	]C24:i4.JURY-72 used command '/Radio KT-1 Dağıtılıyor.'.
[15:43:18	]C24:i4.JURY-37 has gained 0 chips.
[15:43:18	]C24:i4.JURY-37 has gained a 'Dezenfekte Bandaj Rulosu' #137598.
[15:43:18	]Frederic Schopenhauer opened the 'Büyük Kutu' #6457 container.
[15:43:19	]C24:i4.JURY-37 has gained 0 chips.
[15:43:19	]C24:i4.JURY-37 has gained a 'Dezenfekte Bandaj Rulosu' #137599.
[15:43:20	]Frederic Schopenhauer closed the 'Büyük Kutu' #6457 container.
[15:43:21	]Frederic Schopenhauer opened the 'Reçine #2' #6532 container.
[15:43:21	]Natasha Kolarev ran 'take' on item 'Demir' (#137601)
[15:43:21	]Natasha Kolarev has gained a 'Demir' #137601.
[15:43:22	]Frederic Schopenhauer closed the 'Reçine #2' #6532 container.
[15:43:22	]Natasha Kolarev ran 'combine' on item 'Demir' (#137395)
[15:43:22	]Frederic Schopenhauer opened the 'Reçine #1' #6531 container.
[15:43:23	]Minerva Liebert ran 'take' on item 'Arıtıcı' (#137605)
