[00:03:08	]Kaan has connected.
[15:38:39	]Haru Okamoto has gained a 'Bob Water Orijinal' #2868.
[15:38:39	][PICKUP DISPENSER] Victorian ( Haru Okamoto ) picked up an item from the pickup dispenser.
[15:38:39	]Haru Okamoto has gained a 'Bob Water Orijinal' #2869.
[15:38:40	][PICKUP DISPENSER] Victorian ( Haru Okamoto ) picked up an item from the pickup dispenser.
[15:38:40	]Haru Okamoto has gained a 'Bob Water Orijinal' #2870.
[15:38:40	][PICKUP DISPENSER] Victorian ( Haru Okamoto ) picked up an item from the pickup dispenser.
[15:38:40	]Haru Okamoto has gained a 'Bob Water Orijinal' #2871.
[15:38:49	][ME] Danilo Zanna: Bıçak ile karpuzu 8 eşit parçaya böler
[15:38:56	]Haru Okamoto has transferred a 'Bob Water Orijinal' #2869 to a container with the name 'Vending Machine' #12313.
[15:38:57	]Haru Okamoto has transferred a 'Bob Water Orijinal' #2868 to a container with the name 'Vending Machine' #12313.
[15:38:59	][IC] Danilo Zanna: Kaç parça istersiniz?
[15:38:59	]Haru Okamoto has transferred a 'Bob Water Orijinal' #2871 to a container with the name 'Vending Machine' #12313.
[15:39:00	]Haru Okamoto has transferred a 'Bob Water Orijinal' #2870 to a container with the name 'Vending Machine' #12313.
[15:39:04	]C24:i1.TAP-1 used command '/Staff ya bu animasyonu sikicem'.
[15:39:06	]Haru Okamoto ran 'Insert' on item 'Vending Machine Key' (#2691)
[15:39:08	]Haru Okamoto ran 'Insert' on item 'Vending Machine Key' (#2712)
[15:39:09	]Haru Okamoto ran 'Insert' on item 'Vending Machine Key' (#2701)
[15:39:10	]Haru Okamoto ran 'Insert' on item 'Vending Machine Key' (#2693)
[15:39:10	][IC] Danilo Zanna: Tabi.
[15:39:10	]C24:i1.TAP-1 used command '/PanelRemove'.
[15:39:18	][ME] Danilo Zanna: 1 Parçasını tabağa alır
[15:39:19	]Danilo Zanna ran 'take' on item 'Karpuz' (#2867)
[15:39:19	]Danilo Zanna has gained a 'Karpuz' #2867.
[15:39:30	][ME] Danilo Zanna: Tabağı tezgaha burakır
[15:39:31	]Danilo Zanna ran 'drop' on item 'Karpuz' (#2867)
[15:39:31	]Danilo Zanna has lost a 'Karpuz' #2867.
[15:39:36	][IT] Danilo Zanna: TEK PARÇA KARPUZ
[15:39:39	]S10:SCN-1 used command '/Dispatch ACCESS RESTRICTED'.
[15:39:44	]C24:i1.TAP-1 used command '/Staff bu animasyonlar cpde bozuk'.
[15:39:49	][IC] Danilo Zanna: Buyrun borcunuz 5 Kredi.
[15:39:52	]Bernd Erich ran 'take' on item 'Karpuz' (#2867)
[15:39:52	]Bernd Erich has gained a 'Karpuz' #2867.
[15:39:55	]S10:SCN-1 used command '/Staff bi gir animasyona bbakiyim'.
[15:39:56	]C24:i1.TAP-1 used command '/Staff otur yapıyorum yine map dışını görüyorum'.
[15:39:56	]Danilo Zanna ran 'RequestCredits' on item 'POS Cihazı' (#1695)
[15:39:57	]C24:i1.TAP-1 used command '/ActSit'.
[15:39:58	][ME] Bernd Erich: kartını çıkartır.
[15:40:01	]C24:i1.TAP-1 used command '/Staff simsiyah ekran'.
[15:40:02	]C24:i1.TAP-1 used command '/ExitAct'.
[15:40:03	]Bernd Erich (CID: 12438, item: 301) has send 5 credits to Danilo Zanna (CID: 17862, item: 360) via POS device for 'Karpuz'.
[15:40:05	]C24:i1.TAP-1 used command '/ActLean'.
[15:40:09	][ME] Danilo Zanna: Pos cihazını tezgaha koyar
[15:40:11	]C24:i1.TAP-1 used command '/Staff sese gel'.
[15:40:16	][ME] Bernd Erich: kartını pos cihazına okutur.
[15:40:20	][IC] Danilo Zanna: Afiyet olsun.
[15:40:25	][IT] Bernd Erich: pos cihazı işlemi onayladı
[15:40:34	]Danilo Zanna used command '/ActSit'.
[15:40:39	][IC] Danilo Zanna: Evet.
[15:40:41	]C24:i1.TAP-1 used command '/ExitAct'.
[15:40:42	][IC] Danilo Zanna: Ne konuşuyorduk.
[15:40:46	][ME] Bernd Erich: karpuz dilimini yavaşca ve sakince yemeye başlar.
[15:40:47	][IC] Giovanni Roselli: Dükkan tam açılmadı diyordun.
[15:40:50	]C24:i1.TAP-1 used command '/ActLean'.
[15:40:51	][IC] Danilo Zanna: Aynen öyle.
[15:40:51	]C24:i1.TAP-1 used command '/ExitAct'.
[15:40:54	]Giovanni Roselli ran 'smoke' on item 'Sigara' (#2721)
[15:40:55	]Giovanni Roselli ran 'light' on item 'Plastik Çakmak' (#2496)
[15:40:55	]C24:i1.TAP-1 ran 'EquipUn' on item 'CV-2000 Şok Çubuğu' (#2786)
[15:40:56	]C24:i1.TAP-1 ran 'EquipUn' on item 'MP5A3' (#2831)
[15:40:56	]C24:i1.TAP-1 ran 'EquipUn' on item 'Combine PDA' (#2748)
[15:40:57	]C24:i1.TAP-1 ran 'EquipUn' on item 'HK USP .45' (#2785)
[15:40:57	][IC] Danilo Zanna: Henüz yapılacak gerçekten çok iş vart.
[15:40:58	]C24:i1.TAP-1 used command '/ActLean'.
[15:40:59	]C24:i1.TAP-1 used command '/ExitAct'.
[15:41:01	]Bernd Erich ran 'Slice' on item 'Karpuz' (#2867)
[15:41:03	]C24:i1.TAP-1 ran 'Equip' on item 'CV-2000 Şok Çubuğu' (#2786)
[15:41:05	]Bernd Erich ran 'Consume' on item 'Karpuz' (#2867)
[15:41:06	][IC] Giovanni Roselli: Yardımcı olabileceğim bir şey var mı.
[15:41:16	][IC] Danilo Zanna: Ve ben buranın ağırlıklı olarak statüsü yüksek insanları ağırlamasını amaçlıyorum.
[15:41:25	][IC] Danilo Zanna: Yok yok.
[15:41:30	][IC] Danilo Zanna: Şimdi alkol açısından şöyle.
[15:41:37	][IT] Bernd Erich: [Bernd] Dilimi bitirdi.
[15:41:37	][IC] Danilo Zanna: Ben alkol tekil bir şekilde satmıyorum.
[15:41:45	]C24:i1.TAP-1 used command '/ActLean'.
[15:41:46	][IC] Danilo Zanna: Alkol içecekse yemeğin yanında sadece.
[15:41:49	]C24:i1.TAP-1 used command '/ExitAct'.
[15:41:51	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:41:54	][IC] Danilo Zanna: Oda bardaklar halinde.
[15:41:55	]C24:i1.TAP-1 ran 'Equip' on item 'MP5A3' (#2831)
[15:41:55	]C24:i1.TAP-1 ran 'Equip' on item 'HK USP .45' (#2785)
[15:41:59	][ME] Bernd Erich: cebinden çıkardığı mendil ile ağzını siler.
[15:41:59	]C24:i1.TAP-1 used command '/ExitAct'.
[15:42:00	]C24:i1.TAP-1 ran 'EquipUn' on item 'MP5A3' (#2831)
[15:42:01	]C24:i1.TAP-1 ran 'EquipUn' on item 'HK USP .45' (#2785)
[15:42:02	]Nesreo loaded the character 'Lucas Evans'
[15:42:02	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:42:02	][IC] Danilo Zanna: Koca şişeyi vermiyorum yani.
[15:42:03	]C24:i1.TAP-1 used command '/ExitAct'.
[15:42:04	]C24:i1.TAP-1 ran 'Equip' on item 'MP5A3' (#2831)
[15:42:05	]C24:i1.TAP-1 ran 'Equip' on item 'HK USP .45' (#2785)
[15:42:05	]C24:i1.TAP-1 ran 'Equip' on item 'Combine PDA' (#2748)
[15:42:06	]Bernd Erich used command '/ExitAct'.
[15:42:07	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:42:09	]C24:i1.TAP-1 used command '/ExitAct'.
[15:42:11	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:42:13	][IC] Danilo Zanna: Alkol politikamız bu.
[15:42:19	]C24:i1.TAP-1 used command '/ExitAct'.
[15:42:20	]C24:i1.TAP-1 ran 'EquipUn' on item 'Combine PDA' (#2748)
[15:42:20	][IC] Giovanni Roselli: Ben dibini görmeyeni kapıdan içeri almam bir daha.
[15:42:21	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:42:22	]C24:i1.TAP-1 used command '/ExitAct'.
[15:42:24	][IC] Giovanni Roselli: Tamam anlaştık.
[15:42:24	]C24:i1.TAP-1 ran 'EquipUn' on item 'HK USP .45' (#2785)
[15:42:25	]C24:i1.TAP-1 ran 'EquipUn' on item 'MP5A3' (#2831)
[15:42:26	][IC] Giovanni Roselli: L.
[15:42:26	]C24:i1.TAP-1 ran 'EquipUn' on item 'CV-2000 Şok Çubuğu' (#2786)
[15:42:27	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:42:30	][IC] Giovanni Roselli: Lüx mallar da var elimde.
[15:42:30	][IC] Danilo Zanna: Hah.
[15:42:37	][IC] Giovanni Roselli: Sana satabilirim istersen.
[15:42:37	]C24:i1.TAP-1 used command '/ExitAct'.
[15:42:38	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:42:39	][ME] Danilo Zanna: Elini uzatır
[15:42:44	]C24:i1.TAP-1 used command '/ExitAct'.
[15:42:46	][IC] Danilo Zanna: Aramızda sıkıntı çıkmamasına çok sevindim.
[15:42:48	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:42:50	]C24:i1.TAP-1 used command '/ExitAct'.
[15:42:51	]C24:i1.TAP-1 ran 'Equip' on item 'CV-2000 Şok Çubuğu' (#2786)
[15:42:51	]C24:i1.TAP-1 ran 'Equip' on item 'MP5A3' (#2831)
[15:42:52	]C24:i1.TAP-1 ran 'Equip' on item 'HK USP .45' (#2785)
[15:42:53	]C24:i1.TAP-1 ran 'Equip' on item 'Combine PDA' (#2748)
[15:42:53	][ME] Giovanni Roselli: elini uzatır ve tokalaşırlar
[15:42:54	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:42:55	]C24:i1.TAP-1 used command '/ExitAct'.
[15:42:56	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:42:59	]C24:i1.TAP-1 used command '/ExitAct'.
[15:42:59	][IC] Giovanni Roselli: Hep böyle devam etmesi dileği ile.
[15:43:01	]C24:i1.TAP-1 ran 'EquipUn' on item 'MP5A3' (#2831)
[15:43:02	]C24:i1.TAP-1 ran 'EquipUn' on item 'CV-2000 Şok Çubuğu' (#2786)
[15:43:02	]C24:i1.TAP-1 ran 'EquipUn' on item 'HK USP .45' (#2785)
[15:43:03	]C24:i1.TAP-1 ran 'EquipUn' on item 'Combine PDA' (#2748)
[15:43:03	]Bernd Erich used command '/ActLean 2'.
[15:43:06	]Giovanni Roselli used command '/ExitAct'.
[15:43:08	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:43:08	][IC] Danilo Zanna: Ozaman.
[15:43:08	]Danilo Zanna used command '/ExitAct'.
[15:43:10	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:11	]C24:i1.TAP-1 used command '/ActSit'.
[15:43:11	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:12	][IC] Giovanni Roselli: ?
[15:43:13	]Haru Okamoto opened the 'Kutu' #11944 container.
[15:43:15	]Haru Okamoto closed the 'Kutu' #11944 container.
[15:43:15	]C24:i1.TAP-1 used command '/ActSitWall'.
[15:43:16	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:19	]C24:i1.TAP-1 used command '/ActLean'.
[15:43:21	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:22	][IC] Lucas Evans: Şef selam.
[15:43:22	][IC] Danilo Zanna: Aa lucas.
[15:43:23	]C24:i1.TAP-1 ran 'Equip' on item 'CV-2000 Şok Çubuğu' (#2786)
[15:43:24	]Haru Okamoto ran 'drop' on item 'Vending Machine Key' (#2690)
[15:43:24	]Haru Okamoto has lost a 'Vending Machine Key' #2690.
[15:43:24	]C24:i1.TAP-1 used command '/ActLean'.
[15:43:25	][IC] Danilo Zanna: Hoş geldin.
[15:43:26	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:28	][IC] Lucas Evans: Hoş buldum.
[15:43:29	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:43:29	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:31	][IC] Danilo Zanna: Garsonum lucas.
[15:43:31	]C24:i1.TAP-1 ran 'EquipUn' on item 'CV-2000 Şok Çubuğu' (#2786)
[15:43:33	]C24:i1.TAP-1 ran 'Equip' on item 'MP5A3' (#2831)
[15:43:33	]Haru Okamoto ran 'drop' on item 'Vending Machine Key' (#2694)
[15:43:33	]Haru Okamoto has lost a 'Vending Machine Key' #2694.
[15:43:34	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:43:35	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:35	][IC] Lucas Evans: Merhaba bayım.
[15:43:36	]Haru Okamoto ran 'drop' on item 'Vending Machine Key' (#2700)
[15:43:36	]Haru Okamoto has lost a 'Vending Machine Key' #2700.
[15:43:37	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:43:38	][IC] Giovanni Roselli: Merhaba lucas.
[15:43:39	]Haru Okamoto ran 'drop' on item 'Vending Machine Key' (#2711)
[15:43:39	]Haru Okamoto has lost a 'Vending Machine Key' #2711.
[15:43:39	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:40	]C24:i1.TAP-1 ran 'EquipUn' on item 'MP5A3' (#2831)
[15:43:41	][IC] Giovanni Roselli: Ben Giovanni.
[15:43:41	]C24:i1.TAP-1 ran 'Equip' on item 'CV-2000 Şok Çubuğu' (#2786)
[15:43:43	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:43:44	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:45	][IC] Giovanni Roselli: Barı işletiyorum.
[15:43:46	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:43:47	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:48	]C24:i1.TAP-1 ran 'EquipUn' on item 'CV-2000 Şok Çubuğu' (#2786)
[15:43:49	]C24:i1.TAP-1 ran 'Equip' on item 'HK USP .45' (#2785)
[15:43:50	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:43:52	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:53	]Haru Okamoto ran 'drop' on item 'Vending Machine Key' (#2691)
[15:43:53	]Haru Okamoto has lost a 'Vending Machine Key' #2691.
[15:43:54	][IC] Giovanni Roselli: Senin gibi bir delikanlıyı şişenin dibini görürken görmek isterim.
[15:43:54	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:43:55	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:56	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:43:57	]C24:i1.TAP-1 used command '/ExitAct'.
[15:43:58	]C24:i1.TAP-1 used command '/ActStand 4'.
[15:43:59	]Haru Okamoto ran 'drop' on item 'Vending Machine Key' (#2693)
[15:43:59	]Haru Okamoto has lost a 'Vending Machine Key' #2693.
[15:43:59	]C24:i1.TAP-1 used command '/ExitAct'.
[15:44:00	]C24:i1.TAP-1 ran 'EquipUn' on item 'HK USP .45' (#2785)
[15:44:01	]C24:i1.TAP-1 ran 'Equip' on item 'Combine PDA' (#2748)
[15:44:01	]S10:SCN-1 ran SAM command 'stopsound' with arguments: ''
[15:44:02	]Haru Okamoto ran 'drop' on item 'Vending Machine Key' (#2701)
[15:44:02	]Haru Okamoto has lost a 'Vending Machine Key' #2701.
[15:44:03	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:44:04	]Erwin Schneider used command '/ExitAct'.
[15:44:04	]C24:i1.TAP-1 used command '/ExitAct'.
[15:44:05	]C24:i1.TAP-1 used command '/ActStand 4'.
[15:44:06	]Haru Okamoto ran 'drop' on item 'Vending Machine Key' (#2712)
[15:44:06	]Haru Okamoto has lost a 'Vending Machine Key' #2712.
[15:44:06	]C24:i1.TAP-1 used command '/ExitAct'.
[15:44:07	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:44:07	]C24:i1.TAP-1 used command '/ExitAct'.
[15:44:09	]C24:i1.TAP-1 ran 'EquipUn' on item 'Combine PDA' (#2748)
[15:44:10	][IC] Lucas Evans: Haha.
[15:44:12	]C24:i1.TAP-1 ran 'Equip' on item 'MP5A3' (#2831)
[15:44:13	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:44:14	][IC] Lucas Evans: Elimden geleni yaparım.
[15:44:18	]Haru Okamoto ran 'drop' on item 'Boş Kavanoz' (#2512)
[15:44:18	]Haru Okamoto has lost a 'Boş Kavanoz' #2512.
[15:44:19	]C24:i1.TAP-1 used command '/ExitAct'.
[15:44:20	][IC] Danilo Zanna: Lucas sadece elemanım değil arkadaşım olur bu arada.
[15:44:20	][IC] Lucas Evans: Hangi bar?
[15:44:21	]C24:i1.TAP-1 ran 'EquipUn' on item 'MP5A3' (#2831)
[15:44:21	]Enistein loaded the character 'C24:RCT.YELLO-05'
[15:44:24	]C24:i1.TAP-1 ran 'Equip' on item 'HK USP .45' (#2785)
[15:44:25	]C24:i1.TAP-1 ran 'Equip' on item 'CV-2000 Şok Çubuğu' (#2786)
[15:44:26	]C24:RCT.YELLO-05 is fully healed.
[15:44:26	][IC] Giovanni Roselli: Şehirdeki tek bar.
[15:44:29	]C24:i1.TAP-1 has lost a '17rnd USP Magazine' #2829.
[15:44:31	][IC] Giovanni Roselli: Grizzly sokağındaki.
[15:44:39	]Haru Okamoto ran 'drop' on item '#15813 Kimlik Kartı' (#335)
[15:44:39	]Haru Okamoto has lost a '#15813 Kimlik Kartı' #335.
[15:44:40	]Haru Okamoto ran 'drop' on item 'CWU Management Access Keycard' (#505)
[15:44:40	]Haru Okamoto has lost a 'CWU Management Access Keycard' #505.
[15:44:43	][IC] Lucas Evans: Anladım.
[15:44:44	]C24:i1.TAP-1 ran 'EquipUn' on item 'HK USP .45' (#2785)
[15:44:44	]C24:i1.TAP-1 has gained a '17rnd USP Magazine' #2829.
[15:44:45	]C24:i1.TAP-1 ran 'Equip' on item 'HK USP .45' (#2785)
[15:44:45	]C24:i1.TAP-1 has lost a '17rnd USP Magazine' #2829.
[15:44:46	][IC] Lucas Evans: Gelmiştim oraya.
[15:44:49	]Bernd Erich used command '/ExitAct'.
[15:44:49	]Haru Okamoto ran 'take' on item '#15813 Kimlik Kartı' (#335)
[15:44:49	]Haru Okamoto has gained a '#15813 Kimlik Kartı' #335.
[15:44:52	][IC] Lucas Evans: Sigara almıştım, sanırım tezgahtaki sendinm.
[15:44:53	]Haru Okamoto ran 'drop' on item '#15813 Kimlik Kartı' (#335)
[15:44:53	]Haru Okamoto has lost a '#15813 Kimlik Kartı' #335.
[15:44:57	][IC] Giovanni Roselli: Evet.
[15:45:06	][IC] C24:RCT.YELLO-05: <:: TAP. ::>
[15:45:07	]C24:i1.TAP-1 ran 'drop' on item 'MP5A3' (#2831)
[15:45:07	]C24:i1.TAP-1 has lost a 'MP5A3' #2831.
[15:45:08	][IC] C24:i1.TAP-1: <:: Al. ::>
[15:45:09	]C24:RCT.YELLO-05 ran 'take' on item 'MP5A3' (#2831)
[15:45:09	]C24:RCT.YELLO-05 has gained a 'MP5A3' #2831.
[15:45:11	][IC] Giovanni Roselli: Ben kaçayım artık.
[15:45:12	]C24:RCT.YELLO-05 ran 'Equip' on item 'MP5A3' (#2831)
[15:45:13	][IC] Lucas Evans: Ben bi mutfaga bakayım.
[15:45:14	][IC] Danilo Zanna: Tabi.
[15:45:16	]Lucas Evans opened the 'Büyük Buzdolabı' #12244 container.
[15:45:16	]C24:RCT.YELLO-05 used command '/ActLean'.
[15:45:18	]Lucas Evans closed the 'Büyük Buzdolabı' #12244 container.
[15:45:19	]C24:RCT.YELLO-05 used command '/ExitAct'.
[15:45:20	]Lucas Evans opened the 'Yazar Kasa' #12280 container.
[15:45:21	][IC] Giovanni Roselli: Lucas da italyan mı?
[15:45:23	]Lucas Evans closed the 'Yazar Kasa' #12280 container.
[15:45:23	]C24:RCT.YELLO-05 ran 'drop' on item 'MP5A3' (#2831)
[15:45:23	]C24:RCT.YELLO-05 has lost a 'MP5A3' #2831.
[15:45:26	]C24:i1.TAP-1 ran 'take' on item 'MP5A3' (#2831)
[15:45:26	]C24:i1.TAP-1 has gained a 'MP5A3' #2831.
[15:45:27	]C24:i1.TAP-1 ran 'Equip' on item 'MP5A3' (#2831)
[15:45:29	][IC] Danilo Zanna: Ona sor.
[15:45:29	][IC] C24:i1.TAP-1: <:: Al. ::>
[15:45:30	]C24:i1.TAP-1 used command '/ActLean 2'.
[15:45:31	]C24:i1.TAP-1 used command '/ExitAct'.
[15:45:33	][IC] Giovanni Roselli: Sen de italyan mısın?
[15:45:37	]Bernd Erich has acquired his ration, gaining 0 credits, 20 wages and a ration ration.
[15:45:50	]Bernd Erich ran 'take' on item 'Rasyon' (#2872)
[15:45:50	]Bernd Erich has gained a 'Rasyon' #2872.
[15:45:51	][IC] Danilo Zanna: Öhm.
[15:45:53	][IC] Giovanni Roselli: Hu huu.
[15:45:54	][IC] Lucas Evans: Ah.
[15:45:55	][IC] Danilo Zanna: Lucas.
[15:45:57	][IC] Danilo Zanna: Hah.
[15:46:00	][IC] Lucas Evans: Gözüm kamaştı pardon.
[15:46:03	][IC] Lucas Evans: Ben ingilizim dostum.
[15:46:10	][IC] Lucas Evans: Sen?
[15:46:14	][IC] Giovanni Roselli: Sence.
[15:46:19	][IC] Lucas Evans: Italyan...
[15:46:20	]İlkokul Kundakçısı (STEAM_0:0:142449284) has disconnected.
[15:46:20	][CITY FUND] Haru Okamoto took junk_jar from city stock.
[15:46:22	][CITY FUND] Haru Okamoto took junk_jar from city stock.
[15:46:26	][ME] Danilo Zanna: Kıkırdar
[15:46:27	][IC] Lucas Evans: Yakında burayı ele geçirecek gibisiniz.
[15:46:28	]Haru Okamoto ran 'take' on item '#15813 Kimlik Kartı' (#335)
[15:46:28	]Haru Okamoto has gained a '#15813 Kimlik Kartı' #335.
[15:46:29	][IC] Lucas Evans: Haha.
[15:46:33	][ITA] Giovanni Roselli: Tabii ki de! Çok yaşa italya!
[15:46:37	][IC] Giovanni Roselli: Hadi ben kaçtım.
[15:46:39	]Haru Okamoto ran 'take' on item 'CWU Management Access Keycard' (#505)
[15:46:39	]Haru Okamoto has gained a 'CWU Management Access Keycard' #505.
[15:46:44	][IC] C24:RCT.YELLO-05: <:: Her şey yolunda mı şef? ::>
[15:46:46	][IC] Giovanni Roselli: Aa dur.
[15:46:49	][IC] Danilo Zanna: Tabikide efendim.
[15:46:51	][IC] Giovanni Roselli: Sandviç almıştım ben.
[15:46:53	][IC] Giovanni Roselli: Ne kadar o.
[15:46:54	][PICKUP DISPENSER] Victorian ( Haru Okamoto ) picked up an item from the pickup dispenser.
[15:46:54	]Haru Okamoto has gained a 'Boş Kavanoz' #2873.
[15:46:54	][PICKUP DISPENSER] Victorian ( Haru Okamoto ) picked up an item from the pickup dispenser.
[15:46:54	]Haru Okamoto has gained a 'Boş Kavanoz' #2874.
[15:46:55	][IC] Danilo Zanna: Sizin gözetiminizde.
[15:46:56	][IC] Lucas Evans: Ahh.
[15:46:57	][IC] Lucas Evans: Şef.
[15:47:00	][IC] C24:RCT.YELLO-05: <:: Stoklarda premium suyunuz var mı? ::>
[15:47:01	][IC] Danilo Zanna: Gerek yok.
[15:47:05	][IC] Lucas Evans: Gerek yok dostum.
[15:47:05	]Bernd Erich used the 'CMRU Tedarikçisi' vendor.
[15:47:06	][IC] Danilo Zanna: Hemen bakayım.
[15:47:06	][IC] Lucas Evans: Bu benden olsun.
[15:47:14	][IC] Giovanni Roselli: Tamam sana bi içki borcum olsun.
[15:47:24	]Haru Okamoto opened the 'Kutu' #12281 container.
[15:47:24	]Haru Okamoto closed the 'Kutu' #12281 container.
[15:47:24	]Giovanni Roselli entered observer.
[15:47:25	]Haru Okamoto opened the 'Kutu' #12281 container.
[15:47:27	]Haru Okamoto closed the 'Kutu' #12281 container.
[15:47:28	]Haru Okamoto opened the 'Kutu' #12283 container.
[15:47:30	]Haru Okamoto closed the 'Kutu' #12283 container.
[15:47:31	]Haru Okamoto opened the 'Kutu' #12282 container.
[15:47:33	]Haru Okamoto closed the 'Kutu' #12282 container.
[15:47:33	][IC] Danilo Zanna: Maalesef efendim hiç kalmamış.
[15:47:35	]Haru Okamoto opened the 'Kutu' #12284 container.
[15:47:37	]Haru Okamoto closed the 'Kutu' #12284 container.
[15:47:37	][IC] C24:RCT.YELLO-05: <:: Hmm... ::>
[15:47:39	]Haru Okamoto opened the 'Kutu' #12285 container.
[15:47:41	]Haru Okamoto closed the 'Kutu' #12285 container.
[15:47:42	]Haru Okamoto opened the 'Batarya #1' #6551 container.
[15:47:44	][IC] C24:RCT.YELLO-05: <:: Bob suyu falan? Şöyle ferah bir şeyler olsun. ::>
[15:47:45	]Haru Okamoto has gained a 'Combine Bataryası' #2371 from a container with the name 'Batarya #1' #6551.
[15:47:45	]Bernd Erich opened the 'Büyük Metal Dolap' #11936 container.
[15:47:47	]Haru Okamoto has gained a 'Combine Bataryası' #2382 from a container with the name 'Batarya #1' #6551.
[15:47:48	]Bernd Erich closed the 'Büyük Metal Dolap' #11936 container.
[15:47:48	]Haru Okamoto has gained a 'Combine Bataryası' #2374 from a container with the name 'Batarya #1' #6551.
[15:47:50	]Giovanni Roselli exited observer at their location.
[15:47:50	]Haru Okamoto has gained a 'Combine Bataryası' #2363 from a container with the name 'Batarya #1' #6551.
[15:47:50	]Haru Okamoto closed the 'Batarya #1' #6551 container.
[15:47:53	][IC] Danilo Zanna: Tabi bob suyu verebiliriz.
[15:47:58	]Haru Okamoto ran 'drop' on item 'Combine Bataryası' (#2374)
[15:47:58	]Haru Okamoto has lost a 'Combine Bataryası' #2374.
[15:48:02	]Giovanni Roselli entered observer.
[15:48:02	]Giovanni Roselli exited observer at their location.
[15:48:03	]Haru Okamoto ran 'take' on item 'Combine Bataryası' (#1212)
[15:48:03	]Haru Okamoto has gained a 'Combine Bataryası' #1212.
[15:48:03	]Giovanni Roselli entered observer.
[15:48:09	]Giovanni Roselli exited observer at their location.
[15:48:10	][ME] Bernd Erich: dolaptan 2 sterilize eldiven alır ve cebine koyar.
[15:48:14	][PICKUP DISPENSER] Savcı ( Danilo Zanna ) picked up an item from the pickup dispenser.
[15:48:14	]Danilo Zanna has gained a 'Bob Water Orijinal' #2875.
[15:48:15	]Giovanni Roselli entered observer.
[15:48:15	]Giovanni Roselli exited observer at their location.
[15:48:16	]Giovanni Roselli entered observer.
[15:48:16	]Giovanni Roselli exited observer at their location.
