[16:26:48	]Lynx has connected.
[19:05:36	][IC] Revain On Duty: Aga konulmaz amk.
[19:05:53	][IC] Revain On Duty: Kötü dükkanı falan yok.
[19:05:59	][IC] Revain On Duty: Çöpü koyrasan daha kötü.
[19:06:11	][IC] Revain On Duty: He öyle desene amk.
[19:06:15	][IC] Revain On Duty: Çöp toplamak için sandım.
[19:06:19	]Revain On Duty has spawned 'models/props_trainstation/trashcan_indoor001b.mdl'.
[19:06:33	][IC] Revain On Duty: Sabitleyemiyom a.
[19:06:44	][IC] Revain On Duty: Ya.
[19:06:47	]Revain On Duty has spawned 'models/props_trainstation/trashcan_indoor001b.mdl'.
[19:07:02	][IC] Revain On Duty: Yapma elleme yarrak.
[19:07:08	]Revain On Duty has spawned 'models/props_trainstation/trashcan_indoor001b.mdl'.
[19:07:25	][IC] Revain On Duty: Yetki değil mouse bozuk.
[19:07:25	][IC] Revain On Duty: Yap.
[19:08:00	][IC] Revain On Duty: Neyse.
[19:08:10	][IC] Revain On Duty: Ha.
[19:08:13	][IC] Revain On Duty: C ile olurmu.
[19:08:15	][IC] Revain On Duty: Bırak bi.
[19:08:26	][IC] Revain On Duty: Sabitle yok çarpışmaları kapat falan var.
[19:08:31	][IC] Revain On Duty: Kalıcı yap var.
[19:08:51	]John Hector has spawned 'models/props_trainstation/trashcan_indoor001b.mdl'.
[19:08:52	][IC] Revain On Duty: Çalarlar amk.
[19:09:05	][IC] Revain On Duty: Hayır.
[19:09:31	][LOOC] Albert Black: senin probun kalıcı olamıyor
[19:09:32	][IC] Revain On Duty: Içinden geçiliyo.
[19:09:35	][IC] Revain On Duty: Bohhoohohyt.
[19:10:00	][IC] Revain On Duty: Ya kalıcı yaparsam.
[19:10:06	]Revain On Duty has used a context menu option with the name: remove
[19:10:16	][IC] Revain On Duty: Ya dur bi elleme.
[19:10:40	]Albert Black used command '/CharSearch'.
[19:10:43	]Revain On Duty has spawned 'models/props_c17/pulleywheels_small01.mdl'.
[19:10:48	]Albert Black used command '/CharSearch'.
[19:11:02	]Albert Black used command '/CharSearch'.
[19:11:05	][IC] Revain On Duty: Ee nabiyonuz.
[19:11:11	]Revain On Duty has spawned 'models/props_trainstation/trashcan_indoor001b.mdl'.
[19:11:13	]Revain On Duty has enabled persistence for 'models/props_trainstation/trashcan_indoor001b.mdl'.
[19:11:13	]Revain On Duty has used a context menu option with the name: persist
[19:11:14	]John Hector has taken 5 damage from prop_physics.
[19:11:17	]Revain On Duty has disabled persistence for 'models/props_trainstation/trashcan_indoor001b.mdl'.
[19:11:17	]Revain On Duty has used a context menu option with the name: persist_end
[19:11:20	][IC] Revain On Duty: Kalıcı yapıncada durmuyo.
[19:11:25	][IC] Revain On Duty: Fakat şöyle seçenek var.
[19:11:27	][IC] Revain On Duty: Fakat şöyle seçenek var.
[19:11:28	][IC] Revain On Duty: Fakat şöyle seçenek var durun.
[19:11:34	]Revain On Duty has spawned 'models/props_trainstation/trashcan_indoor001b.mdl'.
[19:11:35	][IC] Revain On Duty: Yok.
[19:11:37	]Revain On Duty has spawned 'models/props_trainstation/trashcan_indoor001b.mdl'.
[19:11:39	]Revain On Duty has used a context menu option with the name: gravity
[19:11:41	][IC] Revain On Duty: Ameno.
[19:11:45	]Wonder Of You has connected.
[19:11:47	][IC] Revain On Duty: Laptoptan deği.
[19:11:50	]Revain On Duty has used a context menu option with the name: gravity
[19:11:51	]Revain On Duty has used a context menu option with the name: gravity
[19:12:04	][IC] Albert Black: Y.
[19:12:06	][OOC] John Hector: WONDER YARDIM ET dükkan için adam lazgim
[19:12:11	][IC] Revain On Duty: Dükkanmı.
[19:12:14	][IC] Revain On Duty: :D.
[19:13:02	]Revain On Duty entered observer.
[19:13:03	]Revain On Duty exited observer at their location.
[19:13:04	]Revain On Duty entered observer.
[19:13:04	]Revain On Duty exited observer at their location.
[19:13:07	]Revain On Duty entered observer.
[19:13:08	]Revain On Duty exited observer at their location.
[19:13:08	]Revain On Duty entered observer.
[19:13:22	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[19:13:27	]John Hector has transferred a 'Bank Soda Lager Bira' #19188 to a container with the name 'Large Metal Cabinet' #2700.
[19:13:28	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[19:14:43	]Albert Black used command '/ActSit 8'.
[19:14:44	]Albert Black used command '/ExitAct'.
[19:14:46	]Albert Black used command '/ActSit 4'.
[19:14:48	]Albert Black used command '/ExitAct'.
[19:15:42	][PICKUP DISPENSER] Lynx ( John Hector ) picked up an item from the pickup dispenser.
[19:15:42	]John Hector has gained a 'Çiğ Sığır Eti' #19227.
[19:15:43	][PICKUP DISPENSER] Lynx ( John Hector ) picked up an item from the pickup dispenser.
[19:15:43	]John Hector has gained a 'Benefactor Edition Sigara Paketi' #19228.
[19:15:43	]John Hector has gained a 'Sigara' #19229.
[19:15:43	]John Hector has gained a 'Sigara' #19230.
[19:15:43	]John Hector has gained a 'Sigara' #19231.
[19:15:43	]John Hector has gained a 'Sigara' #19232.
[19:15:43	]John Hector has gained a 'Sigara' #19233.
[19:15:43	]John Hector has gained a 'Sigara' #19234.
[19:15:43	]John Hector has gained a 'Sigara' #19235.
[19:15:43	]John Hector has gained a 'Sigara' #19236.
[19:15:43	][PICKUP DISPENSER] Lynx ( John Hector ) picked up an item from the pickup dispenser.
[19:15:43	]John Hector has gained a 'Fırından Çıkmış Antlion Eti' #19237.
[19:15:48	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[19:15:50	]John Hector has transferred a 'Fırından Çıkmış Antlion Eti' #19237 to a container with the name 'Large Metal Cabinet' #2700.
[19:15:52	]John Hector has transferred a 'Benefactor Edition Sigara Paketi' #19228 to a container with the name 'Large Metal Cabinet' #2700.
[19:15:53	]John Hector has transferred a 'Çiğ Sığır Eti' #19227 to a container with the name 'Large Metal Cabinet' #2700.
[19:15:54	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[19:16:04	]Lynx has unloaded their "John Hector" character.
[19:16:06	][OOC] Revain On Duty: WONDERRR yardıımın lazım aga bunlar build yapıcak ben yardım edemedim mouse bozuk
[19:16:08	]Lynx loaded the character 'John Hector'
[19:16:22	][OOC] Albert Black: mouse nasıl bozuldu
[19:17:37	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[19:17:41	]Wonder Of You loaded the character 'Nedim Malik'
[19:17:41	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[19:17:44	]Albert Black has gained level 11 in the Hız skill.
[19:18:32	]Nedim Malik ran 'SetCredits' on item '#26690 Kimlik Kartı' (#16259)
[19:18:35	]Wonder Of You has set card #16259's credits to 500.
[19:19:30	][IC] Albert Black: Efendim.
[19:19:43	]Nedim Malik entered observer.
[19:19:44	]Nedim Malik exited observer at their location.
[19:19:45	]Nedim Malik entered observer.
[19:19:46	]Nedim Malik exited observer at their location.
[19:19:58	][LOOC] Albert Black: /staticcharactionset şaşıdır
[19:20:38	][OOC] Revain On Duty: WONDERRR yardıımın lazım aga bunlar build yapıcak ben yardım edemedim mouse bozuk
[19:20:49	][OOC] Albert Black: birazdan yapar ticaret yapacaz
[19:21:00	]Revain On Duty exited observer at their location.
[19:21:03	]Revain On Duty entered observer.
[19:21:09	]Revain On Duty exited observer at their location.
[19:21:10	]Revain On Duty entered observer.
[19:21:21	]Revain On Duty exited observer at their location.
[19:21:22	]Revain On Duty entered observer.
[19:21:23	]Revain On Duty exited observer at their location.
[19:21:24	]Revain On Duty entered observer.
[19:21:24	]Revain On Duty exited observer at their location.
[19:21:25	]Revain On Duty entered observer.
[19:21:25	]Revain On Duty exited observer at their location.
[19:21:26	]Revain On Duty entered observer.
[19:21:30	]Revain On Duty exited observer at their location.
[19:21:31	]Revain On Duty entered observer.
[19:21:31	]Revain On Duty exited observer at their location.
[19:21:31	][LOOC] Albert Black: afk mısın
[19:21:32	]Revain On Duty entered observer.
[19:21:32	]Revain On Duty exited observer at their location.
[19:21:33	]Revain On Duty entered observer.
[19:21:34	]Revain On Duty exited observer at their location.
[19:21:35	]Revain On Duty entered observer.
[19:21:36	]Revain On Duty exited observer at their location.
[19:21:38	]Revain On Duty entered observer.
[19:21:38	]Revain On Duty exited observer at their location.
[19:21:40	]Revain On Duty entered observer.
[19:21:41	]Revain On Duty exited observer at their location.
[19:21:42	]Revain On Duty entered observer.
[19:21:44	]Revain On Duty exited observer at their location.
[19:21:45	]Revain On Duty has taken 88 damage from worldspawn.
[19:21:45	]Revain On Duty entered observer.
[19:21:46	]Revain On Duty exited observer at their location.
[19:21:47	]Revain On Duty entered observer.
[19:21:49	]Revain On Duty is fully healed.
[19:21:52	]Revain On Duty exited observer at their location.
[19:21:54	]Revain On Duty entered observer.
[19:21:55	]Revain On Duty exited observer at their location.
[19:21:58	]Revain On Duty entered observer.
[19:21:58	]Revain On Duty exited observer at their location.
[19:22:01	]Revain On Duty entered observer.
[19:22:12	][LOOC] Albert Black: kalk o zaman
[19:22:17	][IC] Albert Black: Efendim.
[19:22:22	][IC] Albert Black: Kıyafet alacağım.
[19:22:39	]John Hector has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[19:22:52	]John Hector ran 'take' on item 'Rasyon' (#19238)
[19:22:52	]John Hector has gained a 'Rasyon' #19238.
[19:22:55	]John Hector ran 'Open' on item 'Rasyon' (#19238)
[19:22:55	]John Hector has gained a 'Yapay Macun' #19239.
[19:22:55	]John Hector has gained a 'Breen'in Suyu' #19240.
[19:22:55	]John Hector has gained a '15 Kredi Kuponu' #19241.
[19:22:56	]John Hector ran 'Consume' on item 'Yapay Macun' (#19239)
[19:22:56	]John Hector has gained a 'Boş Kavanoz' #19242.
[19:22:57	]John Hector ran 'Consume' on item 'Breen'in Suyu' (#19240)
[19:22:57	]John Hector has gained a 'Boş Breen'in Suyu' #19243.
[19:22:58	][IC] Nedim Malik: Bütçe.
[19:22:59	][LOOC] Albert Black: katılıyorum eskiden her aktif aktifti
[19:23:01	][IC] Nedim Malik: Ne kadardir caniiiiim.
[19:23:02	]John Hector ran 'Use' on item '15 Kredi Kuponu' (#19241)
[19:23:04	]John Hector ran 'Use' on item '15 Kredi Kuponu' (#19241)
[19:23:06	]John Hector has used a coupon at a ration dispenser, gaining 15 credits.
[19:23:10	][IC] Albert Black: En son john hector diye birisi kıyafet aldı.
[19:23:12	]John Hector ran 'drop' on item 'Boş Breen'in Suyu' (#19243)
[19:23:12	]John Hector has lost a 'Boş Breen'in Suyu' #19243.
[19:23:13	]John Hector ran 'drop' on item 'Boş Kavanoz' (#19242)
[19:23:13	]John Hector has lost a 'Boş Kavanoz' #19242.
[19:23:16	][IC] Albert Black: Onun aldığı kıyafeti alacağım.
[19:23:19	][IC] Nedim Malik: He evet noldu?
[19:23:23	][IC] Nedim Malik: Bütçeniz ne kadar.
[19:23:32	][IC] Albert Black: Doktorum.
[19:23:39	][IC] Nedim Malik: Bütçeni sordum.
[19:23:41	][IC] Albert Black: O kıyafet kaç token.
[19:23:42	][IC] Nedim Malik: Mesleğini değil.
[19:24:01	]Revain On Duty used command '/PM albert aga benim SMAB liderini çıkartman lazım'.
[19:24:01	][IC] Nedim Malik: Bütçeni söyle.
[19:24:04	][IC] Nedim Malik: Ayarlayayım.
[19:24:16	]Albert Black used command '/PM revain çıkartmama lazım dediğin ne'.
[19:24:19	][IC] Albert Black: Tamamdır.
[19:24:22	][IC] Albert Black: 150.
[19:24:23	]Revain On Duty used command '/PM albert serbest bırakın la'.
[19:24:25	][IC] Albert Black: -200.
[19:24:25	][IC] Nedim Malik: 150 hmm.
[19:24:29	][IC] Nedim Malik: Zor.
[19:24:35	][IC] Nedim Malik: Yetmiyor bütçeniz.
[19:24:39	]Albert Black used command '/PM duty wonder var karar verir o'.
[19:24:46	][IC] Albert Black: Ne kadara ayarlarsınız.
[19:24:51	][IC] Albert Black: Para kazanabilirim.
[19:24:52	][IC] Nedim Malik: 375.
[19:24:55	]Revain On Duty used command '/PM nedim aga benim smab liderini çıkartmanız lazım'.
[19:25:06	][IC] Albert Black: Evrensel birlik logolu.
[19:25:10	][IC] Albert Black: Hangi kıyafetler var.
[19:25:24	]Albert Black used command '/PM revain wondera söyle rolünü döndürsün'.
[19:25:27	]Revain On Duty used command '/PM nedim hapishaneden çıkması lazım smab liderinin'.
[19:25:28	][IC] Nedim Malik: Rejimi destekleyenler az.
[19:25:35	]Revain On Duty used command '/PM albert cevap verse'.
[19:25:52	][IC] Albert Black: Tamamdır sonra geleceğim.
[19:25:59	][IC] Nedim Malik: Eğer palto vb.
[19:26:01	][IC] Nedim Malik: Istiyorsanız.
[19:26:03	][IC] Nedim Malik: Ayarlayayım.
[19:26:07	][IC] Albert Black: Gerek yok.
[19:26:14	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[19:26:14	][IC] Nedim Malik: Okay!
[19:26:16	][IC] Albert Black: Kalitesiz bir.
[19:26:19	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[19:26:20	][IC] Nedim Malik: Kalitesiz mi.
[19:26:25	][ME] Nedim Malik: kahkaha atar
[19:26:28	][IC] Albert Black: Daha kalitesiz.
[19:26:29	][IC] Albert Black: Yani.
[19:26:35	][IC] Nedim Malik: BENİM DÜKYANIMDA KALİTESİZ MALLL YOKTUR.
[19:26:57	][IC] Albert Black: Combine logosunun durması için daha kaliteli bir kıyafet almak istiyorum.
[19:27:00	][IC] Albert Black: Sonra geleceğim.
[19:27:02	]John Hector has gained level 14 in the Hız skill.
[19:27:05	][PICKUP DISPENSER] Lynx ( John Hector ) picked up an item from the pickup dispenser.
[19:27:05	]John Hector has gained a 'Premium Breen'in Suyu' #19244.
[19:27:19	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[19:27:22	]John Hector has transferred a 'Premium Breen'in Suyu' #19244 to a container with the name 'Large Metal Cabinet' #2700.
[19:27:23	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[19:27:32	]Nedim Malik entered observer.
[19:27:48	]doctor sex has connected.
[19:27:49	]Albert Black used command '/PM nedim istersen gel'.
[19:27:51	]Revain On Duty used command '/PM nedim hapishaneden çıkması lazım smab liderinin rolünü döndür ne bileyim'.
[19:27:57	]Nedim Malik exited observer at their location.
[19:28:00	]Albert Black used command '/PM hector dükkanı ayarlayalım'.
[19:28:05	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[19:28:08	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[19:28:09	]Revain On Duty used command '/PM nedim qweqwwqewqe'.
[19:28:10	]Albert Black used command '/PM hector dükkanı ayarlayalım gel'.
[19:28:19	][PICKUP DISPENSER] Lynx ( John Hector ) picked up an item from the pickup dispenser.
[19:28:19	]John Hector has gained a 'Pişmiş Erişte' #19245.
[19:28:24	]Albert Black ran SAM command 'asay' with arguments: 'dükkan ayarlanacak'
[19:28:27	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[19:28:29	]John Hector has transferred a 'Pişmiş Erişte' #19245 to a container with the name 'Large Metal Cabinet' #2700.
[19:28:31	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[19:28:47	]Revain loaded the character 'Morgan Austin'
[19:29:06	]Nedim Malik entered observer.
[19:29:08	]doctor sex loaded the character 'John Freeman'
[19:29:18	]Nedim Malik exited observer at their location.
[19:29:23	]John Hector is fully healed.
[19:29:25	]Wonder Of You loaded the character 'Mona Vax'
[19:29:27	]John Freeman ran 'Pin' on item 'İğne' (#18203)
[19:29:29	]John Freeman ran 'drop' on item 'İğne' (#18203)
[19:29:29	]John Freeman has lost a 'İğne' #18203.
[19:29:39	]John Hector opened the 'Cash Register' #2701 container.
[19:29:42	]John Hector closed the 'Cash Register' #2701 container.
[19:29:48	]John Freeman opened the 'Large Metal Cabinet' #2532 container.
[19:29:48	]John Hector opened the 'Cash Register' #2701 container.
[19:29:51	]John Freeman closed the 'Large Metal Cabinet' #2532 container.
[19:29:52	]John Hector closed the 'Cash Register' #2701 container.
[19:29:54	]John Freeman opened the 'Large Metal Cabinet' #2532 container.
[19:29:56	]John Freeman ran 'combine' on item 'Plastik Çöp' (#18821)
[19:29:58	]John Freeman ran 'combine' on item 'Plastik Çöp' (#18821)
[19:29:58	][IC] Albert Black: Şifre ne.
[19:30:00	]John Freeman has transferred a 'Plastik Çöp' #19034 to a container with the name 'Large Metal Cabinet' #2532.
[19:30:04	]John Freeman closed the 'Large Metal Cabinet' #2532 container.
[19:30:08	][IC] John Hector: Kasa şifresi 1985.
[19:30:14	]Albert Black opened the 'Cash Register' #2701 container.
[19:30:17	]Albert Black closed the 'Cash Register' #2701 container.
[19:30:20	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[19:30:24	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[19:30:29	][LOOC] John Hector: amdin gerek
[19:30:48	][LOOC] Albert Black: çağırdım
[19:30:54	][LOOC] Albert Black: revainin kararı verilecek
[19:31:07	][LOOC] Albert Black: o kıyafeti kaça aldın
[19:31:13	][IC] Albert Black: Hey.
[19:31:17	][LOOC] John Hector: 325
[19:31:18	][IC] Albert Black: O kıyafeti kaça aldın.
[19:31:56	]Morgan Austin entered observer.
[19:31:57	]John Freeman has gained level 44 in the Hız skill.
[19:31:57	]Morgan Austin exited observer at their location.
[19:32:07	]Morgan Austin used command '/ActLean'.
[19:32:20	]Scientist has unloaded their "Albert Black" character.
[19:32:24	]Scientist loaded the character 'C24:i3.VICE-66[E]'
[19:32:29	]C24:i3.VICE-66[E] used command '/Radio 10-8'.
[19:32:33	]John Hector used command '/ActSit 5'.
[19:32:34	]Morgan Austin used command '/ExitAct'.
[19:32:38	][IC] Morgan Austin: Merhaba.
[19:32:39	]John Hector used command '/ExitAct'.
[19:32:45	][IC] Morgan Austin: Tam olaraak 1 gündür buradayım.
[19:33:40	]John Freeman ran 'take' on item 'Boş Breen'in Suyu' (#19182)
[19:33:40	]John Freeman has gained a 'Boş Breen'in Suyu' #19182.
[19:33:43	]C24:i3.VICE-66[E] ran 'EquipUn' on item 'Stunstick' (#18947)
[19:33:44	]C24:i3.VICE-66[E] ran 'EquipUn' on item 'Combine PDA' (#14475)
[19:33:45	]C24:i3.VICE-66[E] ran 'EquipUn' on item 'MP5A3' (#18940)
[19:33:45	]C24:i3.VICE-66[E] ran 'Equip' on item 'Stunstick' (#18947)
[19:33:47	]C24:i3.VICE-66[E] ran 'Equip' on item 'Combine PDA' (#14475)
[19:33:48	]C24:i3.VICE-66[E] ran 'Equip' on item 'MP5A3' (#18940)
[19:33:54	]John Freeman has performed the 'Craft Parçala: Boş Breen'in Suyu' action, gaining 20 experience in crafting.
[19:33:54	]John Freeman has gained a 'Plastik Çöp' #19246.
[19:34:02	][IC] Morgan Austin: Merhaba.
[19:34:19	]C24:i3.VICE-66[E] used command '/PM freeman save almamıştır yakın zamanda'.
[19:34:29	]Morgan Austin used command '/PM 66 aga şuana kadar çıkmam lazımdı aq'.
[19:34:31	]John Freeman ran 'take' on item 'Boş Breen'in Suyu' (#18998)
[19:34:31	]John Freeman has gained a 'Boş Breen'in Suyu' #18998.
[19:34:42	]C24:i3.VICE-66[E] used command '/PM morgan yargılanacan işte'.
[19:35:01	]Morgan Austin used command '/PM VICE-66 kademe-7 'yim ve administerden desteği var kademe 7'lerin biliyorsun dem i'.
[19:35:28	][IC] Mona Vax: Kimliğini söyle aptal.
[19:35:33	]C24:i3.VICE-66[E] used command '/PM morgan evet ama CCA ya laf attın ve ISMET YARRAM.... dedim sivil korumadan kaçarak'.
[19:35:34	]Mona Vax ran 'Equip' on item 'Combine PDA' (#19021)
[19:35:36	][IC] Morgan Austin: Merhaba efendim.
[19:35:38	]Morgan Austin used command '/ID'.
[19:35:47	]Morgan Austin used command '/PM VICE-66 CCA'ya laf attığım yok amk'.
[19:35:55	]Morgan Austin used command '/PM VICE-66 ISMET yarramı kimseye demedim'.
[19:36:07	]C24:i3.VICE-66[E] used command '/PM morgan muhtemel 10-103M'.
[19:36:21	]Morgan Austin used command '/PM VICE-66 ya aga ne 10-103M Si sallama'.
[19:36:41	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[19:36:42	]C24:i3.VICE-66[E] used command '/PM hector revain kademe 7 ye düştü'.
[19:36:49	]C24:i3.VICE-66[E] used command '/PM hector kademe 6ya'.
[19:37:10	]John Hector closed the 'Large Metal Cabinet' #2700 container.
