[10:11:30	]Enistein has connected.
[12:58:28	]C24:i5.UNION-61 is fully healed.
[12:58:32	]C24:i5.UNION-61 used command '/Radio 10-8'.
[12:58:35	]Theodore Abernathy ran 'take' on item 'Combine Bataryası' (#67537)
[12:58:35	]Theodore Abernathy has gained a 'Combine Bataryası' #67537.
[12:58:38	]Theodore Abernathy ran 'take' on item 'Combine Bataryası' (#67473)
[12:58:38	]Theodore Abernathy has gained a 'Combine Bataryası' #67473.
[12:58:41	]Theodore Abernathy ran 'drop' on item 'Combine Bataryası' (#67537)
[12:58:41	]Theodore Abernathy has lost a 'Combine Bataryası' #67537.
[12:58:43	]Theodore Abernathy has used a context menu option with the name: remove
[12:58:44	]Theodore Abernathy ran 'drop' on item 'Combine Bataryası' (#67473)
[12:58:44	]Theodore Abernathy has lost a 'Combine Bataryası' #67473.
[12:59:05	]C24:i4.HELIX-86 used command '/Radio 61 nereye?'.
[12:59:13	]C24:i4.HELIX-86 used command '/Radio 61.'.
[12:59:20	]C24:i5.UNION-61 used command '/Radio dolaşıyorum'.
[12:59:26	]C24:i4.HELIX-86 used command '/Radio Koruma takımı olmadan dolaşamassın.'.
[12:59:34	]C24:i4.HELIX-86 used command '/Radio Kitapçığını okudunmu?'.
[12:59:43	]C24:i5.UNION-61 used command '/Radio uzun zaman geçti'.
[12:59:48	][IC] C24:i4.HELIX-86: <:: Sivil. ::>
[12:59:50	][IC] Theodore Abernathy: Evet?
[12:59:57	][IC] C24:i4.HELIX-86: <:: Bu kamera alarmı ikinci. ::>
[13:00:04	][IC] Theodore Abernathy: Diyorum ya, benimle bi alıp veremediği var.
[13:00:08	][IC] C24:i4.HELIX-86: <:: Kimliğini göster. ::>
[13:00:15	]Theodore Abernathy ran 'drop' on item '#30524 Kimlik Kartı' (#69274)
[13:00:15	]Theodore Abernathy has lost a '#30524 Kimlik Kartı' #69274.
[13:00:26	][IC] C24:i4.HELIX-86: <:: Tamam al. ::>
[13:00:29	]Theodore Abernathy ran 'take' on item '#30524 Kimlik Kartı' (#69274)
[13:00:29	]Theodore Abernathy has gained a '#30524 Kimlik Kartı' #69274.
[13:00:30	]C24:i4.HELIX-86 ran 'Equip' on item 'Combine PDA' (#41419)
[13:00:36	]Troylen Houston exited observer at their location.
[13:00:45	]C24:i5.UNION-61 opened the 'Enfekte Kontrolü Konteyneri' #6612 container.
[13:00:48	]C24:i5.UNION-61 closed the 'Enfekte Kontrolü Konteyneri' #6612 container.
[13:00:51	]Troylen Houston entered observer.
[13:00:52	]Troylen Houston exited observer at their location.
[13:00:53	]Troylen Houston entered observer.
[13:00:55	]Troylen Houston exited observer at their location.
[13:01:07	]Troylen Houston entered observer.
[13:01:08	]C24:i5.UNION-61 opened the 'Büyük Metal Dolap' #6611 container.
[13:01:17	]C24:i5.UNION-61 closed the 'Büyük Metal Dolap' #6611 container.
[13:01:18	]C24:i5.UNION-61 opened the 'Büyük Metal Dolap' #6610 container.
[13:01:19	][IC] C24:i4.HELIX-86: <:: Üzerinde yasak bir şeymi taşıyorsun? ::>
[13:01:20	]C24:i5.UNION-61 closed the 'Büyük Metal Dolap' #6610 container.
[13:01:24	][IC] C24:i4.HELIX-86: <:: Tablettende göremiyorum. ::>
[13:01:29	]Troylen Houston has spawned a 'NPC [5089][npc_citizen]'.
[13:01:29	][IC] C24:i4.HELIX-86: <:: Bir şey yok. ::>
[13:01:31	][IC] Theodore Abernathy: Hayır, yapmam öyle bir şey.
[13:01:36	]Troylen Houston has used a context menu option with the name: rb655_patrol_on
[13:01:42	]Troylen Houston exited observer at their location.
[13:01:46	][IC] C24:i4.HELIX-86: <:: Yok belki bilmediğin bir şey vardır onu söylüyorum. ::>
[13:01:50	][IC] C24:i4.HELIX-86: <:: Üstünde ne var. ::>
[13:01:51	]Troylen Houston entered observer.
[13:01:56	][IC] Theodore Abernathy: Kol bandım, kimliğim ve yapay macun.
[13:02:06	][IC] C24:i4.HELIX-86: <:: Mhm. ::>
[13:02:12	][IC] C24:i4.HELIX-86: <:: Pekala ilerleyebilirsin. ::>
[13:02:16	]C24:i5.UNION-61 ran 'Consume' on item 'Tarihi Geçmiş Pişmiş Erişte' (#68641)
[13:02:22	][IC] C24:i4.HELIX-86: <:: 61. ::>
[13:02:27	][IC] C24:i5.UNION-61: <:: Evet. ::>
[13:02:38	][IC] C24:i4.HELIX-86: <:: Ekipsiz etrafta gezme bir devriye ekibi olması lazım. ::>
[13:02:40	][IC] C24:i4.HELIX-86: <:: Neyse. ::>
[13:02:43	]Theodore Abernathy entered observer.
[13:02:43	][IC] C24:i4.HELIX-86: <:: İyi günler. ::>
[13:02:45	]Theodore Abernathy exited observer at their location.
[13:02:50	]C24:i5.UNION-61 opened the 'Dropped Items' #6655 container.
[13:02:54	]C24:i5.UNION-61 closed the 'Dropped Items' #6655 container.
[13:03:06	]C24:i5.UNION-61 opened the 'Kanıt Deposu' #6524 container.
[13:03:08	]C24:i5.UNION-61 closed the 'Kanıt Deposu' #6524 container.
[13:03:08	]C24:i5.UNION-61 opened the 'Kanıt Deposu' #6523 container.
[13:03:10	]C24:i5.UNION-61 closed the 'Kanıt Deposu' #6523 container.
[13:03:13	]C24:i5.UNION-61 opened the 'Dropped Items' #6669 container.
[13:03:16	]C24:i5.UNION-61 closed the 'Dropped Items' #6669 container.
[13:03:17	]C24:i5.UNION-61 opened the 'Dropped Items' #6669 container.
[13:03:17	]C24:i5.UNION-61 closed the 'Dropped Items' #6669 container.
[13:03:19	]C24:i5.UNION-61 opened the 'Dropped Items' #6669 container.
[13:03:19	]C24:i5.UNION-61 closed the 'Dropped Items' #6669 container.
[13:03:19	]C24:i5.UNION-61 has taken 50 damage from ix_drop.
[13:03:23	]Troylen Houston has spawned a 'NPC [5089][npc_headcrab]'.
[13:03:27	]C24:i5.UNION-61 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#65470)
[13:03:27	]C24:i5.UNION-61 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 22 experience in medicine.
[13:03:27	]C24:i5.UNION-61 was disinfected by C24:i5.UNION-61 for 162 seconds.
[13:03:27	]C24:i5.UNION-61 was bandaged by C24:i5.UNION-61 for 19 HP.
[13:03:28	]Troylen Houston has spawned a 'NPC [4605][npc_headcrab]'.
[13:03:28	]C24:i5.UNION-61 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#65470)
[13:03:28	]C24:i5.UNION-61 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 16 experience in medicine.
[13:03:28	]C24:i5.UNION-61 was disinfected by C24:i5.UNION-61 for 162 seconds.
[13:03:28	]C24:i5.UNION-61 was bandaged by C24:i5.UNION-61 for 19 HP.
[13:03:29	]C24:i5.UNION-61 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#65470)
[13:03:29	]C24:i5.UNION-61 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 10 experience in medicine.
[13:03:29	]C24:i5.UNION-61 was disinfected by C24:i5.UNION-61 for 162 seconds.
[13:03:29	]C24:i5.UNION-61 was bandaged by C24:i5.UNION-61 for 19 HP.
[13:03:46	]Daryl Dixon has unloaded their "C24:i5.UNION-61" character.
[13:03:52	]Daryl Dixon loaded the character 'Tommy Black'
[13:03:56	]Troylen Houston has spawned a 'NPC [4605][npc_headcrab]'.
[13:03:58	]Theodore Abernathy has gained a 'Ahşap Çubuk' #69298.
[13:04:16	][IC] Theodore Abernathy: Ne yapıyormuşa benziyorum?
[13:04:17	]C24:i4.HELIX-86 used command '/Radio 10-7 Rasyon molası.'.
[13:04:30	]Troylen Houston used command '/Staff enis niye terslioyn adamı'.
[13:04:37	]Theodore Abernathy used command '/Staff raconnN'.
[13:04:40	]Troylen Houston has spawned a 'NPC [5039][npc_headcrab]'.
[13:04:46	]Theodore Abernathy ran 'take' on item 'Plastik Levhalar' (#69300)
[13:04:46	]Theodore Abernathy has gained a 'Plastik Levhalar' #69300.
[13:04:48	]Theodore Abernathy ran 'take' on item 'Kömür' (#69301)
[13:04:48	]Theodore Abernathy has gained a 'Kömür' #69301.
[13:04:49	]Theodore Abernathy ran 'take' on item 'Boş Süt Kartonu' (#69299)
[13:04:49	]Theodore Abernathy has gained a 'Boş Süt Kartonu' #69299.
[13:04:49	]Troylen Houston has spawned a 'NPC [5039][npc_headcrab]'.
[13:04:53	]Theodore Abernathy ran 'take' on item 'Plastik Levhalar' (#68459)
[13:04:53	]Theodore Abernathy has gained a 'Plastik Levhalar' #68459.
[13:05:01	]Troylen Houston exited observer at their location.
[13:05:06	]Victorian loaded the character 'Farid Efsahani'
[13:05:09	]Farid Efsahani entered observer.
[13:05:12	]Theodore Abernathy has gained a 'Boş Kahve Fincanı' #69302.
[13:05:16	]Farid Efsahani exited observer at their location.
[13:05:17	]Tommy Black opened the 'İnşaat Bölgesi Deposu' stash.
[13:05:19	]Tommy Black closed the 'İnşaat Bölgesi Deposu' stash.
[13:05:24	]Theodore Abernathy has gained a 'Eski Masa Saati' #69303.
[13:05:25	]C24:i4.HELIX-86 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[13:05:29	]Theodore Abernathy has performed the 'Craft Parçala: Boş Süt Kartonu' action, gaining 12 experience in crafting.
[13:05:29	]Theodore Abernathy has gained a 'Bez Paçavralar' #69304.
[13:05:33	]Theodore Abernathy has performed the 'Craft Parçala: Boş Kahve Fincanı' action, gaining 10 experience in crafting.
[13:05:33	]Theodore Abernathy has gained a 'Plastik Çöp' #69305.
[13:05:35	]Theodore Abernathy has performed the 'Craft Parçala: Eski Masa Saati' action, gaining 50 experience in crafting.
[13:05:35	]Theodore Abernathy has gained a 'Ahşap Tahta' #69306.
[13:05:35	]Theodore Abernathy has gained a 'Elektronik devreler' #69307.
[13:05:35	]Theodore Abernathy has gained a 'Çivi Kutusu' #69308.
[13:05:37	][IC] Farid Efsahani: Aleyküm Selam kardeşim, iyiyim. Sen?
[13:05:43	]C24:i4.HELIX-86 ran 'take' on item 'Sivil Koruma Rasyonu' (#69309)
[13:05:43	]C24:i4.HELIX-86 has gained a 'Sivil Koruma Rasyonu' #69309.
[13:05:45	]C24:i4.HELIX-86 ran 'Open' on item 'Sivil Koruma Rasyonu' (#69309)
[13:05:45	]C24:i4.HELIX-86 has gained a 'Metropolice Takviyeleri' #69310.
[13:05:45	]C24:i4.HELIX-86 has gained a 'Soda Bob Brawn' #69311.
[13:05:45	]C24:i4.HELIX-86 has gained a '20 Kredi Kuponu' #69312.
[13:05:48	]C24:i4.HELIX-86 ran 'Consume' on item 'Soda Bob Brawn' (#69311)
[13:05:48	]C24:i4.HELIX-86 extended their level 1 long boost in Algı.
[13:05:48	]C24:i4.HELIX-86 extended their level 2 long boost in Çeviklik.
[13:05:49	][IC] Farid Efsahani: Sorun yok.
[13:05:49	]C24:i4.HELIX-86 ran 'Consume' on item 'Metropolice Takviyeleri' (#69310)
[13:05:49	]C24:i4.HELIX-86 extended their level 3 long boost in Güç.
[13:05:56	]C24:i4.HELIX-86 used command '/Radio 10-8 e dönüyorum'.
[13:06:00	]Theodore Abernathy has gained a 'Küçük Karton Kutu' #69313.
[13:06:07	]Tommy Black ran 'take' on item 'Boş Kavanoz' (#68448)
[13:06:07	]Tommy Black has gained a 'Boş Kavanoz' #68448.
[13:06:08	][IC] Farid Efsahani: Bu şehir serserilerle dolu.
[13:06:10	]Tommy Black ran 'drop' on item 'Boş Kavanoz' (#68448)
[13:06:10	]Tommy Black has lost a 'Boş Kavanoz' #68448.
[13:06:14	]C24:i4.HELIX-86 ran 'Use' on item '20 Kredi Kuponu' (#69312)
[13:06:14	][IC] Farid Efsahani: Kesin SK'lardan kaçıyordur.
[13:06:15	]Theodore Abernathy has gained a 'Boş Viski Şişesi' #69314.
[13:06:16	]C24:i4.HELIX-86 has used a coupon at a ration dispenser, gaining 20 credits.
[13:06:22	]Theodore Abernathy has performed the 'Craft Parçala: Viski Şişesi' action, gaining 10 experience in crafting.
[13:06:22	]Theodore Abernathy has gained a 'Cam kırıkları' #69315.
[13:06:25	][IC] Farid Efsahani: Hm...
[13:06:26	]Theodore Abernathy has performed the 'Craft Parçala: Küçük Karton Kutu' action, gaining 10 experience in crafting.
[13:06:29	]Theodore Abernathy has performed the 'Craft El Yapımı El Feneri' action, gaining 25 experience in crafting.
[13:06:29	]Theodore Abernathy has gained a 'El Feneri' #69316.
[13:06:32	]Farid Efsahani entered observer.
[13:06:38	]Theodore Abernathy used command '/Staff 2 dakikada fener craftladım harika'.
[13:06:46	]Farid Efsahani used command '/Staff aslan oglum benim'.
[13:06:54	]Daryl Dixon has unloaded their "Tommy Black" character.
[13:06:57	]Theodore Abernathy has spawned 'models/props_trainstation/traincar_rack001.mdl'.
[13:06:57	]Daryl Dixon loaded the character 'Tony Miller'
[13:06:57	]Farid Efsahani has spawned a 'NPC [5108][npc_headcrab]'.
[13:07:09	]Theodore Abernathy has spawned 'models/props_docks/channelmarker_gib02.mdl'.
[13:07:24	]C24:i3.XRAY-91 is no longer afk. Total time spent AFK: 1005
[13:07:25	]C24:i3.XRAY-91 exited observer at their location.
[13:07:27	]Farid Efsahani has spawned a 'NPC [5039][npc_headcrab]'.
[13:07:37	]C24:i3.XRAY-91 used command '/Radio 10-8'.
[13:07:38	]Tony Miller ran SAM command 'asay' with arguments: 'eniistein bakıverirmisin'
[13:07:38	]Tony Miller has taken 5 damage from npc_headcrab.
[13:07:43	]Theodore Abernathy claimed a report by Tony Miller (Daryl Dixon).
[13:07:45	]Theodore Abernathy entered observer.
[13:07:46	]Tony Miller has critically hit npc_headcrab dealing 60 damage (CritChance was 0.97).
[13:07:47	]Theodore Abernathy ran SAM command 'goto' with arguments: '#5'
[13:07:49	]Tony Miller ran 'take' on item 'Çiğ Headcrab Eti' (#69317)
[13:07:49	]Tony Miller has gained a 'Çiğ Headcrab Eti' #69317.
[13:07:54	]Theodore Abernathy exited observer at their location.
[13:07:54	]Farid Efsahani has spawned a 'NPC [4423][npc_headcrab]'.
[13:07:56	][IC] Theodore Abernathy: Hiğ.
[13:08:10	]Farid Efsahani exited observer at their location.
[13:08:40	][IC] Farid Efsahani: Faction işleriyle ben ilgileniyorum.
[13:08:52	][IC] Farid Efsahani: Tabi tatlım.
[13:09:00	][IC] Farid Efsahani: Et.
[13:09:05	][IC] Farid Efsahani: Alright.
[13:09:15	][IC] Farid Efsahani: Sen örgüt mü kuracaksın şlimdi.
[13:09:20	]Farid Efsahani entered observer.
[13:09:23	]Tony Miller has taken 5 damage from npc_headcrab.
[13:09:23	]Tony Miller has critically hit npc_headcrab dealing 60 damage (CritChance was 0.97).
[13:09:25	]Farid Efsahani exited observer at their location.
[13:09:27	]Farid Efsahani entered observer.
[13:09:27	]Farid Efsahani exited observer at their location.
[13:09:27	]Tony Miller ran 'take' on item 'Çiğ Headcrab Eti' (#69318)
[13:09:27	]Tony Miller has gained a 'Çiğ Headcrab Eti' #69318.
[13:09:30	][IC] Farid Efsahani: Kardesim.
[13:09:38	][IC] Farid Efsahani: Adı ne olacak örgütün?
[13:09:44	][IC] Farid Efsahani: Pkk.
[13:09:46	][LOOC] C24:i4.HELIX-86: beyin aga otomattaki yicekler bozulmuş onları bi ayarlasana
[13:09:54	][LOOC] C24:i4.HELIX-86: hepsi bozuk amw
[13:09:57	][LOOC] C24:i3.XRAY-91: ayarlarım
[13:09:59	][IC] Farid Efsahani: Cenevrenin Aslanları.
[13:10:01	]C24:i3.XRAY-91 used command '/Radio 10-7'.
[13:10:10	]Beyin.Dll loaded the character 'John Brookly'
[13:10:15	]John Brookly is fully healed.
[13:10:15	]John Brookly entered observer.
[13:10:17	]Farid Efsahani used command '/Staff beyin orda mısın'.
[13:10:18	]John Brookly exited observer at their location.
[13:10:19	]John Brookly entered observer.
[13:10:20	]John Brookly exited observer at their location.
[13:10:26	]John Brookly entered observer.
[13:10:28	]Farid Efsahani entered observer.
[13:10:29	]John Brookly used command '/Staff efm'.
[13:10:32	]John Brookly exited observer at their location.
[13:10:34	]John Brookly opened the 'SIB Başkanı'nın Dolabı' #6582 container.
[13:10:36	]John Brookly has gained a 'Vending Machine Key' #67092 from a container with the name 'SIB Başkanı'nın Dolabı' #6582.
[13:10:37	]John Brookly has gained a 'Vending Machine Key' #67373 from a container with the name 'SIB Başkanı'nın Dolabı' #6582.
[13:10:38	]John Brookly closed the 'SIB Başkanı'nın Dolabı' #6582 container.
[13:10:38	]John Brookly entered observer.
[13:10:43	]Farid Efsahani used command '/Staff sk2ya rol çıkart mümkünse bizde bir arkadaşa yardım ediyoa'.
[13:10:44	]Farid Efsahani exited observer at their location.
[13:10:58	]Farid Efsahani entered observer.
[13:10:58	]Farid Efsahani exited observer at their location.
[13:10:59	]Farid Efsahani entered observer.
[13:11:00	]Farid Efsahani exited observer at their location.
[13:11:00	]Farid Efsahani entered observer.
[13:11:00	]Farid Efsahani exited observer at their location.
[13:11:01	]Farid Efsahani entered observer.
[13:11:01	]Farid Efsahani exited observer at their location.
[13:11:01	]Farid Efsahani entered observer.
[13:11:01	]Farid Efsahani exited observer at their location.
[13:11:05	][IC] Farid Efsahani: Şey yap.
[13:11:12	][IC] Farid Efsahani: Bi hikaye yazıyorum bilim kurgu temalı.
[13:11:16	][IC] Farid Efsahani: Aynen.
[13:11:18	][IC] Farid Efsahani: Ondan.
[13:11:32	][IC] Farid Efsahani: Ayrı char açim mi senin dirneişe gelirim.
[13:11:50	][IC] Farid Efsahani: Ayaklanma cephesi ne aq.
[13:12:04	][IC] Farid Efsahani: Şeyde yapabilirsin.
[13:12:09	][IC] Farid Efsahani: İnsanlık Kardeşliği.
[13:12:16	][IC] Farid Efsahani: Olr.
[13:12:22	][IC] Farid Efsahani: Sen mi oluşturcan.
[13:12:31	][IC] Farid Efsahani: Taba gel.
[13:12:37	][IC] Farid Efsahani: Tabda grup oluştur gel.
[13:12:51	][IC] Farid Efsahani: Din hocasına benziyosun böyle fofaş süren olur ya bıyıklı.
[13:12:58	][IC] Theodore Abernathy: Fofaş.
[13:13:10	][IC] Farid Efsahani: Ses gelcen mi benim mic gmodda çalışmıyor.
[13:13:12	][IC] Farid Efsahani: Yetkili ses.
[13:13:17	][IC] Theodore Abernathy: Yok.
[13:13:27	][IC] Farid Efsahani: Hmm.
[13:13:32	]John Brookly used command '/Staff babannem ameliyat olduydu onun yanına gitcem birazdan'.
[13:13:33	][IC] Farid Efsahani: Cumhuriyet Muhafızları.
[13:13:38	]John Brookly used command '/Staff otomattaki yiyecekleri düzeltip'.
[13:13:43	]John Brookly opened the 'SIB Başkanı'nın Dolabı' #6582 container.
[13:13:44	]Farid Efsahani used command '/Staff k'.
[13:13:45	]John Brookly closed the 'SIB Başkanı'nın Dolabı' #6582 container.
[13:13:46	][IC] Farid Efsahani: Hmmm.
[13:13:49	]Theodore Abernathy used command '/Staff gecmiss olsun'.
[13:13:56	][IC] Farid Efsahani: La yok.
[13:14:06	][IC] Farid Efsahani: Direniş Lambda Koalisyonu olarak geçiyor galiba.
[13:14:07	]John Brookly used command '/Staff Teşekkürler'.
[13:14:08	]John Brookly exited observer at their location.
[13:14:09	]John Brookly ran 'Insert' on item 'Vending Machine Key' (#67373)
[13:14:11	]John Brookly ran 'Insert' on item 'Vending Machine Key' (#67092)
[13:14:26	]John Brookly used command '/Staff ananın amı nasıl alcam hepsini'.
[13:14:26	][IC] Farid Efsahani: Ertek ertek ertek.
[13:14:36	]John Brookly used command '/Staff otomatı siliyom direkt aq'.
[13:14:40	]John Brookly ran 'Insert' on item 'Vending Machine Key' (#67092)
[13:14:41	][IC] Theodore Abernathy: Prometheus Hareketi.
[13:14:41	]John Brookly has used a context menu option with the name: remove
[13:14:42	]Container 'unknown' removed (inv #0; model: error) with 0 chips and items:  Tarihi Geçmiş Bir Fincan Kahve (#67120); Tarihi Geçmiş Tuzlu Yer Fıstığı (#67155); Tarihi Geçmiş Muz (#67124); Tarihi Geçmiş Sandviç (#67093); Tarihi Geçmiş Tuzlu Yer Fıstığı (#67159); Tarihi Geçmiş Muz (#67128); Tarihi Geçmiş Sandviç (#67097); Tarihi Geçmiş Simit (#67132); Tarihi Geçmiş Sandviç (#67101); Tarihi Geçmiş Simit (#67136); Tarihi Geçmiş Pretzel (#67140); Tarihi Geçmiş Pretzel (#67144); Tarihi Geçmiş Pretzel (#67148); Plastik Çakmak (#67245); Tarihi Geçmiş Tuzlu Yer Fıstığı (#67152); Tarihi Geçmiş Bir Fincan Kahve (#67121); Tarihi Geçmiş Tuzlu Yer Fıstığı (#67156); Tarihi Geçmiş Muz (#67125); Tarihi Geçmiş Sandviç (#67094); Tarihi Geçmiş Muz (#67129); Tarihi Geçmiş Sandviç (#67098); Tarihi Geçmiş Simit (#67133); Tarihi Geçmiş Sandviç (#67102); Tarihi Geçmiş Simit (#67137); Benefactor Edition Sigara Paketi (#67234); Benefactor Edition Sigara Paketi (#67300); Tarihi Geçmiş Pretzel (#67141); Tarihi Geçmiş Pretzel (#67145); Tarihi Geçmiş Bir Fincan Kahve (#67114); Tarihi Geçmiş Pretzel (#67149); Tarihi Geçmiş Bir Fincan Kahve (#67118); Tarihi Geçmiş Tuzlu Yer Fıstığı (#67153); Plastik Çakmak (#67250); Tarihi Geçmiş Tuzlu Yer Fıstığı (#67157); Tarihi Geçmiş Muz (#67126); Tarihi Geçmiş Sandviç (#67095); Tarihi Geçmiş Muz (#67130); Tarihi Geçmiş Sandviç (#67099); Tarihi Geçmiş Simit (#67134); Tarihi Geçmiş Simit (#67138); Tarihi Geçmiş Pretzel (#67142); Benefactor Edition Sigara Paketi (#67336); Tarihi Geçmiş Pretzel (#67146); Tarihi Geçmiş Bir Fincan Kahve (#67115); Benefactor Edition Sigara Paketi (#67309); Tarihi Geçmiş Tuzlu Yer Fıstığı (#67150); Plastik Çakmak (#67247); Tarihi Geçmiş Tuzlu Yer Fıstığı (#67154); Plastik Çakmak (#67251); Tarihi Geçmiş Tuzlu Yer Fıstığı (#67158); Benefactor Edition Sigara Paketi (#67255); Tarihi Geçmiş Sandviç (#67096); Tarihi Geçmiş Simit (#67131); Tarihi Geçmiş Sandviç (#67100); Plastik Çakmak (#67244); Tarihi Geçmiş Bir Fincan Kahve (#67119); Tarihi Geçmiş Simit (#67135); Plastik Çakmak (#67243); Tarihi Geçmiş Muz (#67122); Tarihi Geçmiş Bir Fincan Kahve (#67117); Tarihi Geçmiş Simit (#67139); Tarihi Geçmiş Muz (#67127); Tarihi Geçmiş Muz (#67123); Benefactor Edition Sigara Paketi (#67264); Tarihi Geçmiş Pretzel (#67143); Tarihi Geçmiş Bir Fincan Kahve (#67112); Benefactor Edition Sigara Paketi (#67282); Plastik Çakmak (#67249); Tarihi Geçmiş Pretzel (#67147); Tarihi Geçmiş Bir Fincan Kahve (#67116); Plastik Çakmak (#67246);
