[16:11:34	]dondurmaci822 has connected.
[18:57:36	]Chesly Ranger ran 'Open' on item 'Rasyon' (#26645)
[18:57:36	]Chesly Ranger has gained a 'Yapay Macun' #26648.
[18:57:36	]Chesly Ranger has gained a 'Breen'in Suyu' #26649.
[18:57:36	]Chesly Ranger has gained a '15 Kredi Kuponu' #26650.
[18:57:37	]Melir Erlok has performed the 'Craft Parçala: Teneke Kutu' action, gaining 20 experience in crafting.
[18:57:37	]Chesly Ranger ran 'Consume' on item 'Yapay Macun' (#26648)
[18:57:37	]Chesly Ranger has gained a 'Boş Kavanoz' #26651.
[18:57:38	]Chesly Ranger ran 'Consume' on item 'Breen'in Suyu' (#26649)
[18:57:38	]Chesly Ranger has gained a 'Boş Breen'in Suyu' #26652.
[18:57:38	]Joe Breeman entered observer.
[18:57:40	]Melir Erlok has performed the 'Craft Parçala: Ahşap Çerçeve' action, gaining 30 experience in crafting.
[18:57:40	]Melir Erlok has gained a 'Çivi Kutusu' #26653.
[18:57:40	]Melir Erlok has gained a 'Ahşap Tahta' #26654.
[18:57:41	]Frank Bean ran SAM command 'asay' with arguments: 'bende event karakteri yapayımmı nekrotikleri öldürmeye yardımcı olur 404'teki'
[18:57:44	]Melir Erlok has performed the 'Craft Parçala: Bira Şişesi' action, gaining 20 experience in crafting.
[18:57:44	]Melir Erlok has gained a 'Cam kırıkları' #26655.
[18:57:45	]otistik created the character 'Fikri Gül'
[18:57:45	]otistik loaded the character 'Fikri Gül'
[18:57:45	]Fikri Gül has gained a 'Açık Gri Kol Bandı' #26656.
[18:57:45	]Fikri Gül has gained a '#79673 Kimlik Kartı' #26657.
[18:57:45	]Fikri Gül has gained a 'Gri Tulum' #26658.
[18:57:45	]Fikri Gül has gained a 'Siyah tulum pantolonu' #26659.
[18:57:45	]Frank Bean has taken 5 damage from npc_headcrab_fast.
[18:57:47	]Stanley Davidson has taken 5 damage from npc_headcrab_fast.
[18:57:49	]Stanley Davidson has taken 5 damage from npc_headcrab_fast.
[18:57:50	]Fikri Gül ran 'Equip' on item 'Açık Gri Kol Bandı' (#26656)
[18:57:50	]Stanley Davidson has critically hit npc_headcrab_fast dealing 24 damage (CritChance was 0.81).
[18:57:50	]Stanley Davidson has gained a 'Çiğ Headcrab Eti' #26660.
[18:57:51	]Chesly Ranger ran 'drop' on item 'Boş Breen'in Suyu' (#26652)
[18:57:51	]Chesly Ranger has lost a 'Boş Breen'in Suyu' #26652.
[18:57:52	]Chesly Ranger ran 'drop' on item 'Boş Kavanoz' (#26651)
[18:57:52	]Chesly Ranger has lost a 'Boş Kavanoz' #26651.
[18:57:55	]Fikri Gül entered observer.
[18:57:58	]Chesly Ranger ran 'Use' on item '15 Kredi Kuponu' (#26650)
[18:58:00	]Chesly Ranger has used a coupon at a ration dispenser, gaining 15 credits.
[18:58:00	][IC] Frank Bean: Çok içten söyledin.
[18:58:00	]Joe Breeman ran SAM command 'asay' with arguments: 'beyler bi yetkili sohbet gelin konuşak nasıl yapocağımızı'
[18:58:11	]Fikri Gül admin-searched the 'Large Metal Cabinet' #3359 container.
[18:58:11	]Fikri Gül has used a context menu option with the name: wncontainer_view
[18:58:14	]Fikri Gül admin-closed the 'Large Metal Cabinet' #3359 container.
[18:58:29	]Stanley Davidson ran 'take' on item 'Hurda Metal' (#26662)
[18:58:29	]Stanley Davidson has gained a 'Hurda Metal' #26662.
[18:58:30	]Stanley Davidson ran 'take' on item 'Vida Kutusu' (#26663)
[18:58:30	]Stanley Davidson has gained a 'Vida Kutusu' #26663.
[18:58:31	]Stanley Davidson ran 'take' on item 'Kahverengi Ayakkabı' (#26661)
[18:58:31	]Stanley Davidson has gained a 'Kahverengi Ayakkabı' #26661.
[18:58:36	]Stanley Davidson ran 'combine' on item 'Çelik' (#26571)
[18:58:37	]Melir Erlok opened the 'Large Metal Cabinet' #3359 container.
[18:58:39	]Stanley Davidson ran 'combine' on item 'Hurda Metal' (#25088)
[18:58:40	]Lynx has unloaded their "Chesly Ranger" character.
[18:58:40	]Stanley Davidson ran 'combine' on item 'Vida Kutusu' (#26515)
[18:58:40	]Melir Erlok closed the 'Large Metal Cabinet' #3359 container.
[18:58:41	]Melir Erlok opened the 'Large Metal Cabinet' #3359 container.
[18:58:43	]Melir Erlok has transferred a 'Kırık Bilgisayar' #26292 to a container with the name 'Large Metal Cabinet' #3359.
[18:58:44	]Melir Erlok has transferred a 'Bilgisayar Parçaları' #26064 to a container with the name 'Large Metal Cabinet' #3359.
[18:58:44	]Melir Erlok has transferred a 'Bilgisayar Parçaları' #26156 to a container with the name 'Large Metal Cabinet' #3359.
[18:58:44	]Melir Erlok has transferred a 'Bilgisayar Parçaları' #26166 to a container with the name 'Large Metal Cabinet' #3359.
[18:58:45	]Melir Erlok has transferred a 'Cam kırıkları' #26655 to a container with the name 'Large Metal Cabinet' #3359.
[18:58:45	]Melir Erlok has transferred a 'Hurda Metal' #26647 to a container with the name 'Large Metal Cabinet' #3359.
[18:58:46	]Melir Erlok has transferred a 'Ahşap Tahta' #26654 to a container with the name 'Large Metal Cabinet' #3359.
[18:58:49	]Melir Erlok ran 'combine' on item 'Hurda Metal' (#26282)
[18:58:50	]Melir Erlok ran 'combine' on item 'Ahşap Tahta' (#26085)
[18:58:53	]Melir Erlok ran 'combine' on item 'Cam kırıkları' (#26537)
[18:58:55	]Stanley Davidson ran 'Consume' on item 'Çiğ Headcrab Eti' (#26660)
[18:58:57	]Melir Erlok ran 'combine' on item 'Çivi Kutusu' (#26090)
[18:59:02	]Melir Erlok closed the 'Large Metal Cabinet' #3359 container.
[18:59:19	]hAnteiX (STEAM_0:0:530009222) has disconnected.
[18:59:47	]Fikri Gül exited observer at their location.
[18:59:49	]Stanley Davidson ran 'take' on item 'Boş Plastik Sürahi' (#26664)
[18:59:49	]Stanley Davidson has gained a 'Boş Plastik Sürahi' #26664.
[18:59:55	]Stanley Davidson ran 'take' on item 'Yapıştırıcı' (#26666)
[18:59:55	]Stanley Davidson has gained a 'Yapıştırıcı' #26666.
[19:00:00	][IC] Fikri Gül: Merhaba.
[19:00:00	][IC] C24:i3.UNION-66: <:: Doğrula. ::>
[19:00:05	]Fikri Gül used command '/ID'.
[19:00:11	][IC] Fikri Gül: Rasyon nereden alabilirim.
[19:00:18	][IC] C24:i3.UNION-66: <:: Üst plazadan. ::>
[19:00:21	][IC] Fikri Gül: Tamamdır saolun.
[19:00:32	]Fikri Gül entered observer.
[19:00:42	]Melir Erlok ran 'Equip' on item 'Açık Gri Kol Bandı' (#25867)
[19:01:03	]Fikri Gül has spawned a 'NPC [276][npc_zombie]'.
[19:01:05	]Elazar Gül exited observer at their location.
[19:01:07	]Elazar Gül entered observer.
[19:01:07	]Elazar Gül exited observer at their location.
[19:01:15	]Joe Breeman has spawned a hands_gloves.
[19:01:24	]John Brookly has spawned a 'NPC [472][npc_headcrab_fast]'.
[19:01:29	]John Brookly exited observer at their location.
[19:01:30	]John Brookly has taken 5 damage from npc_headcrab_fast.
[19:01:30	]John Brookly entered observer.
[19:01:31	]Stanley Davidson ran 'take' on item 'Boş Şarap Şişesi' (#26668)
[19:01:31	]Stanley Davidson has gained a 'Boş Şarap Şişesi' #26668.
[19:01:32	]Stanley Davidson ran 'take' on item 'Vida Kutusu' (#26669)
[19:01:32	]Stanley Davidson has gained a 'Vida Kutusu' #26669.
[19:01:33	]Stanley Davidson ran 'take' on item 'Askeri Sınıf Devre Kartı' (#26670)
[19:01:33	]Stanley Davidson has gained a 'Askeri Sınıf Devre Kartı' #26670.
[19:01:41	]Fikri Gül has used a context menu option with the name: skin
[19:01:46	]John Brookly ran SAM command 'hp' with arguments: 'brookly' '100'
[19:01:48	]John Brookly is fully healed.
[19:01:49	]Joe Breeman has used a context menu option with the name: remove
[19:01:51	]Lynx created the character 'John Kristof'
[19:01:51	]John Kristof has gained a 'Açık Gri Kol Bandı' #26671.
[19:01:51	]John Kristof has gained a '#81548 Kimlik Kartı' #26672.
[19:01:51	]John Kristof has gained a 'Mavi Tulum' #26673.
[19:01:51	]John Kristof has gained a 'Tulum pantolonu.' #26674.
[19:01:51	]John Kristof has gained a 'Gözlükler' #26675.
[19:01:51	]Lynx loaded the character 'John Kristof'
[19:01:51	]Stanley Davidson has critically hit npc_headcrab_fast dealing 60 damage (CritChance was 0.81).
[19:01:53	]John Kristof entered observer.
[19:01:59	]Joe Breeman exited observer at their location.
[19:02:10	]Elazar Gül entered observer.
[19:02:24	]Fikri Gül is admin-searching Joe Breeman's inventory.
[19:02:24	]Fikri Gül has used a context menu option with the name: ixviewinventory
[19:02:25	]C24:i3.UNION-66 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[19:02:27	]Fikri Gül has closed Joe Breeman's inventory.
[19:02:32	]Melir Erlok opened the 'Large Metal Cabinet' #3359 container.
[19:02:35	]Melir Erlok closed the 'Large Metal Cabinet' #3359 container.
[19:02:38	]C24:i3.UNION-66 ran 'take' on item 'Sivil Koruma Rasyonu' (#26679)
[19:02:38	]C24:i3.UNION-66 has gained a 'Sivil Koruma Rasyonu' #26679.
[19:02:38	]Stanley Davidson ran 'take' on item 'Boş Şarap Şişesi' (#26677)
[19:02:38	]Stanley Davidson has gained a 'Boş Şarap Şişesi' #26677.
[19:02:43	]C24:i3.UNION-66 ran 'Open' on item 'Sivil Koruma Rasyonu' (#26679)
[19:02:44	]C24:i3.UNION-66 has gained a 'Metropolice Takviyeleri' #26680.
[19:02:44	]C24:i3.UNION-66 has gained a 'Soda Bob Brawn' #26681.
[19:02:44	]C24:i3.UNION-66 has gained a '20 Kredi Kuponu' #26682.
[19:02:45	]John Kristof exited observer at their location.
[19:02:48	]C24:i3.UNION-66 used command '/Radio 10-7'.
[19:02:50	]Stanley Davidson has performed the 'Craft Parçala: Boş Plastik Sürahi' action, gaining 20 experience in crafting.
[19:02:52	]Stanley Davidson has performed the 'Craft Parçala: Kahverengi Ayakkabı' action, gaining 25 experience in crafting.
[19:02:52	]C24:i3.UNION-66 ran 'EquipUn' on item 'Combine Filter' (#26198)
[19:02:52	]Joe Breeman ran SAM command 'asay' with arguments: 'uyuşturucu koyammı ilk gelen alsın'
[19:02:54	]Joe Breeman entered observer.
[19:02:55	]Stanley Davidson has performed the 'Craft Parçala: Şarap Şişesi' action, gaining 20 experience in crafting.
[19:02:56	]Joe Breeman exited observer at their location.
[19:03:00	]Stanley Davidson has performed the 'Craft Parçala: Şarap Şişesi' action, gaining 20 experience in crafting.
[19:03:01	]Melir Erlok opened the 'Large Metal Cabinet' #3359 container.
[19:03:02	]Joe Breeman has spawned a drug_bobmix.
[19:03:04	]Melir Erlok has gained a 'Plastik Çöp' #25878 from a container with the name 'Large Metal Cabinet' #3359.
[19:03:04	]Melir Erlok closed the 'Large Metal Cabinet' #3359 container.
[19:03:13	][ME] C24:i3.UNION-66: paketi açar ve ağzına götürerek tozları yutar
[19:03:15	]C24:i3.UNION-66 ran 'Consume' on item 'Metropolice Takviyeleri' (#26680)
[19:03:15	]C24:i3.UNION-66 extended their level 3 long boost in Güç.
[19:03:18	]Melir Erlok opened the 'Large Metal Cabinet' #3359 container.
[19:03:19	]John Brookly ran SAM command 'asay' with arguments: 'uyusturucu zarar veriyo'
[19:03:19	]Elazar Gül ran SAM command 'asay' with arguments: 'çok fazla item spawnlamayın da'
[19:03:21	]Melir Erlok has gained a 'Plastik Çöp' #26626 from a container with the name 'Large Metal Cabinet' #3359.
[19:03:23	]Melir Erlok has gained a 'Hurda Metal' #26459 from a container with the name 'Large Metal Cabinet' #3359.
[19:03:23	]Melir Erlok closed the 'Large Metal Cabinet' #3359 container.
[19:03:23	][ME] C24:i3.UNION-66: sodanın kapağını açar ve hızlıca içer
[19:03:25	]C24:i3.UNION-66 ran 'Consume' on item 'Soda Bob Brawn' (#26681)
[19:03:25	]C24:i3.UNION-66 extended their level 1 long boost in Algı.
[19:03:25	]C24:i3.UNION-66 extended their level 2 long boost in Çeviklik.
[19:03:26	]John Brookly ran SAM command 'asay' with arguments: 'pek işe yaramaz'
[19:03:27	]otistik loaded the character 'Balbazor Gül'
[19:03:28	]Balbazor Gül entered observer.
[19:03:31	]C24:i3.UNION-66 ran 'Equip' on item 'Combine Filter' (#26198)
[19:03:37	]Melir Erlok opened the 'Large Metal Cabinet' #3359 container.
[19:03:38	]John Brookly used command '/ToggleRaise'.
[19:03:39	]Melir Erlok has transferred a 'Plastik Çöp' #25878 to a container with the name 'Large Metal Cabinet' #3359.
[19:03:39	]Melir Erlok has transferred a 'Hurda Metal' #26459 to a container with the name 'Large Metal Cabinet' #3359.
[19:03:39	]Melir Erlok has transferred a 'Plastik Çöp' #26626 to a container with the name 'Large Metal Cabinet' #3359.
[19:03:41	]Melir Erlok closed the 'Large Metal Cabinet' #3359 container.
[19:03:54	]Elazar Gül ran SAM command 'asay' with arguments: 'kim attı onu amk'
[19:04:01	]Balbazor Gül ran SAM command 'asay' with arguments: 'S'
[19:04:01	]Frank Bean ran SAM command 'asay' with arguments: 'bakayım'
[19:04:02	]Joe Breeman ran SAM command 'asay' with arguments: 'hangi orrr o'
[19:04:08	]John Brookly ran SAM command 'asay' with arguments: 'knk catıda attımda adamların oraya kadar gitmez sanıyodum'
[19:04:12	][PICKUP DISPENSER] Scientist ( C24:i3.UNION-66 ) picked up an item from the pickup dispenser.
[19:04:12	]C24:i3.UNION-66 has gained a '15 Kredi Kuponu' #26684.
[19:04:16	]C24:i3.UNION-66 ran 'Use' on item '20 Kredi Kuponu' (#26682)
[19:04:16	]John Kristof ran 'take' on item 'Bob'un İz Karışımı' (#26683)
[19:04:16	]John Kristof has gained a 'Bob'un İz Karışımı' #26683.
[19:04:18	]John Kristof ran 'use' on item 'Bob'un İz Karışımı' (#26683)
[19:04:18	]John Kristof has gained a level 3 short boost in Güç.
[19:04:18	]John Kristof has gained a level 5 short boost in Çeviklik.
[19:04:18	]John Kristof has gained a level -5 short boost in Zeka.
[19:04:18	]John Kristof has gained a level 5 short boost in Algı.
[19:04:18	]John Kristof has gained a 'Boş Bob Suyu' #26685.
[19:04:18	]C24:i3.UNION-66 has used a coupon at a ration dispenser, gaining 20 credits.
[19:04:19	]C24:i3.UNION-66 ran 'Use' on item '15 Kredi Kuponu' (#26684)
[19:04:20	]C24:i3.UNION-66 ran 'Use' on item '15 Kredi Kuponu' (#26684)
[19:04:21	]John Kristof ran 'drop' on item 'Boş Bob Suyu' (#26685)
[19:04:21	]John Kristof has lost a 'Boş Bob Suyu' #26685.
[19:04:22	]John Brookly exited observer at their location.
[19:04:22	]C24:i3.UNION-66 has used a coupon at a ration dispenser, gaining 15 credits.
[19:04:23	]C24:i3.UNION-66 used command '/Radio 10-8'.
[19:04:24	]John Brookly ran 'take' on item 'Industrial Uniform MI' (#25906)
[19:04:24	]John Brookly has gained a 'Industrial Uniform MI' #25906.
[19:04:27	]Balbazor Gül has used a context menu option with the name: remove
[19:04:30	]John Brookly ran 'drop' on item 'Industrial Uniform MI' (#25906)
[19:04:30	]John Brookly has lost a 'Industrial Uniform MI' #25906.
[19:04:31	]Joe Breeman has spawned a drug_milkyway.
[19:04:31	]John Brookly has used a context menu option with the name: remove
[19:04:33	]John Brookly has used a context menu option with the name: remove
[19:04:33	]John Brookly has used a context menu option with the name: remove
[19:04:34	]John Brookly has used a context menu option with the name: remove
[19:04:35	]John Brookly has used a context menu option with the name: remove
[19:04:36	]John Brookly entered observer.
[19:04:37	]John Kristof ran 'take' on item 'Samanyolu' (#26686)
[19:04:37	]John Kristof has gained a 'Samanyolu' #26686.
[19:04:38	]Frank Bean entered observer.
[19:04:40	]John Kristof ran 'Consume' on item 'Samanyolu' (#26686)
[19:04:40	]John Kristof has gained a level -3 long boost in Güç.
[19:04:40	]John Kristof has gained a level -3 long boost in Çeviklik.
[19:04:40	]John Kristof has gained a level 4 long boost in Zeka.
[19:04:40	]John Kristof has gained a level 4 long boost in Algı.
[19:04:40	]John Kristof has gained a 'Boş Süt Kartonu' #26687.
[19:04:42	]Balbazor Gül exited observer at their location.
[19:04:42	]Balbazor Gül entered observer.
[19:04:43	]John Kristof ran 'drop' on item 'Boş Süt Kartonu' (#26687)
[19:04:43	]John Kristof has lost a 'Boş Süt Kartonu' #26687.
[19:04:49	]Joe Breeman has used a context menu option with the name: remove
[19:04:51	]Balbazor Gül has given himself a flare.
[19:04:51	]Balbazor Gül has gained a 'Flare' #26691.
[19:04:53	]Balbazor Gül ran 'Equip' on item 'Flare' (#26691)
[19:04:54	]Stanley Davidson ran 'take' on item 'Demir' (#26689)
[19:04:54	]Stanley Davidson has gained a 'Demir' #26689.
[19:04:55	]Stanley Davidson ran 'take' on item 'Boş Süt Kartonu' (#26688)
[19:04:55	]Stanley Davidson has gained a 'Boş Süt Kartonu' #26688.
[19:04:55	]Stanley Davidson ran 'take' on item 'Güçlü Yapıştırıcı' (#26690)
[19:04:55	]Stanley Davidson has gained a 'Güçlü Yapıştırıcı' #26690.
[19:04:56	]John Brookly has spawned a 'NPC [278][npc_zombie]'.
[19:04:57	]Stanley Davidson ran 'combine' on item 'Güçlü Yapıştırıcı' (#25079)
[19:04:58	]Joe Breeman has spawned a rave.
[19:04:58	]John Brookly has used a context menu option with the name: bodygroups
[19:05:01	]Stanley Davidson ran 'combine' on item 'Bez Paçavralar' (#25086)
[19:05:02	]John Brookly has used a context menu option with the name: remove
[19:05:03	][IC] C24:i3.UNION-66: <:: ? ::>
[19:05:04	]Elazar Gül exited observer at their location.
[19:05:05	]C24:i3.UNION-66 has gained a '30rnd MP-şarjörü' #26133.
[19:05:05	]C24:i3.UNION-66 has lost a '30rnd MP-şarjörü' #26136.
[19:05:06	]John Kristof ran 'take' on item 'RAVE' (#26692)
[19:05:06	]John Kristof has gained a 'RAVE' #26692.
[19:05:08	]Elazar Gül has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[19:05:12	]Elazar Gül ran 'take' on item 'Boş Kavanoz' (#26651)
[19:05:12	]Elazar Gül has gained a 'Boş Kavanoz' #26651.
[19:05:13	]Elazar Gül ran 'take' on item 'Boş Breen'in Suyu' (#26652)
[19:05:13	]Elazar Gül has gained a 'Boş Breen'in Suyu' #26652.
[19:05:14	]Stanley Davidson ran 'EquipUn' on item 'Hatchet' (#22528)
[19:05:18	]Balbazor Gül exited observer at their location.
[19:05:20	]Balbazor Gül has critically hit C24:i3.UNION-66 in the left arm dealing 5 damage (CritChance was 0.26).
[19:05:20	]C24:i3.UNION-66 has taken 4 damage from Balbazor Gül.
[19:05:20	]Balbazor Gül has hit C24:i3.UNION-66 in the chest dealing 10 damage (CritChance was 0.27).
[19:05:20	]C24:i3.UNION-66 has taken 10 damage from Balbazor Gül.
[19:05:20	]Elazar Gül ran 'take' on item 'Rasyon' (#26693)
[19:05:20	]Elazar Gül has gained a 'Rasyon' #26693.
[19:05:21	]Balbazor Gül has hit C24:i3.UNION-66 in the stomach dealing 10 damage (CritChance was 0.27).
[19:05:21	]C24:i3.UNION-66 has taken 10 damage from Balbazor Gül.
[19:05:21	]Balbazor Gül has hit C24:i3.UNION-66 in the right leg dealing 5 damage (CritChance was 0.27).
