[16:02:48	]Hacı emmi has connected.
[17:59:28	]Jhony Caston ran 'EquipUn' on item 'Mavi işbirlikçi kol bandı' (#147950)
[17:59:29	]Kafa Yengeci used command '/PM ahmet heacdrab a yumruk atıyorsun yaptığın rol rol değil bide gelip ters konuşuyorsun'.
[17:59:30	]Kafa Yengeci entered observer.
[17:59:31	]Kafa Yengeci entered observer.
[17:59:37	]Jhony Caston has gained a 'Boş Benzin Bidonu' #165152.
[17:59:40	]Jhony Caston has performed the 'Craft Parçala: Boş Boya Kutusu' action, gaining 25 experience in crafting.
[17:59:42	]Jhony Caston has performed the 'Craft Parçala: Oyun Parkı Oyuncağı' action, gaining 15 experience in crafting.
[17:59:42	]Jhony Caston has gained a 'Ahşap Tahta' #165153.
[17:59:44	]Kafa Yengeci exited observer at their location.
[17:59:45	]Kafa Yengeci entered observer.
[17:59:45	]Kafa Yengeci exited observer at their location.
[17:59:45	]Jhony Caston ran 'take' on item 'Kırık Alıcı' (#163624)
[17:59:45	]Jhony Caston has gained a 'Kırık Alıcı' #163624.
[17:59:47	]Handschar | Leibs has unloaded their "Kafa Yengeci" character.
[17:59:51	]Handschar | Leibs loaded the character 'C24:i3.KING-20'
[17:59:52	]Ahmet Cased used command '/ToggleRaise'.
[17:59:53	]C24:i3.KING-20 entered observer.
[17:59:57	]C24:i5.(X)KING-19 has gone afk.
[17:59:59	]C24:i3.KING-20 exited observer at their location.
[18:00:01	][IC] C24:i3.KING-20: <:: X. ::>
[18:00:21	]Ahmet Cased used command '/PM 20 Burak anlamıyorsun atarım atmam sunucuda rol dönmüyo beni es geç sunucu öldü diyorum sana gitti 4-6 arası çekiyor'.
[18:00:32	]Ahmet Cased used command '/PM 20 Kastettiğim bu işte'.
[18:00:39	]Ahmet Cased used command '/PM 20 Büyük event olmuyor'.
[18:00:51	]Jhony Caston opened the 'Dropped Items' #10970 container.
[18:00:57	]Jhony Caston ran 'combine' on item 'Plastik Levhalar' (#165141)
[18:01:05	]Jhony Caston closed the 'Dropped Items' #10970 container.
[18:01:11	]Ahmet Cased used command '/PM 20 Singeldayken bile şu sunucudan daha çok zevk alıyorum'.
[18:01:12	]C24:i3.KING-20 used command '/PM ahmet 4-6 çeksin ne olacak? 2 kişiyle rol yaptığımız günlerde oldu 50 kişiyle rol yaptığımız günlerde?'.
[18:01:29	]Jhony Caston opened the 'Dropped Items' #10970 container.
[18:01:40	]C24:i3.KING-20 used command '/PM ahmet büyük event olmuyor çünkü eskisi gibi izinlerim yok, kısıtlı'.
[18:01:41	]Jhony Caston closed the 'Dropped Items' #10970 container.
[18:01:46	]C24:i3.KING-20 used command '/PM ahmet GM lik olayı geldi zaten bana düşen bişey de değil'.
[18:01:49	]C24:i3.KING-20 entered observer.
[18:01:51	]Ahmet Cased used command '/PM 20 DOSTUM EVENT DİYORUM EVENT YOK EVENT EVENT 4-6 ÇEKTİĞİ İÇİNDE ADAMLAR SİKERİM BÖYLE SUNUCUYU DİYİP ÇIKIP GİDİYOR ANLAMIYORSUNUZ YETKİLİ EKİBİ SUNUCUYA GİRMİYOR UĞRAŞMIYOR'.
[18:02:08	]Jhony Caston ran 'take' on item 'Yapıştırıcı' (#165156)
[18:02:08	]Jhony Caston has gained a 'Yapıştırıcı' #165156.
[18:02:09	]Jhony Caston ran 'take' on item 'Boş Plastik Sürahi' (#165154)
[18:02:09	]Jhony Caston has gained a 'Boş Plastik Sürahi' #165154.
[18:02:11	]Jhony Caston ran 'take' on item 'Elektronik devreler' (#165155)
[18:02:11	]Jhony Caston has gained a 'Elektronik devreler' #165155.
[18:02:29	]C24:i3.KING-20 used command '/PM ahmet yetkili ekibi sunucuya girmiyor? dün ekipteki 2 kişi hariç herkes aktifti? önceki gün de öyle?'.
[18:02:35	]Jhony Caston has performed the 'Craft Parçala: Boş Plastik Sürahi' action, gaining 10 experience in crafting.
[18:02:35	]C24:i3.KING-20 used command '/PM ahmet bence beyninizi yıkıyorlar'.
[18:02:36	]Jhony Caston ran 'take' on item 'Kırık Alıcı' (#165157)
[18:02:36	]Jhony Caston has gained a 'Kırık Alıcı' #165157.
[18:02:40	]Ahmet Cased used command '/PM 20 HANİ BENİ GELİP BANLASANDA BİŞİ DEĞİŞMEYECEK BEN YİNE SİNGELA GİDECEĞİM OLAY BU SUNUCU İÇİN UĞRAŞMIYOR YETKİLİ EKİBİ'.
[18:02:42	]C24:i3.KING-20 used command '/PM ahmet iyi taraftan bakmak yerine kötü taraftan bakıyorsunuz'.
[18:02:46	]C24:i3.KING-20 exited observer at their location.
[18:02:49	]Jhony Caston ran 'take' on item 'Elektronik devreler' (#165159)
[18:02:49	]Jhony Caston has gained a 'Elektronik devreler' #165159.
[18:02:49	]C24:i3.KING-20 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[18:02:56	]Jhony Caston ran 'take' on item 'Plastik Kova' (#164161)
[18:02:56	]Jhony Caston has gained a 'Plastik Kova' #164161.
[18:02:57	]Ahmet Cased used command '/PM 20 Kim yıkıyor beynimizi?'.
[18:03:02	]C24:i5.(X)KING-19 is no longer afk. Total time spent AFK: 480
[18:03:04	]Jhony Caston has performed the 'Craft Parçala: Plastik Kova' action, gaining 15 experience in crafting.
[18:03:11	]C24:i3.KING-20 used command '/PM ahmet orasını allah bilir'.
[18:03:15	]Jhony Caston ran 'take' on item 'Plastik Çöp' (#165163)
[18:03:15	]Jhony Caston has gained a 'Plastik Çöp' #165163.
[18:03:16	]Jhony Caston ran 'take' on item 'Vida Kutusu' (#165164)
[18:03:16	]Jhony Caston has gained a 'Vida Kutusu' #165164.
[18:03:21	]Jhony Caston ran 'combine' on item 'Plastik Çöp' (#165133)
[18:03:22	]C24:i3.KING-20 ran 'take' on item 'Sivil Koruma Rasyonu' (#165161)
[18:03:22	]C24:i3.KING-20 has gained a 'Sivil Koruma Rasyonu' #165161.
[18:03:23	]Jhony Caston ran 'combine' on item 'Elektronik devreler' (#165155)
[18:03:27	]C24:i3.KING-20 entered observer.
[18:03:28	]Jhony Caston ran 'combine' on item 'Vida Kutusu' (#165134)
[18:03:29	]C24:i3.KING-20 ran 'Open' on item 'Sivil Koruma Rasyonu' (#165161)
[18:03:29	]C24:i3.KING-20 has gained a 'Metropolice Takviyeleri' #165165.
[18:03:29	]C24:i3.KING-20 has gained a 'Soda Bob Brawn' #165166.
[18:03:34	]Jhony Caston ran 'take' on item 'Plastik Kova' (#162525)
[18:03:34	]Jhony Caston has gained a 'Plastik Kova' #162525.
[18:03:35	]C24:i3.KING-20 exited observer at their location.
[18:03:40	]Jhony Caston ran 'take' on item 'Çivi Kutusu' (#165169)
[18:03:40	]Jhony Caston has gained a 'Çivi Kutusu' #165169.
[18:03:42	]C24:i3.KING-20 entered observer.
[18:03:55	]Ahmet Cased used command '/PM 20 O zaman konuşmayacaksın benim kimse ile uğraştığım yok wnt gitti artık ayanet değil o değil bu değil artık gitti anlayın yetkili ekibindeki adamarın çoğu rp yapmayı bilmiyor mesela revain emote atmayı bilmiyor'.
[18:03:55	]Jhony Caston has performed the 'Craft Parçala: Plastik Kova' action, gaining 15 experience in crafting.
[18:04:06	]Jhony Caston ran 'combine' on item 'Çivi Kutusu' (#165143)
[18:04:09	]C24:i3.KING-20 used command '/PM ahmet kimsin amına koyayım konuşmayacaksın diyorsun ya?'.
[18:04:13	]C24:i3.KING-20 ran 'take' on item '20 Kredi Kuponu' (#165167)
[18:04:13	]C24:i3.KING-20 has gained a '20 Kredi Kuponu' #165167.
[18:04:16	]C24:i3.KING-20 used command '/PM ahmet yavşak'.
[18:04:22	]C24:i3.KING-20 used command '/PM ahmet sen banlanmayasın diye 3 gündür çaba gösteriyorum'.
[18:04:24	]Ahmet Cased used command '/PM 20 amk anlamıyorsun'.
[18:04:24	]C24:i3.KING-20 used command '/PM ahmet nankör'.
[18:04:34	]Ahmet Cased used command '/PM 20 AMK BURDAN BANLANSAM NOLUR'.
[18:04:36	]Jhony Caston opened the 'Çöp Konteyneri' #10515 container.
[18:04:37	]Jhony Caston closed the 'Çöp Konteyneri' #10515 container.
[18:04:37	]Jhony Caston opened the 'Çöp Konteyneri' #10515 container.
[18:04:40	]Jhony Caston closed the 'Çöp Konteyneri' #10515 container.
[18:04:41	]Ahmet Cased used command '/PM 20 3 KİŞİ DEVAM EDERSİNİZ RP'YE'.
[18:04:51	]Ahmet Cased used command '/PM 20 ÇOK SEVGİLİ WNT'NİZDE TAKILIRSINIZ'.
[18:04:54	]Jhony Caston ran 'take' on item 'Ahşap Tahta' (#165172)
[18:04:54	]Jhony Caston has gained a 'Ahşap Tahta' #165172.
[18:04:54	]C24:i3.KING-20 used command '/PM ahmet ama öyle bir gün tekrar gelir ki 20-30 çekeriz'.
[18:04:56	]Jhony Caston ran 'combine' on item 'Ahşap Tahta' (#165153)
[18:04:56	]Ahmet Cased used command '/PM 20 ANLAMIYORSUNUZ'.
[18:05:07	]C24:i3.KING-20 used command '/PM ahmet o zaman gel sesliye anlat? ben anlamıyorsam diğerleri anlar'.
[18:05:07	]Ahmet Cased used command '/PM 20 ANCA YAYINCI GELİR ÖYLE 20-30 ÇEKERSİNİZ'.
[18:05:26	]Ahmet Cased used command '/PM 20 ANLAMAZLAR WNT DEKİ HİÇBİR YETKİLİ BENİ SİKİNE TAKMIYOR'.
[18:05:41	]C24:i3.KING-20 exited observer at their location.
[18:05:44	]C24:i3.KING-20 ran 'Use' on item '20 Kredi Kuponu' (#165167)
[18:05:45	]C24:i3.KING-20 entered observer.
[18:05:46	]C24:i3.KING-20 has used a coupon at a ration dispenser, gaining 20 credits.
[18:05:48	]C24:i3.KING-20 exited observer at their location.
[18:05:49	]C24:i3.KING-20 opened the 'Rasyon Bölgesi Deposu' stash.
[18:05:50	]C24:i3.KING-20 closed the 'Rasyon Bölgesi Deposu' stash.
[18:05:51	][IC] Ahmet Cased: Uh!
[18:05:51	]C24:i3.KING-20 opened the 'Rasyon Bölgesi Deposu' stash.
[18:05:53	]C24:i3.KING-20 has lost a 'Soda Bob Brawn' #165166.
[18:05:53	]C24:i3.KING-20 has transferred a 'Soda Bob Brawn' #165166 to a container with the name 'Rasyon Bölgesi Deposu' #9837.
[18:05:54	]Jhony Caston ran 'take' on item 'Hurda Metal' (#165174)
[18:05:54	]Jhony Caston has gained a 'Hurda Metal' #165174.
[18:05:56	]Jhony Caston ran 'take' on item 'Arıtıcı' (#165175)
[18:05:56	]Jhony Caston has gained a 'Arıtıcı' #165175.
[18:05:56	]Jhony Caston ran 'take' on item 'Boş Paket Servis' (#165173)
[18:05:56	]Jhony Caston has gained a 'Boş Paket Servis' #165173.
[18:05:57	]C24:i3.KING-20 closed the 'Rasyon Bölgesi Deposu' stash.
[18:05:57	]C24:i3.KING-20 entered observer.
[18:06:03	]Jhony Caston has performed the 'Craft Parçala: Boş Paket Servis' action, gaining 10 experience in crafting.
[18:06:33	]Ahmet Cased used command '/PM 20 SEN DEĞİLMİYDİN BURASI ÇÖKTÜ DİYEN'.
[18:06:40	]C24:i3.KING-20 used command '/PM ahmet ne zaman'.
[18:06:49	]Ahmet Cased used command '/PM 20 ANLADIM KANKA MENTORLUK NASIL GİDİYO'.
[18:06:58	]Ahmet Cased used command '/PM 20 2 GÜN SONRA TERFİ ALIRSIN'.
[18:06:59	]Jhony Caston opened the 'Büyük Buzdolabı' #11035 container.
[18:07:02	]C24:i3.KING-20 used command '/PM ahmet amın düdüğü ne zaman diyorum sana'.
[18:07:06	]Jhony Caston ran 'combine' on item 'Elektronik devreler' (#141112)
[18:07:10	]C24:i3.KING-20 used command '/PM ahmet söylemedim demiyorum'.
[18:07:10	]Jhony Caston ran 'combine' on item 'Elektronik devreler' (#141112)
[18:07:12	]Jhony Caston has transferred a 'Elektronik devreler' #165155 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:14	]Jhony Caston has transferred a 'Çivi Kutusu' #165143 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:16	]Jhony Caston has transferred a 'Vida Kutusu' #165134 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:16	]C24:i3.KING-20 exited observer at their location.
[18:07:17	]Jhony Caston ran 'combine' on item 'Vida Kutusu' (#165134)
[18:07:20	]C24:i3.KING-20 entered observer.
[18:07:21	]Jhony Caston has transferred a 'Plastik Levhalar' #165141 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:21	]C24:i3.KING-20 exited observer at their location.
[18:07:23	]Jhony Caston has transferred a 'Kırık Bilgisayar' #162978 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:24	]Jhony Caston has transferred a 'Demir' #165148 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:24	]Jhony Caston has transferred a 'Bez Paçavralar' #165140 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:24	]Jhony Caston has transferred a 'Bilgisayar Parçaları' #165149 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:24	]Jhony Caston has transferred a 'Boş Benzin Bidonu' #165152 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:25	]Jhony Caston has transferred a 'Kırık Alıcı' #163624 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:25	]Jhony Caston has transferred a 'Kırık Alıcı' #165157 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:25	]Jhony Caston has transferred a 'Kırık Alıcı' #165142 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:26	]Jhony Caston has transferred a 'Askeri Sınıf Devre Kartı' #165138 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:26	]Jhony Caston has transferred a 'Arıtıcı' #165175 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:26	]Jhony Caston has transferred a 'Yapıştırıcı' #165156 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:27	]Jhony Caston has transferred a 'Ahşap Tahta' #165153 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:27	]Jhony Caston has transferred a 'Hurda Metal' #165174 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:28	]Jhony Caston has transferred a 'Plastik Çöp' #165133 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:29	]C24:i3.KING-20 entered observer.
[18:07:29	]Jhony Caston has transferred a 'Boş Benzin Bidonu' #165145 to a container with the name 'Büyük Buzdolabı' #11035.
[18:07:30	]C24:i3.KING-20 exited observer at their location.
[18:07:30	]Jhony Caston closed the 'Büyük Buzdolabı' #11035 container.
[18:07:33	]C24:i3.KING-20 entered observer.
[18:07:42	]Ahmet Cased used command '/PM 20 O ZAMAN NİYE TATAVA YAPIYORSUN'.
[18:08:00	]C24:i3.KING-20 used command '/PM ahmet AMINA KOYDUĞUMUN EŞŞEĞİ NE ZAMAN YAPTIĞIMI SÖYLE DE ANLATAYIM SANA'.
[18:08:18	]Ahmet Cased used command '/PM 20 BENİ ŞUAN BANLASALAR BİLE SİKİMDE OLMAZ NEDEN BİLİYORMUSUN SİNGELDA DAHA ÇOK ZEVK ALIYORUM'.
[18:08:25	]C24:i3.KING-20 used command '/PM ahmet olabilir?'.
[18:08:38	]Ahmet Cased used command '/PM 20 İSTER İSEN BANLATABİLİRSİNDE SİKİMDE DEĞİL WNT GİTTİ ANLA ARTIK'.
[18:09:39	]Ahmet Cased used command '/PM 20 HA BU YAZIŞMALARI ATABİLİRSİNDE YETKİLİ SOHBETE SİKİMDE DEĞİL BANLANMAK AMK YETKİLİ KADRONUZ UEFA LİGİ GİBİ Bİ FURY BİR YOBAZ AMK DAHA KENDİNİZDE DEĞİLSİNİZ HEPİNİZİN EGOSU VAR'.
[18:09:48	]C24:i3.KING-20 exited observer at their location.
[18:09:58	]C24:i3.KING-20 used command '/PM ahmet aptal orospu adam fury değil aq'.
[18:10:02	]C24:i3.KING-20 used command '/PM ahmet adamın sevdiği karakter'.
[18:10:06	]Ahmet Cased used command '/PM 20 BU SAATTEN SONRA WNT'DE OYNARSAM OROSPU EVLADIYIM TAMAMI SİKERLER AMK'.
[18:10:07	]C24:i3.KING-20 used command '/PM ahmet istediği gibi profiline koyup gezebilir'.
[18:10:11	]C24:i3.KING-20 used command '/PM ahmet baybay'.
[18:10:12	]C24:i3.KING-20 entered observer.
[18:10:32	]Ahmet Cased used command '/PM 20 TAMAM LEİB SEN FURYLERİ YALAMAYA DEVAM'.
[18:10:55	]C24:i3.KING-20 used command '/PM ahmet o ananı bir sikerim senin'.
[18:10:56	]Ahmet Cased used command '/PM 20 BENİ KİCKLERMİSİN LÜTFEN HANİ YETKİLİSİN YA HATTA BANLA BİDAHA GİRMEYEYİM'.
[18:11:03	]Ahmet Cased used command '/PM 20 SİNİRLENDİNMİ BUROM?'.
[18:11:18	]C24:i3.KING-20 used command '/PM ahmet inat banlamayacağım'.
[18:11:19	]C24:i3.KING-20 used command '/ToggleRaise'.
[18:11:23	]C24:i3.KING-20 has lost a '30rnd MP Magazine' #162401.
[18:11:27	]C24:i3.KING-20 has critically hit Ahmet Cased in the chest dealing 10 damage (CritChance was 0.43).
[18:11:27	]Ahmet Cased has taken 10 damage from C24:i3.KING-20.
[18:11:28	]C24:i3.KING-20 has hit Ahmet Cased in the chest dealing 8 damage (CritChance was 0.43).
[18:11:28	]Ahmet Cased has taken 8 damage from C24:i3.KING-20.
[18:11:28	]C24:i3.KING-20 has critically hit Ahmet Cased in the chest dealing 10 damage (CritChance was 0.43).
[18:11:28	]Ahmet Cased has taken 10 damage from C24:i3.KING-20.
[18:11:28	]C24:i3.KING-20 has hit Ahmet Cased in the head dealing 10 damage (CritChance was 0.14).
[18:11:28	]Ahmet Cased has taken 10 damage from C24:i3.KING-20.
[18:11:28	]C24:i3.KING-20 has hit Ahmet Cased in the head dealing 10 damage (CritChance was 0.14).
[18:11:28	]Ahmet Cased was knocked unconscious and is bleeding out.
[18:11:31	]C24:i3.KING-20 has hit Ahmet Cased in the left leg dealing 4 damage (CritChance was 0.43).
[18:11:31	]Ahmet Cased was killed while bleeding out.
[18:11:31	]C24:i3.KING-20 has killed Ahmet Cased with player.
[18:11:31	]Ahmet Cased has dropped: Siyah Tulum (#165002); Siyah tulum pantolonu (#165003); Eskimiş Koyu Ayakkabı (#165004); Açık Gri Kol Bandı (#165000);
[18:11:33	]C24:i3.KING-20 opened the 'Dropped Items' #11061 container.
[18:11:36	]C24:i3.KING-20 closed the 'Dropped Items' #11061 container.
[18:11:50	]Ahmet Cased used command '/PM 20 OK AGA YETKİLİ OLUP GÖT BÜYÜTMEYE DEVAM?'.
[18:11:51	]C24:i3.KING-20 exited observer at their location.
[18:11:51	]C24:i3.KING-20 entered observer.
[18:11:57	]C24:i3.KING-20 used command '/PM ahmet kudurmaya devam? DPÜWAÜĞADPĞWAP'.
[18:12:05	]C24:i3.KING-20 ran SAM command 'bring' with arguments: 'ahmet'
[18:12:07	]Ahmet Cased used command '/PM 20 anladım burak'.
[18:12:08	]C24:i3.KING-20 exited observer at their location.
[18:12:08	]C24:i3.KING-20 has spawned a 'Entity [2028][aw2_gunship]'.
[18:12:13	]C24:i3.KING-20 has hit Ahmet Cased in the right leg dealing 2 damage (CritChance was 0.00).
[18:12:13	]Ahmet Cased has taken 2 damage from C24:i3.KING-20.
[18:12:13	]C24:i3.KING-20 has hit Ahmet Cased in the stomach dealing 17 damage (CritChance was 0.00).
[18:12:13	]Ahmet Cased has taken 17 damage from C24:i3.KING-20.
[18:12:14	]C24:i3.KING-20 has hit Ahmet Cased in the chest dealing 20 damage (CritChance was 0.00).
[18:12:14	]Ahmet Cased has taken 20 damage from C24:i3.KING-20.
[18:12:14	]C24:i3.KING-20 has hit Ahmet Cased in the chest dealing 20 damage (CritChance was 0.00).
[18:12:14	]Ahmet Cased has taken 20 damage from C24:i3.KING-20.
[18:12:14	]C24:i3.KING-20 has hit Ahmet Cased in the stomach dealing 17 damage (CritChance was 0.00).
[18:12:14	]Ahmet Cased has taken 17 damage from C24:i3.KING-20.
[18:12:14	]C24:i3.KING-20 has hit Ahmet Cased in the left leg dealing 2 damage (CritChance was 0.00).
[18:12:14	]Ahmet Cased has taken 2 damage from C24:i3.KING-20.
[18:12:14	]C24:i3.KING-20 has hit Ahmet Cased in the chest dealing 20 damage (CritChance was 0.00).
[18:12:14	]Ahmet Cased has taken 20 damage from C24:i3.KING-20.
[18:12:14	]C24:i3.KING-20 has hit Ahmet Cased in the head dealing 50 damage (CritChance was 0.00).
[18:12:14	]Ahmet Cased was knocked unconscious and is bleeding out.
[18:12:16	]Ahmet Cased used command '/PM 20 ROL PASI'.
[18:12:18	]C24:i3.KING-20 has hit Ahmet Cased in the left leg dealing 10 damage (CritChance was 0.00).
[18:12:18	]Ahmet Cased was killed while bleeding out.
[18:12:18	]C24:i3.KING-20 has killed Ahmet Cased with aw2_gunship.
[18:12:29	]C24:i3.KING-20 ran SAM command 'bring' with arguments: 'ahmet'
[18:12:32	]C24:i3.KING-20 has taken 11 damage from worldspawn.
[18:12:32	][IC] C24:i3.KING-20: <:: S. ::>
[18:12:33	]C24:i3.KING-20 entered observer.
[18:12:33	][IC] C24:i3.KING-20: <:: S. ::>
[18:12:34	]C24:i3.KING-20 ran SAM command 'bring' with arguments: 'ahmet'
[18:12:36	]Ahmet Cased used command '/PM 20 SİRİUS RP'.
[18:12:38	]C24:i3.KING-20 exited observer at their location.
[18:12:38	]C24:i3.KING-20 has spawned a 'Entity [1411][aw2_manhack]'.
[18:12:46	]Ahmet Cased has taken 10 damage from aw2_manhack.
[18:12:46	]C24:i3.KING-20 has hit Ahmet Cased in the head dealing 30 damage (CritChance was 0.00).
[18:12:46	]Ahmet Cased has taken 30 damage from C24:i3.KING-20.
[18:12:46	]C24:i3.KING-20 has hit Ahmet Cased in the head dealing 5 damage (CritChance was 0.00).
[18:12:46	]Ahmet Cased has taken 5 damage from C24:i3.KING-20.
[18:12:46	]Ahmet Cased used command '/PM 20 WNT SERİUS ROLEPLAY'.
[18:12:50	]C24:i3.KING-20 has hit Ahmet Cased in the head dealing 30 damage (CritChance was 0.00).
[18:12:50	]Ahmet Cased has taken 30 damage from C24:i3.KING-20.
[18:12:50	]Ahmet Cased has taken 5 damage from aw2_manhack.
[18:12:51	]C24:i3.KING-20 has hit Ahmet Cased in the head dealing 30 damage (CritChance was 0.00).
[18:12:51	]Ahmet Cased was knocked unconscious and is bleeding out.
[18:12:51	]Kaan has connected.
[18:12:52	]Ahmet Cased used command '/PM 20 ÇOK İİ ROL'.
[18:12:53	][IC] C24:i3.KING-20: <:: Haha. ::>
[18:12:54	][IC] C24:i3.KING-20: <:: Haha. ::>
[18:13:00	]Ahmet Cased used command '/PM 20 leib rol pası'.
[18:13:06	][IC] Ahmet Cased: *Sevinçle Bağırıyor!*.
[18:13:10	][Y] Ahmet Cased: ÇOK İİ ROL LAN.
[18:13:14	][IC] C24:i3.KING-20: <:: Tabi olum. ::>
[18:13:18	][IC] C24:i3.KING-20: <:: Baban yapıyor bu işi. ::>
[18:13:25	][IC] C24:i3.KING-20: <:: Nerd. ::>
[18:13:27	]C24:i3.KING-20 has hit Ahmet Cased in the right leg dealing 2 damage (CritChance was 0.00).
[18:13:27	]Ahmet Cased was killed while bleeding out.
[18:13:27	]C24:i3.KING-20 has killed Ahmet Cased with ix_hands.
[18:13:29	]C24:i3.KING-20 entered observer.
[18:13:49	]Jhony Caston opened the 'Çöp Kutusu' #10952 container.
[18:13:49	]Jhony Caston closed the 'Çöp Kutusu' #10952 container.
