[12:42:56	]Mersa has connected.
[17:52:13	]Alvaro De Luca has used a context menu option with the name: persist
[17:52:13	]Nick Durman has spawned 'models/props_c17/playgroundtick-tack-toe_block01a.mdl'.
[17:52:19	]Nick Durman has fired a toolgun with the name: nocollideworld
[17:52:23	]DavşanAbi has connected.
[17:52:28	]Stan Marble is no longer afk. Total time spent AFK: 595
[17:52:31	]Nick Durman has spawned 'models/props_c17/playground_swingset01.mdl'.
[17:52:39	]Nick Durman has fired a toolgun with the name: nocollideworld
[17:52:43	]Cheese has connected.
[17:52:51	]Nick Durman entered observer.
[17:52:52	]Nick Durman exited observer at their location.
[17:52:54	]Nick Durman has spawned 'models/props_c17/playground_swingset_seat01a.mdl'.
[17:53:00	]Nick Durman has spawned 'models/props_c17/playground_teetertoter_seat.mdl'.
[17:53:04	]Nick Durman has spawned 'models/props_c17/playground_teetertoter_stan.mdl'.
[17:53:09	]Nick Durman has fired a toolgun with the name: nocollideworld
[17:53:20	]Nick Durman entered observer.
[17:53:23	]Nick Durman exited observer at their location.
[17:53:24	]Hilbert Ritter exited observer at their location.
[17:53:24	]Hilbert Ritter entered observer.
[17:53:32	]Theodore Abernathy used command '/ActSit 4'.
[17:53:32	]Nick Durman has spawned 'models/props_c17/furniturechair001a_chunk02.mdl'.
[17:53:34	]Cheese loaded the character 'Sarah Goodwell'
[17:53:35	]Nick Durman has spawned 'models/props_c17/furniturechair001a_chunk01.mdl'.
[17:53:37	]Theodore Abernathy used command '/ExitAct'.
[17:53:39	]Theodore Abernathy used command '/ActSit 7'.
[17:53:40	]Theodore Abernathy used command '/ExitAct'.
[17:53:42	]Theodore Abernathy used command '/ActSit 8'.
[17:53:43	]Theodore Abernathy used command '/ExitAct'.
[17:53:45	]Theodore Abernathy used command '/ActSit 6'.
[17:53:47	]Nick Durman has spawned 'models/props_c17/gravestone_cross001a.mdl'.
[17:53:55	]Nick Durman has spawned 'models/props_c17/gravestone_cross001a.mdl'.
[17:53:58	]Nick Durman has fired a toolgun with the name: nocollideworld
[17:54:02	]Theodore Abernathy entered observer.
[17:54:03	]Theodore Abernathy exited observer at their location.
[17:54:04	]Nick Durman has spawned 'models/props_c17/gravestone004a.mdl'.
[17:54:04	]Theodore Abernathy entered observer.
[17:54:04	]Theodore Abernathy exited observer at their location.
[17:54:05	]Theodore Abernathy used command '/ExitAct'.
[17:54:07	]Nick Durman has fired a toolgun with the name: nocollideworld
[17:54:10	]Nick Durman has spawned 'models/props_c17/gravestone003a.mdl'.
[17:54:13	]Theodore Abernathy entered observer.
[17:54:14	]Nick Durman has fired a toolgun with the name: nocollideworld
[17:54:15	]Theodore Abernathy exited observer at their location.
[17:54:16	]Theodore Abernathy entered observer.
[17:54:17	]Nick Durman has spawned 'models/props_c17/gravestone002a.mdl'.
[17:54:23	]Theodore Abernathy exited observer at their location.
[17:54:26	]Nick Durman has spawned 'models/props_c17/fence04a.mdl'.
[17:54:34	]Theodore Abernathy entered observer.
[17:54:34	]Theodore Abernathy exited observer at their location.
[17:54:35	]Nick Durman has fired a toolgun with the name: nocollideworld
[17:54:42	]Hilbert Ritter exited observer at their location.
[17:54:42	]Hilbert Ritter entered observer.
[17:54:47	]Theodore Abernathy entered observer.
[17:54:48	]Theodore Abernathy exited observer at their location.
[17:54:53	]Nick Durman has spawned 'models/props_c17/streetsign005b.mdl'.
[17:54:54	]Nick Durman has spawned 'models/props_c17/streetsign003b.mdl'.
[17:54:54	]Theodore Abernathy entered observer.
[17:54:55	]Theodore Abernathy exited observer at their location.
[17:54:55	]Theodore Abernathy entered observer.
[17:55:04	]Nick Durman entered observer.
[17:55:05	]Nick Durman exited observer at their location.
[17:55:10	]Theodore Abernathy exited observer at their location.
[17:55:10	]Theodore Abernathy opened the 'Dropped Items' #6781 container.
[17:55:12	]Theodore Abernathy closed the 'Dropped Items' #6781 container.
[17:55:14	]Theodore Abernathy has used a context menu option with the name: remove
[17:55:14	]Nick Durman has spawned 'models/props_c17/handrail04_long.mdl'.
[17:55:22	]Nick Durman has fired a toolgun with the name: nocollideworld
[17:55:41	]Nick Durman has spawned 'models/props_combine/headcrabcannister01a_skybox.mdl'.
[17:55:42	]Nick Durman has spawned 'models/props_combine/headcrabcannister01a.mdl'.
[17:55:45	]Nick Durman has spawned 'models/props_combine/headcrabcannister01a.mdl'.
[17:55:51	]Nick Durman has spawned 'models/props_combine/combine_light001a.mdl'.
[17:56:02	]Nick Durman has spawned 'models/props_combine/combine_intwallunit.mdl'.
[17:56:21	][IC] Theodore Abernathy: Hassiktir!
[17:56:25	]Nick Durman has spawned 'models/props/cs_office/computer_monitor.mdl'.
[17:56:26	][IC] Theodore Abernathy: Seni görmedim.
[17:56:29	]Nick Durman has used a context menu option with the name: skin
[17:56:31	]Nick Durman has used a context menu option with the name: skin
[17:56:36	][IC] Sarah Goodwell: Burada işin ne var senin be.
[17:56:37	]Nick Durman has spawned 'models/props/cs_office/computer_keyboard_p2.mdl'.
[17:56:41	][IC] Stan Marble: Merhaba.
[17:56:42	][IC] Sarah Goodwell: Pardon.
[17:56:45	][IC] Theodore Abernathy: Umm, asıl senin ne işin var?
[17:56:47	][IC] Stan Marble: İyim.
[17:56:48	]Nick Durman has fired a toolgun with the name: colour
[17:56:51	]Nick Durman has fired a toolgun with the name: light
[17:56:59	]Nick Durman has spawned 'models/props/cs_office/radio_p1.mdl'.
[17:57:08	][IC] Stan Marble: Meşgulum.
[17:57:08	][IC] Sarah Goodwell: Biriyle buraya gelmiştim de biraz kayboldum.
[17:57:08	]Nick Durman has spawned 'models/props/cs_office/trash_can_p1.mdl'.
[17:57:10	]Nick Durman has spawned 'models/props/cs_office/trash_can_p.mdl'.
[17:57:13	]Stan Marble entered observer.
[17:57:13	]Tommy Black opened the 'Çöp Konteyneri' #6554 container.
[17:57:15	]Stan Marble exited observer.
[17:57:17	]Tommy Black closed the 'Çöp Konteyneri' #6554 container.
[17:57:20	][IC] Sarah Goodwell: Nerede olduğumu bilmiyorum artık.
[17:57:27	][ME] Sarah Goodwell: çevreye bakar
[17:57:35	]Nick Durman has spawned 'models/props/cs_office/shelves_metal.mdl'.
[17:57:36	]Tommy Black has acquired his ration, gaining 0 credits, 0 wages and a trueloyal_ration ration.
[17:57:38	][ME] Sarah Goodwell: geri adama bakar 
[17:57:42	]Nick Durman has spawned 'models/props/cs_office/shelves_metal.mdl'.
[17:57:45	][IC] Sarah Goodwell: Seni tanıyor muyum?
[17:57:49	]Tommy Black ran 'take' on item 'Gerçek Loyalist Rasyonu' (#70755)
[17:57:49	]Tommy Black has gained a 'Gerçek Loyalist Rasyonu' #70755.
[17:57:51	][IC] Theodore Abernathy: Hayır?
[17:57:51	]Tommy Black ran 'Open' on item 'Gerçek Loyalist Rasyonu' (#70755)
[17:57:52	]Tommy Black has gained a 'Evrensel Birlik Çikolatası' #70756.
[17:57:52	]Tommy Black has gained a 'Somon Biftek' #70757.
[17:57:52	]Tommy Black has gained a 'Köpüklü Breen Suyu' #70758.
[17:57:52	]Tommy Black has gained a '20 Kredi Kuponu' #70759.
[17:57:52	]Nick Durman has spawned 'models/props/cs_office/microwave.mdl'.
[17:57:53	]Tommy Black ran 'Consume' on item 'Köpüklü Breen Suyu' (#70758)
[17:57:53	]Tommy Black has gained a 'Boş Breen'in Suyu' #70760.
[17:57:54	]Tommy Black ran 'Consume' on item 'Evrensel Birlik Çikolatası' (#70756)
[17:57:54	]Tommy Black has gained a 'Plastik Çöp' #70761.
[17:57:55	]Tommy Black ran 'Consume' on item 'Somon Biftek' (#70757)
[17:57:55	]Tommy Black extended their level 5 long boost in Zeka.
[17:57:55	]Tommy Black extended their level 5 long boost in Algı.
[17:58:00	][IC] Theodore Abernathy: Ah- sanırım seninle vardiyada karşılaşmıştık.
[17:58:01	]Tommy Black ran 'Use' on item '20 Kredi Kuponu' (#70759)
[17:58:03	]Daryl Dixon has unloaded their "Tommy Black" character.
[17:58:03	]Daryl Dixon has used a coupon at a ration dispenser, gaining 20 credits.
[17:58:05	]Nick Durman has spawned 'models/props/cs_office/cardboard_box03.mdl'.
[17:58:07	]Daryl Dixon loaded the character 'Tony Miller'
[17:58:11	][ME] Theodore Abernathy: önündeki kadının kıyafetine bakar
[17:58:13	]Nick Durman entered observer.
[17:58:13	][IC] Theodore Abernathy: Direnişçi olduğunu bilmiyordum.
[17:58:17	]Nick Durman exited observer at their location.
[17:58:17	]Alvaro De Luca entered observer.
[17:58:20	]Tony Miller has gained level 31 in the Hız skill.
[17:58:21	][IC] Sarah Goodwell: Evet öyle bir şey gibi olmalı.
[17:58:21	]Stan Marble entered observer.
[17:58:24	]Nick Durman has used a context menu option with the name: remove
[17:58:33	]Nick Durman has fired a toolgun with the name: duplicator
[17:58:33	]Nick Durman has spawned 'models/props_wasteland/prison_slidingdoor001a.mdl'.
[17:58:39	][IC] Sarah Goodwell: Aslında öyle bir şey olduğumu demek sayılmaz.
[17:58:39	]Nick Durman has fired a toolgun with the name: nocollideworld
[17:58:42	]Tony Miller used command '/PM theo aga senden 2 ufacık şey istesem ama karşılıksız olmayacak şeyler yapabilir misin'.
[17:58:50	]Theodore Abernathy used command '/Reply ne lazım'.
[17:58:53	]Nick Durman entered observer.
[17:58:54	]Nick Durman exited observer at their location.
[17:59:03	][ME] Sarah Goodwell: kıyafetiyi eller
[17:59:07	][IC] Sarah Goodwell: Bunu bulmuştum.
[17:59:10	][IC] Sarah Goodwell: Öylesine giydim.
[17:59:14	]Nick Durman entered observer.
[17:59:16	][IC] Theodore Abernathy: Hah, anladım.
[17:59:18	]Nick Durman exited observer at their location.
[17:59:18	]Tony Miller used command '/PM theo aga ban bi crosbow bu twd deki darrly nin tatar yayı gibi varsa verirmisin karşılığında üstümdeki silahları al bide bi kaç varsa ok mermisi'.
[17:59:19	]Nick Durman entered observer.
[17:59:20	][IC] Theodore Abernathy: Saç renginle de uyumlu.
[17:59:26	]Nick Durman exited observer at their location.
[17:59:36	]Theodore Abernathy used command '/Reply nuh uh'.
[17:59:40	][IC] Sarah Goodwell: Burası pek güvenli gelmiyor.
[17:59:41	]Theodore Abernathy used command '/Reply çok mu twd izledin'.
[17:59:45	]Nick Durman has spawned 'models/props/cs_office/cardboard_box01.mdl'.
[17:59:52	]Tony Miller used command '/PM theo 1 haftada 8 sezon bitirdim de'.
[17:59:54	][IC] Sarah Goodwell: Bir yere gitmeliyiz değil mi sence.
[17:59:56	]Stan Marble exited observer.
[17:59:58	]Theodore Abernathy used command '/Reply fark ettim'.
[18:00:06	][IC] Theodore Abernathy: Yani, şehir buradan daha tehlikeli.
[18:00:07	]Tony Miller used command '/PM theo hadi be karşılıksız değil işye uıfhsduywe'.
[18:00:09	][IC] Sarah Goodwell: Sen nereye gidiyordun?
[18:00:16	]Hilbert Ritter has gone afk.
[18:00:17	]Tony Miller used command '/PM theo iyilik sadece'.
[18:00:25	]Nick Durman has spawned 'models/props/cs_office/paperbox_pile_01.mdl'.
[18:00:26	][IC] Theodore Abernathy: Yağmacıyım ben, ne bulursam üstüme alıyorum.
[18:00:29	]Nick Durman has fired a toolgun with the name: nocollideworld
[18:00:40	]Nick Durman has spawned 'models/props/cs_office/computer_caseb_p4.mdl'.
[18:00:48	]Nick Durman has spawned 'models/props/cs_office/computer_caseb_p2.mdl'.
[18:00:50	][IC] Sarah Goodwell: Şehirde kalmıyormuşsun o zaman.
[18:00:53	]Tony Miller ran 'take' on item 'Mutfak Bıçağı' (#69323)
[18:00:56	][IC] Sarah Goodwell: Nerede oturuyorsun?
[18:00:57	]Tony Miller ran 'take' on item 'Mutfak Bıçağı' (#69323)
[18:00:57	]Tony Miller has gained a 'Mutfak Bıçağı' #69323.
[18:00:59	]Nick Durman has spawned 'models/props_lab/powerbox03a.mdl'.
[18:01:00	]Tony Miller ran 'drop' on item 'Mutfak Bıçağı' (#69323)
[18:01:00	]Tony Miller has lost a 'Mutfak Bıçağı' #69323.
[18:01:01	]Nick Durman has spawned 'models/props_lab/walllight001a.mdl'.
[18:01:03	]Nick Durman entered observer.
[18:01:04	]Nick Durman has spawned 'models/props_lab/scrapyarddumpster.mdl'.
[18:01:06	]Nick Durman has spawned 'models/props_lab/scrapyarddumpster.mdl'.
[18:01:07	][IC] Theodore Abernathy: Bir yerde oturmuyorum.
[18:01:11	]Tony Miller used command '/PM theo yoksa bu hayır mı :c'.
[18:01:12	][IC] Theodore Abernathy: Şehirde de evim yok.
[18:01:15	]Nick Durman exited observer at their location.
[18:01:16	][IC] Theodore Abernathy: Kanalizasyonda kalıyorum.
[18:01:25	][IC] Theodore Abernathy: Bazen limanda bir köşeye çekilip yatıyorum.
[18:01:27	]Nick Durman has spawned 'models/props_lab/powerbox01a.mdl'.
[18:01:33	][IC] Theodore Abernathy: Headcrab avlayıp yiyorum, tavsiye ederim bu arada.
[18:01:35	]Nick Durman has spawned 'models/props_lab/crystalbulk.mdl'.
[18:01:39	]Nick Durman has spawned 'models/props_lab/harddrive01.mdl'.
[18:01:42	][IC] Sarah Goodwell: Şurası güvenli mi.
[18:01:46	]Nick Durman has spawned 'models/props_lab/harddrive02.mdl'.
[18:01:49	]Nick Durman has fired a toolgun with the name: nocollideworld
[18:01:58	][ME] Sarah Goodwell: iğrendi gibi adama bakar
[18:01:58	]Nick Durman has spawned 'models/props_lab/tpplugholder.mdl'.
[18:02:04	][IC] Sarah Goodwell: Headcrab mi yiyorsun.
[18:02:05	]Nick Durman entered observer.
[18:02:07	]Nick Durman has fired a toolgun with the name: rope
[18:02:08	]Nick Durman has fired a toolgun with the name: rope
[18:02:12	]Nick Durman has fired a toolgun with the name: rope
[18:02:13	]Nick Durman has fired a toolgun with the name: rope
[18:02:16	]Nick Durman has fired a toolgun with the name: rope
[18:02:16	]Nick Durman has fired a toolgun with the name: rope
[18:02:16	][IC] Theodore Abernathy: Evet, gayet iyi.
[18:02:18	][IC] Sarah Goodwell: Olmaz ya.
[18:02:21	]Nick Durman has fired a toolgun with the name: rope
[18:02:21	]Tony Miller used command '/Radio telsizde birisi var mı?'.
[18:02:21	]Nick Durman has fired a toolgun with the name: rope
[18:02:25	]Nick Durman has fired a toolgun with the name: rope
[18:02:26	]Nick Durman has fired a toolgun with the name: rope
[18:02:29	]Nick Durman has fired a toolgun with the name: rope
[18:02:31	]Nick Durman has fired a toolgun with the name: rope
[18:02:33	]Nick Durman has fired a toolgun with the name: rope
[18:02:34	]Nick Durman has fired a toolgun with the name: rope
[18:02:35	]Nick Durman exited observer at their location.
[18:02:40	]Nick Durman entered observer.
[18:02:42	]Nick Durman has fired a toolgun with the name: rope
[18:02:44	]Nick Durman has fired a toolgun with the name: rope
[18:02:44	][ME] Sarah Goodwell: kusacak gibi biraz görünüyor
[18:02:44	]Tony Miller used command '/Radio hay sikeyim'.
[18:02:45	]Nick Durman exited observer at their location.
[18:02:45	][ME] Theodore Abernathy: cebini karıştırır ve bir adet headcrab eti çıkartır, önündeki kadına doğru uzatır
[18:02:49	]Theodore Abernathy ran 'drop' on item 'Çiğ Headcrab Eti' (#70057)
[18:02:49	]Theodore Abernathy has lost a 'Çiğ Headcrab Eti' #70057.
[18:02:58	]Tony Miller used command '/ActSit 6'.
[18:02:59	][IC] Theodore Abernathy: Kokusu biraz kötü ama pişirince tavuk gibi oluyor.
[18:03:04	]Tony Miller ran 'use' on item 'Dezenfektan' (#60881)
[18:03:04	]Tony Miller has performed the 'Use Dezenfektan' action, gaining 4 experience in medicine.
[18:03:04	]Tony Miller was disinfected by Tony Miller for 45 seconds.
[18:03:07	][IC] Theodore Abernathy: Rasyonlardan verdikleri macunlardan on kat daha iyi.
[18:03:09	]Nick Durman has spawned 'models/willardnetworks/citizens/male_04.mdl'.
[18:03:13	]Nick Durman has spawned 'models/willardnetworks/citizens/male_07.mdl'.
[18:03:15	][ME] Sarah Goodwell: hemen uzaklaşar 
[18:03:18	][IC] Sarah Goodwell: Yok be!
[18:03:22	][ME] Theodore Abernathy: eti geri çeker ve cebine koyar
[18:03:23	]Theodore Abernathy ran 'take' on item 'Çiğ Headcrab Eti' (#70057)
[18:03:23	]Theodore Abernathy has gained a 'Çiğ Headcrab Eti' #70057.
[18:03:42	][IC] Sarah Goodwell: Yiyemem ki, kusarım.
[18:03:50	][IC] Theodore Abernathy: Zorda kalırsan yemek zorundasın.
[18:03:53	][IC] Theodore Abernathy: Başka alternatifin yok.
[18:03:53	]Nick Durman entered observer.
[18:04:00	][IC] Theodore Abernathy: Her neyse, kaçakçıya gideceğim geliyor musun?
[18:04:06	]Nick Durman exited observer at their location.
[18:04:07	]Nick Durman entered observer.
[18:04:24	][IC] Sarah Goodwell: Sorun olmazsa gelmeliyim bence. Gerçekten kayboldum burada.
[18:04:34	][IC] Theodore Abernathy: Gel gel.
[18:04:36	]Nick Durman has used a context menu option with the name: statue
