[18:05:43	]Lynx has connected.
[19:45:34	][IC] Dugurhan Cohar: Alo? Kimse yok mu?
[19:45:35	][IC] C24:i3.XRAY-91[E]: <:: Dükkan kapalı görmüyor musun? ::>
[19:45:36	][IC] C24:i3.XRAY-91[E]: <:: Kaybol. ::>
[19:45:37	]C24:i3.XRAY-91[E] used command '/ExitAct'.
[19:45:38	][W] C24:i5.UNION-46: <:: Aklını kaybetmiş olabilir. ::>
[19:45:39	]John Freeman opened the 'Large Metal Cabinet' #2532 container.
[19:45:40	][ME] C24:i5.VICTOR-61: sertçe kişiyi duvara yaslar ve kelepçe çıkarıp kişiyi kelepçelemeye çalışır.
[19:45:41	][IC] Dugurhan Cohar: Ups.
[19:45:44	]C24:i3.XRAY-91[E] entered observer.
[19:45:45	]C24:i3.XRAY-91[E] exited observer at their location.
[19:45:46	]C24:i5.VICTOR-61 used command '/ItD kişi direnir mi?'.
[19:45:46	][IC] Dugurhan Cohar: Tamamdır, büyük çocuk.
[19:45:49	][IC] Dugurhan Cohar: Gidiyorum.
[19:45:51	]John Freeman ran 'combine' on item 'Plastik Çöp' (#18135)
[19:45:52	]John Freeman has transferred a 'Plastik Çöp' #18726 to a container with the name 'Large Metal Cabinet' #2532.
[19:45:53	][IC] C24:i3.XRAY-91[E]: <:: Yürü. ::>
[19:45:55	]John Freeman closed the 'Large Metal Cabinet' #2532 container.
[19:45:56	]John Freeman opened the 'Large Metal Cabinet' #2532 container.
[19:45:57	][IC] Raoh Riko: Direnmez.
[19:45:57	]C24:i3.XRAY-91[E] used command '/ActSit 6'.
[19:46:01	]C24:i3.XRAY-91[E] used command '/ExitAct'.
[19:46:04	][Y] C24:i3.XRAY-91[E]: <:: DUR. ::>
[19:46:04	]Dugurhan Cohar entered observer.
[19:46:07	]Dugurhan Cohar exited observer at their location.
[19:46:08	][Y] C24:i3.XRAY-91[E]: <:: DUR. ::>
[19:46:11	]John Freeman closed the 'Large Metal Cabinet' #2532 container.
[19:46:11	][IC] C24:i3.XRAY-91[E]: <:: Sen. ::>
[19:46:11	][IC] C24:i5.UNION-46: <:: Yürü. ::>
[19:46:12	]C24:i5.VICTOR-61 ran 'Use' on item 'Lastik Kelepçe' (#8785)
[19:46:14	][Y] C24:i3.XRAY-91[E]: <:: Benimle gel. ::>
[19:46:14	][IC] Dugurhan Cohar: Hm?
[19:46:15	]John Freeman opened the 'Refrigerator' #2531 container.
[19:46:16	]John Freeman closed the 'Refrigerator' #2531 container.
[19:46:17	][IC] Albert Black: Tamamdır.
[19:46:19	][IC] C24:i5.UNION-46: <:: Move back, right now! ::>
[19:46:19	][IC] C24:i5.VICTOR-61: <:: Duvara dön. ::>
[19:46:22	][IC] C24:i3.XRAY-91[E]: <:: Geç duvara. ::>
[19:46:25	][IC] C24:i3.XRAY-91[E]: <:: Hemen. ::>
[19:46:25	]C24:i5.VICTOR-61 ran 'Use' on item 'Lastik Kelepçe' (#8785)
[19:46:26	][IC] Dugurhan Cohar: Ne?
[19:46:27	]Albert Black used command '/PM 46 ingilşizce konuşma'.
[19:46:34	][IC] Dugurhan Cohar: Bakın, arada sır-.
[19:46:35	]C24:i5.VICTOR-61 used command '/CharSearch'.
[19:46:37	][IC] Dugurhan Cohar: Tamam, tamam.
[19:46:38	]C24:i5.VICTOR-61 has gained a '15 Kredi Kuponu' #18736 from a container with the name 'Raoh Riko' #1909.
[19:46:39	][IC] Dugurhan Cohar: Geçiyorum işte.
[19:46:41	]C24:i5.UNION-46 used command '/PM albert 10-99 da ingilizce biz ne bok yicez'.
[19:46:48	]C24:i3.XRAY-91[E] used command '/Radio 647 ile ilgileniyorum. 15 yaptı'.
[19:46:53	][IC] Dugurhan Cohar: 15?
[19:46:58	][IC] Dugurhan Cohar: Ah, kural 15...
[19:46:59	]C24:i5.VICTOR-61 ran 'Use' on item 'Draw String Canvas Bag' (#18773)
[19:46:59	]John Freeman ran 'fill' on item 'Water Bottle' (#18416)
[19:47:01	][IC] Dugurhan Cohar: Şimdi hatırladım.
[19:47:05	][IC] Dugurhan Cohar: O saçma şey.
[19:47:06	][LOOC] C24:i5.UNION-46: paketle sar sorguda dürüm yapar yeriz
[19:47:08	]Dugurhan Cohar entered observer.
[19:47:09	]Dugurhan Cohar exited observer at their location.
[19:47:13	][LOOC] C24:i5.UNION-46: Tuna tavus gibi yerim adamı
[19:47:16	][IC] C24:i3.XRAY-91[E]: <:: Sen, koşmak ve zıplamak gibi eylemlerin yasak olduğunu bilmiyor musun? ::>
[19:47:17	]Raoh Riko was just knocked out due to: hit by stunstick owned by C24:i5.VICTOR-61
[19:47:18	]Albert Black used command '/PM 46 onu crata veya davsana sor. izin verirlerse 10-99 yaz vermezse 10-99(.)'.
[19:47:18	][LOOC] C24:i5.UNION-46: FWAKOPFKOAKOFW
[19:47:21	]Raoh Riko used command '/CharGetUp'.
[19:47:23	][IC] C24:i3.XRAY-91[E]: <:: Bide saçma diyorsun ha? ::>
[19:47:25	][IC] Dugurhan Cohar: Biliyorum elbette!
[19:47:35	][IC] Dugurhan Cohar: Yani, öyle demek isteme-.
[19:47:48	][ME] C24:i3.XRAY-91[E]: Sırt çantasından tabletini çıkartır ve birkaç butona tıklar
[19:47:51	][IC] C24:i5.UNION-46: <:: VICTOR. ::>
[19:47:52	][IC] C24:i3.XRAY-91[E]: <:: Kendini tanıt. ::>
[19:47:56	][IC] C24:i5.UNION-46: <:: Sorgusunu al ben izleyeceğim. ::>
[19:48:04	][IC] Dugurhan Cohar: Ah, tabi.
[19:48:04	][IC] John Freeman: One time, back in the city, I saw a guy take down a Hunter with his bare fists.
[19:48:16	][IC] Dugurhan Cohar: Dugurhan Cohar, adım bu.
[19:48:18	][LOOC] C24:i5.UNION-46: biz cpyiz amk
[19:48:25	][IC] Dugurhan Cohar: Kimliğim, şey e...
[19:48:28	][IC] C24:i3.XRAY-91[E]: <:: Kaybol. ::>
[19:48:34	][LOOC] John Freeman: 31
[19:48:34	][IC] C24:i5.VICTOR-61: <:: İhlal ettiği kural nedir? ::>
[19:48:34	][LOOC] C24:i5.UNION-46: bacağıma saldırdın lan
[19:48:35	][IC] C24:i3.XRAY-91[E]: <:: Bir daha böyle birşey yapma. ::>
[19:48:36	][IC] C24:i3.XRAY-91[E]: <:: Sen. ::>
[19:48:39	][IC] C24:i3.XRAY-91[E]: <:: Geç duvara. ::>
[19:48:40	][IC] John Freeman: ?
[19:48:47	]Scientist has unloaded their "Albert Black" character.
[19:48:47	][IC] John Freeman: Neden?
[19:48:48	][IC] C24:i5.UNION-46: <:: Sivil Koruma birimlerine saldırmak, anla işte. ::>
[19:48:51	]Scientist loaded the character 'C24:i3.VICE-66[E]'
[19:48:54	]C24:i3.VICE-66[E] used command '/Radio 10-8'.
[19:48:57	][IC] C24:i3.XRAY-91[E]: <:: Türkçe dışında bir dil konuşmanın yasak olduğunu bilmiyor musun? ::>
[19:48:58	][IC] C24:i3.XRAY-91[E]: <:: Geç duvara. ::>
[19:48:59	][IC] C24:i3.XRAY-91[E]: <:: Hemen. ::>
[19:49:06	][LOOC] John Freeman: amk ses komutuna bişey demiyorlar
[19:49:11	]Dugurhan Cohar entered observer.
[19:49:14	]Dugurhan Cohar exited observer at their location.
[19:49:15	]C24:i3.VICE-66[E] ran 'EquipUn' on item 'MP5A3' (#15649)
[19:49:16	]C24:i3.VICE-66[E] ran 'EquipUn' on item 'Stunstick' (#14559)
[19:49:16	][IC] C24:i3.XRAY-91[E]: <:: Dur. ::>
[19:49:17	]C24:i3.VICE-66[E] ran 'EquipUn' on item 'Combine PDA' (#14475)
[19:49:17	]C24:i3.VICE-66[E] ran 'Equip' on item 'Stunstick' (#14559)
[19:49:18	]C24:i3.VICE-66[E] ran 'Equip' on item 'Combine PDA' (#14475)
[19:49:19	]C24:i3.VICE-66[E] ran 'Equip' on item 'MP5A3' (#15649)
[19:49:20	][IC] C24:i3.XRAY-91[E]: <:: Son uyarım. ::>
[19:49:21	][IC] C24:i3.XRAY-91[E]: <:: Geç duvara. ::>
[19:49:24	]C24:i5.UNION-46 used command '/PM victor-61 ampüte etme ha en son bayıltır atarız'.
[19:49:32	][IC] C24:i3.XRAY-91[E]: <:: Kendini tanıt. ::>
[19:49:33	][IC] C24:i3.VICE-66[E]: <:: VICTOR. ::>
[19:49:34	][LOOC] John Freeman: 31
[19:49:36	][IC] C24:i3.VICE-66[E]: <:: Durum raporu. ::>
[19:49:37	]Dugurhan Cohar entered observer.
[19:49:40	]John Freeman used command '/ID'.
[19:49:48	][LOOC] John Freeman: uyarımı?
[19:50:04	][IC] C24:i5.UNION-46: <:: VICE. ::>
[19:50:10	][IC] C24:i5.UNION-46: <:: Radyo. ::>
[19:50:11	][IC] C24:i3.XRAY-91[E]: <:: Daha önceden sözlü uyumsuzluktan uyarın varmış. ::>
[19:50:12	]C24:i5.VICTOR-61 used command '/Radio Kişi i5.UNION-46'nın bacağına saldırmış'.
[19:50:13	][IC] C24:i5.UNION-46: <:: Dan. ::>
[19:50:35	]C24:i3.VICE-66[E] used command '/Radio uygula'.
[19:50:44	][OOC] John Freeman: amk bu ses komutları niye var kullanamıyorsak
[19:51:11	][ME] C24:i3.XRAY-91[E]: Elektirikli Bastonunu çıkartır, orta seviye voltaja getirerek adamın sırtına doğru vurmaya başlar
[19:51:13	][OOC] C24:i3.VICE-66[E]: pain1 ,pain2 ......
[19:51:16	][OOC] Dugurhan Cohar: biriinin neden kendi elleriyle hunter dövdüğünü söylersin ki?
[19:51:18	]C24:i5.VICTOR-61 has critically hit Raoh Riko dealing 8 damage (CritChance was 1.00).
[19:51:18	]Raoh Riko has taken 7 damage from C24:i5.VICTOR-61.
[19:51:18	]C24:i5.VICTOR-61 has critically hit Raoh Riko dealing 8 damage (CritChance was 1.00).
[19:51:18	]Raoh Riko has taken 7 damage from C24:i5.VICTOR-61.
[19:51:19	]C24:i3.XRAY-91[E] used command '/Radio 647'yi cezalandırıyorum'.
[19:51:26	][LOOC] C24:i3.XRAY-91[E]: karsılık vericek misin
[19:51:33	][LOOC] John Freeman: ?
[19:51:38	]Dugurhan Cohar has used a context menu option with the name: skin
[19:51:41	]Dugurhan Cohar has used a context menu option with the name: skin
[19:51:41	][LOOC] John Freeman: niye vuruyon kiş malmısın olm
[19:51:44	]Dugurhan Cohar has used a context menu option with the name: skin
[19:51:51	]Dugurhan Cohar exited observer at their location.
[19:51:52	][IC] C24:i3.VICE-66[E]: <:: Https://www.youtube.com/watch?v=VAr2rd9PVL4http. ::>
[19:51:52	]Dugurhan Cohar entered observer.
[19:51:58	][LOOC] C24:i3.XRAY-91[E]: daha önce uyarın varmış şimdi seni cezalandıracağımki birdaha yapma
[19:51:59	]Dugurhan Cohar has used a context menu option with the name: skin
[19:51:59	]C24:i3.VICE-66[E] used command '/Radio // lan ben bunu yazmadım'.
[19:52:10	][LOOC] C24:i3.XRAY-91[E]: istersen vurmam ama puan kırarım
[19:52:11	]C24:i3.VICE-66[E] used command '/Radio // sanırsam bind atamışım'.
[19:52:19	][LOOC] John Freeman: sözlü uyar bokunu çıkarma
[19:52:22	]Dugurhan Cohar exited observer at their location.
[19:52:31	][LOOC] C24:i3.XRAY-91[E]: daha önce uyarıldığın için birdaha uyaramam
[19:52:32	]C24:i3.XRAY-91[E] has critically hit John Freeman dealing 8 damage (CritChance was 1.00).
[19:52:32	]John Freeman has taken 7 damage from C24:i3.XRAY-91[E].
[19:52:33	][IC] Raoh Riko: Efendim bakın  ben gayet normalim.
[19:52:33	]C24:i3.XRAY-91[E] has critically hit John Freeman dealing 8 damage (CritChance was 1.00).
[19:52:33	]John Freeman has taken 7 damage from C24:i3.XRAY-91[E].
[19:52:34	]C24:i3.XRAY-91[E] has critically hit John Freeman dealing 8 damage (CritChance was 1.00).
[19:52:34	]John Freeman has taken 7 damage from C24:i3.XRAY-91[E].
[19:52:37	][IC] Dugurhan Cohar: Mhm.
[19:52:37	]C24:i3.VICE-66[E] used command '/Radio // yanlış anlaşılma xrayi kendim sandım bu yazıları boşverin'.
[19:52:39	][IC] C24:i3.XRAY-91[E]: <:: Bir daha böyle birşey yapma. ::>
[19:52:41	][IC] C24:i3.XRAY-91[E]: <:: Kaybol. ::>
[19:52:45	][LOOC] John Freeman: o uyarı gidiyormu
[19:52:55	][IC] Dugurhan Cohar: Eeee, seni neden dövdüler?
[19:52:57	][LOOC] C24:i3.XRAY-91[E]: yok sicilinde kalıyor ama küçük bir uyarı olduğu için pek birşey olmuyo
[19:53:01	][IC] C24:i5.VICTOR-61: <:: Kuduz it gibi neden 46'nın bacağına saldırdın? ::>
[19:53:05	]C24:i3.XRAY-91[E] used command '/Radio 10-19 Plaza'.
[19:53:12	][IC] Dugurhan Cohar: Alo, orda mısın?
[19:53:16	][IC] John Freeman: Ne bilem ingilizcemi pekiştiriyordum.
[19:53:21	]C24:i3.XRAY-91[E] used command '/Radio 10-7'.
[19:53:23	][IC] John Freeman: Bu malları anlamadım ben.
[19:53:28	]Hoo Lee Fuk loaded the character 'John Brookly'
[19:53:30	]John Brookly entered observer.
[19:53:32	][IC] Dugurhan Cohar: SK'lara bunları deme derim.
[19:53:35	]Dugurhan Cohar used command '/CharDesc'.
[19:53:36	]C24:i3.VICE-66[E] used command '/Radio 10-8 saha dışı görev.'.
[19:53:36	][IC] Raoh Riko: Efendim siz öyle diyince kendimi savundum ben suçsuuzum.
[19:53:42	][IC] John Freeman: Ugh... Agh-hgh.
[19:53:44	]Scientist has unloaded their "C24:i3.VICE-66[E]" character.
[19:53:47	]Scientist loaded the character 'Albert Black'
[19:53:58	]C24:i5.UNION-46 used command '/Radio // Olur Öyle Şey bu sunucu Willard Networks Türkiye olmadan önce Ben OFC'dim Halada kendimi OFC sanıyorum :('.
[19:54:00	][IC] Dugurhan Cohar: İstersen seni evime götüreyim.
[19:54:00	][IC] C24:i5.VICTOR-61: <:: Yerine geç. ::>
[19:54:06	][IC] C24:i5.VICTOR-61: <:: Kımıldama. ::>
[19:54:08	][IC] John Freeman: Benim evim var.
[19:54:15	][IC] Dugurhan Cohar: Mükemmel bir yerdir, sadıklar bile yaşayamaz.
[19:54:18	][IC] Dugurhan Cohar: Konuğum ol.
[19:54:22	][IC] C24:i5.VICTOR-61: <:: Bir daha yapacak mısın? ::>
[19:54:24	][IC] John Freeman: Nerde?
[19:54:29	][IC] Dugurhan Cohar: Gel bakalım.
[19:54:30	][IC] Raoh Riko: Hayır efendim.
[19:54:35	]John Brookly exited observer at their location.
[19:54:40	]John Brookly used command '/CheckCrime'.
[19:54:43	][IC] C24:i5.VICTOR-61: <:: Kuduz it taklidi yapma bir daha biraz medeni bir insan ol. ::>
[19:54:46	][IC] John Brookly: Hey.
[19:54:48	][IC] John Brookly: Nereye.
[19:54:53	][IC] C24:i5.VICTOR-61: <:: Doğrula. ::>
[19:54:55	][IC] Dugurhan Cohar: Eveeet, evime hoş geldin.
[19:54:57	][LOOC] John Freeman: sajkdsıkjfgndıugndıufgn benim evden daha iyi
[19:54:58	][IC] John Brookly: Hm.
[19:55:01	]Raoh Riko used command '/ID'.
[19:55:06	][IC] John Brookly: Buraya ev mi diyorsun?
[19:55:07	]Albert Black ran 'Open' on item 'CMRU PDA' (#15957)
[19:55:08	][IC] Dugurhan Cohar: Hm, davetsiz bir misafir.
[19:55:22	][IC] Dugurhan Cohar: Otur, otur.
[19:55:23	]John Brookly ran 'Open' on item 'CWU PDA' (#15835)
[19:55:28	][IC] Dugurhan Cohar: Lütfen otur.
[19:55:39	][ME] John Freeman: sandalyenin tozunu eliyle silip oturur
[19:55:40	]John Brookly has used a context menu option with the name: ixpropviewowner
[19:55:42	]Dugurhan Cohar has used a context menu option with the name: skin
[19:55:45	]Dugurhan Cohar has used a context menu option with the name: skin
[19:55:47	]Dugurhan Cohar has used a context menu option with the name: skin
[19:55:48	][IC] C24:i5.VICTOR-61: <:: Arkanı dn. ::>
[19:55:49	][LOOC] John Freeman: bro oturulmuyo
[19:55:54	][LOOC] Dugurhan Cohar: şunu dene bi
[19:55:58	]Dugurhan Cohar has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[19:55:58	]Dugurhan Cohar has used a context menu option with the name: ixusableentitycreate
[19:56:01	]John Freeman used command '/ActSit 5'.
[19:56:02	][LOOC] Dugurhan Cohar: tekrar dene
[19:56:02	]John Brookly has used a context menu option with the name: door_lockunlock
[19:56:07	][ME] C24:i5.VICTOR-61: kelepçesini çözer.
[19:56:08	][IC] Dugurhan Cohar: Güzel ev, değil mi?
[19:56:10	]Raoh Riko was just knocked out due to: hit by stunstick owned by C24:i5.VICTOR-61
[19:56:13	][IC] John Freeman: Eh.
[19:56:21	][IC] Dugurhan Cohar: Yatak, masa falan. Herkes alamaz bunları.
[19:56:21	]C24:i5.VICTOR-61 has critically hit Raoh Riko in the right leg dealing 10 damage (CritChance was 1.00).
[19:56:21	]Raoh Riko has taken 10 damage from C24:i5.VICTOR-61.
[19:56:21	][IC] John Freeman: Daha kötüsünü gördüm.
[19:56:22	]C24:i5.VICTOR-61 has critically hit Raoh Riko in the left leg dealing 10 damage (CritChance was 1.00).
[19:56:22	]Raoh Riko has taken 10 damage from C24:i5.VICTOR-61.
[19:56:38	][IC] Dugurhan Cohar: Şu kombaynların dağıttığı posterlerden bile var!
[19:56:43	][IC] John Freeman: This doesn't look good.
[19:56:46	]Raoh Riko was knocked unconscious and is bleeding out.
[19:56:50	][IC] Dugurhan Cohar: Ah, dur...
[19:56:51	][IC] John Freeman: Iyimiş.
[19:57:01	]C24:i5.VICTOR-61 ran 'give' on item 'Bandaj Rulosu' (#18767)
[19:57:01	]C24:i5.VICTOR-61 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[19:57:01	]Raoh Riko's bleeding was stopped by C24:i5.VICTOR-61.
[19:57:01	]Raoh Riko was bandaged by C24:i5.VICTOR-61 for 18 HP.
[19:57:02	]C24:i5.VICTOR-61 ran 'give' on item 'Bandaj Rulosu' (#18767)
[19:57:02	]C24:i5.VICTOR-61 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[19:57:02	]Raoh Riko was bandaged by C24:i5.VICTOR-61 for 18 HP.
[19:57:03	]C24:i5.VICTOR-61 ran 'give' on item 'Bandaj Rulosu' (#18767)
[19:57:03	]C24:i5.VICTOR-61 has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[19:57:03	]Raoh Riko was bandaged by C24:i5.VICTOR-61 for 18 HP.
[19:57:04	]Raoh Riko used command '/CharGetUp'.
[19:57:08	]C24:i5.VICTOR-61 ran 'give' on item 'Ağrı Kesici' (#18772)
[19:57:08	]C24:i5.VICTOR-61 has performed the 'Use Ağrı Kesici' action, gaining 25 experience in medicine.
[19:57:08	][IC] John Brookly: Lanet olsun... Adam ölmek üzere.
[19:57:23	][IC] C24:i5.UNION-46: <:: ? ::>
[19:57:30	][IC] Albert Black: Kademe 1.
[19:57:33	][LOOC] C24:i5.UNION-46: missclick
[19:57:33	]C24:i5.VICTOR-61 ran 'Use' on item '15 Kredi Kuponu' (#18736)
[19:57:33	][ME] Dugurhan Cohar: Kovanın içinden, heacrab eti ve bozulmuş meyve suyunu alır. 
[19:57:35	][IC] Albert Black: Destekçi konuma girdim.
[19:57:35	]C24:i5.VICTOR-61 has used a coupon at a ration dispenser, gaining 15 credits.
[19:57:41	][IC] Albert Black: Kırmızı kol bandı.
[19:57:43	][IC] Dugurhan Cohar: Bunları zar zor buldum...
[19:57:46	][ME] John Brookly: adamın omuzlarından tutarak sürüklemeye başlar
[19:57:48	][IC] Albert Black: Ve atayan devlet memuru tarafından teklif.
[19:57:49	][IC] Dugurhan Cohar: Al, lütfen ye.
[19:57:51	][IC] Albert Black: Ödüllerimi alacağım.
[19:57:51	]C24:i5.UNION-46 used the 'Destek Masası Dağıtıcısı' vendor.
[19:57:55	][ME] Dugurhan Cohar: Gıdaları masaya koyar
[19:57:56	]Dugurhan Cohar entered observer.
[19:57:59	]Dugurhan Cohar exited observer at their location.
[19:57:59	]Dugurhan Cohar entered observer.
[19:58:00	]Dugurhan Cohar exited observer at their location.
[19:58:00	][IC] John Freeman: Ben pek aç değğilim saol.
[19:58:01	]Dugurhan Cohar entered observer.
[19:58:01	]Dugurhan Cohar exited observer at their location.
[19:58:05	][ME] Albert Black: kartını gösteriri
[19:58:07	]Albert Black used command '/ID'.
[19:58:09	]Raoh Riko is no longer unconscious from critical wounds.
[19:58:11	][IC] Dugurhan Cohar: O halde acıkınca yersin...
[19:58:12	][LOOC] C24:i5.UNION-46: çay kahveyide vermeyi unutmuşuz 
[19:58:13	][ME] John Freeman: iğrenir
[19:58:13	][IC] C24:i5.UNION-46: <:: VICTOR. ::>
[19:58:15	]Dugurhan Cohar used command '/ActSit 5'.
[19:58:16	][IC] C24:i5.UNION-46: <:: Sen ilgilen. ::>
[19:58:17	][ME] John Brookly: Cebinden talep cihazını çıkartır ve düğmeye basarak konuşur
[19:58:18	][IC] John Brookly: Bekle.
[19:58:21	][IC] C24:i5.UNION-46: <:: Sen ilgilen. ::>
[19:58:21	][IC] Dugurhan Cohar: E... Anlat bakalım.
[19:58:22	][IC] John Brookly: Doktor çağırcam sana.
[19:58:24	][IC] Dugurhan Cohar: Senin hikayen ne.
[19:58:25	]John Brookly ran 'RequestMed' on item 'Talep Cihazı' (#15920)
[19:58:29	]Dugurhan Cohar used command '/ExitAct'.
[19:58:30	][IC] C24:i5.VICTOR-61: <:: Sorun ne sivil. ::>
[19:58:30	][IC] Albert Black: Kademe 1 destekçi konumuna girdim.
[19:58:32	][IC] Raoh Riko: Gerek yok sağol.
[19:58:32	]C24:i5.UNION-46 used command '/PM victor-61 konuşma layn bohohohyt'.
[19:58:34	][IC] Albert Black: Kırmızı kol bandı ve.
[19:58:40	][IC] John Freeman: Asıl ben seninkini merak ediyordum ama istersen anlatam.
[19:58:44	][IC] John Brookly: Hm.
[19:58:48	][IC] Dugurhan Cohar: Ah! Elbette.
[19:58:55	][IC] Albert Black: Atayan devlet memuru tarafından tebrik alacağım.
[19:58:58	][IC] Albert Black: Ödül olarak.
[19:59:09	]C24:i5.VICTOR-61 used the 'Destek Masası Dağıtıcısı' vendor.
[19:59:10	][IC] Dugurhan Cohar: Savaştan önce ne oldu falan pek hatırlamıyorum ama, birkaç belge buldum.
[19:59:13	][ME] Albert Black: kartına gösterir
[19:59:15	]Albert Black used command '/ID'.
[19:59:17	]C24:i5.VICTOR-61 has gained 0 chips.
[19:59:17	]C24:i5.VICTOR-61 has gained a 'Kırmızı işbirlikçi kol bandı' #18799.
[19:59:18	]Revain loaded the character 'Morgan Austin'
[19:59:21	]C24:i5.VICTOR-61 ran 'drop' on item 'Kırmızı işbirlikçi kol bandı' (#18799)
[19:59:21	]C24:i5.VICTOR-61 has lost a 'Kırmızı işbirlikçi kol bandı' #18799.
[19:59:23	][ME] Albert Black: gri kol bandını masaya koyar
[19:59:27	]Albert Black ran 'drop' on item 'Açık Gri Kol Bandı' (#16756)
[19:59:27	]Albert Black has lost a 'Açık Gri Kol Bandı' #16756.
[19:59:29	]C24:i5.VICTOR-61 destroyed a 'Açık Gri Kol Bandı' #16756.
[19:59:30	]Albert Black ran 'take' on item 'Kırmızı işbirlikçi kol bandı' (#18799)
[19:59:30	]Albert Black has gained a 'Kırmızı işbirlikçi kol bandı' #18799.
[19:59:32	]Albert Black ran 'Equip' on item 'Kırmızı işbirlikçi kol bandı' (#18799)
[19:59:43	][IC] Albert Black: Ayrıca atayan devlet memuru tarafından tebrik ödülü alacğaım.
[19:59:49	][ME] Dugurhan Cohar: Cebinden iki belge çıkarır. kişinin resminin bulunduğu bir kağıt vardır. Kağıdın en alt kısmında, ÇEÇENİSTAN CUMHURİYETİ İSTİBARAT BAKANLIĞI yazmaktadır
[19:59:58	]C24:i5.VICTOR-61 used the 'Destek Masası Dağıtıcısı' vendor.
[20:00:01	][IC] John Freeman: Hmm.
[20:00:05	][IC] C24:i5.VICTOR-61: <:: Tebrikler. ::>
[20:00:07	][IC] John Freeman: Ilginç.
[20:00:14	][IC] C24:i5.VICTOR-61: <:: Kırmızı kol bandına sahip oldunuz falan fistan. ::>
[20:00:16	][ME] John Freeman: ilgisini çekmemiştir
[20:00:19	][LOOC] Morgan Austin: cümleni tamamlamadan adam gitti qweqeqwe
[20:00:21	][IT] Dugurhan Cohar: Görünüşe göre Dugurhan isimli kişi, eski ve oldukça yetkili bir müffetişmiş.
[20:00:26	]John Brookly ran 'take' on item 'Vending Machine Key' (#18425)
[20:00:26	]John Brookly has gained a 'Vending Machine Key' #18425.
[20:00:35	][IC] Dugurhan Cohar: Tabi sonra, savaştan sonra yani, doktorlar bana bunu verdi.
[20:00:47	][ME] Dugurhan Cohar: Elinden eski bir SMAB belgesi çıkarır
[20:00:48	][IC] Morgan Austin: Merhaba birimim,3 tane hasta iyileştirmiştim sp'sini alamamıştım şimdi alabilirmiyim?
[20:00:53	]John Brookly used command '/CheckContainerLastAccessor'.
[20:00:54	][IC] John Freeman: *Coughing*.
[20:00:56	][IC] C24:i5.VICTOR-61: <:: Tabii. ::>
[20:01:01	]Morgan Austin used command '/ID'.
