[12:52:57	]Lynx has connected.
[17:20:27	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[17:20:28	]Frederic Schopenhauer ran 'take' on item 'Demir' (#29529)
[17:20:28	]Frederic Schopenhauer has gained a 'Demir' #29529.
[17:20:28	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[17:20:28	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[17:20:31	]Frederic Schopenhauer ran 'take' on item 'Su Vanası' (#28880)
[17:20:31	]Frederic Schopenhauer has gained a 'Su Vanası' #28880.
[17:20:31	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[17:20:34	][LOOC] C17:i5.YELLO-79: ne kıyafeti
[17:20:36	][IC] Zalo'Kar: Bizim terminali kullanıp, para dedikleri icadı kullanmamız lazım.
[17:20:38	]Frederic Schopenhauer has transferred a 'Su Vanası' #28880 to a container with the name 'File Cabinet' #3681.
[17:20:40	]Frederic Schopenhauer has transferred a 'Demir' #29529 to a container with the name 'File Cabinet' #3681.
[17:20:40	][LOOC] Harry David: yetkili dcye bakın
[17:20:40	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[17:20:44	]Frederic Schopenhauer ran 'take' on item 'Kumaş' (#29049)
[17:20:44	]Frederic Schopenhauer has gained a 'Kumaş' #29049.
[17:20:50	][IC] C17:i5.YELLO-79: <:: Kimlik numaranı söyle, yaratık. ::>
[17:20:54	]Frederic Schopenhauer opened the 'File Cabinet' #3681 container.
[17:20:56	]Frederic Schopenhauer has transferred a 'Kumaş' #29049 to a container with the name 'File Cabinet' #3681.
[17:20:56	]Frederic Schopenhauer closed the 'File Cabinet' #3681 container.
[17:20:58	]C17:i5.YELLO-79 ran 'Equip' on item 'Combine PDA' (#29753)
[17:21:06	][IC] Zalo'Kar: 14353 tasma numaramız...
[17:21:08	][LOOC] Harry David: bende cp geçeyimmi
[17:21:11	][W] C24:RCT.YELLO-16: <:: I5, biotiklerden pek anmama. Bir sıkıntı var mı? ::>
[17:21:12	][LOOC] Zalo'Kar: ! koyman lazım vortlarda
[17:21:15	][LOOC] C24:RCT.YELLO-16: geçme bence
[17:21:26	][IC] C17:i5.YELLO-79: <:: Kimlik numaran geçerli görünmüyor. ::>
[17:21:28	][LOOC] C24:RCT.YELLO-16: sivil rol yap
[17:21:29	][LOOC] Zalo'Kar: ! koyman lazım vortlarda
[17:21:32	][LOOC] Zalo'Kar: !14353
[17:21:37	]Munir Hasmemedov ran 'take' on item 'Plastik Çöp' (#29481)
[17:21:37	]Munir Hasmemedov has gained a 'Plastik Çöp' #29481.
[17:21:37	][LOOC] C17:i5.YELLO-79: bakayım
[17:21:46	][IC] Harry David: Hm.
[17:21:54	][LOOC] Harry David: beyin dcye baksana
[17:21:55	]Frederic Schopenhauer ran 'take' on item 'Şişlenmiş Yapay Et' (#29024)
[17:21:55	]Frederic Schopenhauer has gained a 'Şişlenmiş Yapay Et' #29024.
[17:21:58	]Frederic Schopenhauer ran 'combine' on item 'Şişlenmiş Yapay Et' (#29017)
[17:22:00	][LOOC] Zalo'Kar: knk roldeyiz görmüyonmu
[17:22:06	][IC] C17:i5.YELLO-79: <:: Hmph. ::>
[17:22:18	][IC] C17:i5.YELLO-79: <:: B.O.L. Listesindesin. Ek olarak anti-sivil olarak işaretlenmişsin. ::>
[17:22:21	][IC] C17:i5.YELLO-79: <:: Ancak bir açıklama yazılmamış. ::>
[17:22:21	][IC] Harry David: Ne düşünüyorsun.
[17:22:25	][IC] C17:i5.YELLO-79: <:: Nedenini biliyor musun, yaratık? ::>
[17:22:29	][IC] C24:RCT.YELLO-16: <:: Bir kural ihlali var mı? ::>
[17:22:32	][W] Munir Hasmemedov: Salam ne olur burda.
[17:22:39	][IC] Zalo'Kar: Ah, yes!
[17:22:41	][IC] Harry David: Inan bilmirem dayi.
[17:22:54	][IC] Zalo'Kar: Biz, plazada temizlik yaparken maskeli birisi bizi durdurdu.
[17:23:02	][IC] Harry David: Ben azerice bilmiyem.
[17:23:17	][W] Munir Hasmemedov: Bu yaratık neydi.
[17:23:23	][IC] Zalo'Kar: Daha sonra bizden birisi geldi ve bizim elektirik güçlerimizle maskeliyi bayıltıp kaçırdı.
[17:23:24	][IC] Harry David: Bunlar vortigaunt olay.
[17:23:38	][IC] C17:i5.YELLO-79: <:: İşin içine dahil olmasan işaretlenmezdin, öyle değil mi? ::>
[17:23:44	][W] Munir Hasmemedov: Çox çirkinmiş.
[17:23:54	][W] Harry David: Çox tatli olaylar.
[17:24:01	][IC] Zalo'Kar: Biz maskeli ile konuşurken tasma numaramızı söyledik... Daha sonra başka bir tasmalı gelip maskeliyi bayılttı.
[17:24:12	][IC] Zalo'Kar: Bizim kin'imiz tutsak, bizim elektiriksel güçlerimiz yok.
[17:24:18	][W] Munir Hasmemedov: Ele yanlarına varmak gadağandı ?
[17:24:27	][IC] Harry David: Ne diyon.
[17:24:28	][IC] C17:i5.YELLO-79: <:: Tasman işlevli mi diye kontrol edeceğim, benim için duvara geçer misin? ::>
[17:24:30	][IC] Harry David: Anlamadım.
[17:24:39	][IC] Zalo'Kar: Biz duvara geçeceğiz...
[17:24:54	][ME] C17:i5.YELLO-79: tasmanın üzerindeki seri numarasını Datapad'i üzerinden okutur
[17:24:59	]C17:i5.YELLO-79 is admin-searching Zalo'Kar's equip inventory.
[17:24:59	]C17:i5.YELLO-79 has used a context menu option with the name: ixviewequipinventory
[17:25:04	]C17:i5.YELLO-79 has closed Zalo'Kar's equip inventory.
[17:25:11	][IT] C17:i5.YELLO-79: seri numarası sistemde kayıtlı ve geçerli
[17:25:12	][IC] C17:i5.YELLO-79: <:: Hmph. ::>
[17:25:13	]Zalo'Kar used command '/CharDesc'.
[17:25:20	][IC] C17:i5.YELLO-79: <:: Bir yanlışlık olmuş gibi. ::>
[17:25:25	][IC] Zalo'Kar: Bizim suçumuz yok.
[17:25:34	][IC] Harry David: Selam.
[17:25:34	][IC] Zalo'Kar: Bizde talep aleti yoktu...
[17:25:38	][IC] C17:i5.YELLO-79: <:: Aklanacaksın, ancak gözüm üzerinde olacak... Yaratık. ::>
[17:25:38	][IC] C24:RCT.YELLO-16: <:: Iyi günler. ::>
[17:25:41	][IC] Harry David: Iyi günler.
[17:25:44	][IC] Harry David: Nassssınız.
[17:25:47	][IC] Zalo'Kar: Biz minnettarız.
[17:25:48	][IC] C24:RCT.YELLO-16: <:: Siz? ::>
[17:25:54	][IC] Harry David: Biz iyiyiz.
[17:25:58	][IC] C17:i5.YELLO-79: <:: Gidebilirsin. ::>
[17:25:59	][IC] Harry David: Bunlar çox tatlilar.
[17:26:02	][IC] Harry David: Ay pardon.
[17:26:06	][LOOC] C24:RCT.YELLO-16: revain düzgün rol yap 
[17:26:09	][IC] Harry David: Dilim azeriye alışmış.
[17:26:14	][IC] Harry David: Adamla konuşuyordum.
[17:26:17	][IC] C24:RCT.YELLO-16: <:: Hmph. ::>
[17:26:17	]Zalo'Kar used command '/CheckCrime'.
[17:26:21	][IC] C17:i5.YELLO-79: <:: İlerleyin! ::>
[17:26:23	]Munir Hasmemedov has gained level 1 in the Hız skill.
[17:26:23	][IC] C17:i5.YELLO-79: <:: Şimdi. ::>
[17:26:23	][IC] C24:RCT.YELLO-16: <:: O. ::>
[17:26:29	][IC] C17:i5.YELLO-79: <:: DEVRİYE. ::>
[17:26:49	]Munir Hasmemedov ran 'take' on item 'Plastik Çöp' (#29764)
[17:26:49	]Munir Hasmemedov has gained a 'Plastik Çöp' #29764.
[17:26:51	]Harry David entered observer.
[17:27:03	][LOOC] C24:RCT.YELLO-16: missclick
[17:27:30	]Munir Hasmemedov has gained a 'Boş Boya Kutusu' #29778.
[17:27:47	]Zalo'Kar used command '/CharEditBodygroup zalo'.
[17:27:58	]Munir Hasmemedov has performed the 'Craft Parçala: Boş Boya Kutusu' action, gaining 50 experience in crafting.
[17:28:08	]Munir Hasmemedov ran 'combine' on item 'Plastik Çöp' (#29747)
[17:28:09	]Munir Hasmemedov ran 'combine' on item 'Plastik Çöp' (#29747)
[17:28:12	]Munir Hasmemedov ran 'EquipUn' on item 'Açık Gri Kol Bandı' (#29694)
[17:28:19	][IC] C24:RCT.YELLO-16: <:: Kimse yok... ::>
[17:28:22	]Zalo'Kar entered observer.
[17:28:24	][IC] Frederic Schopenhauer: Bu kod ne 3655.
[17:28:35	]Zalo'Kar opened the 'Locker' #3697 container.
[17:28:35	]C24:RCT.YELLO-16 used command '/Doorkick'.
[17:28:36	]Zalo'Kar closed the 'Locker' #3697 container.
[17:28:44	]Zalo'Kar exited observer at their location.
[17:28:45	]Zalo'Kar entered observer.
[17:28:48	]Zalo'Kar exited observer at their location.
[17:28:49	][IC] C17:i5.YELLO-79: <:: Şüpheli bir şey mi var? ::>
[17:28:52	][IC] C24:RCT.YELLO-16: <:: Yok... ::>
[17:28:53	]Munir Hasmemedov ran 'take' on item 'Cam kırıkları' (#29272)
[17:28:53	]Munir Hasmemedov has gained a 'Cam kırıkları' #29272.
[17:28:54	]Hoo Lee Fuk banditcamp.com loaded the character 'John Brookly'
[17:29:02	][IC] C24:RCT.YELLO-16: <:: Bir dolu daire var, kontrol edelim. ::>
[17:29:07	][IC] C17:i5.YELLO-79: <:: 10-4. ::>
[17:29:09	]Munir Hasmemedov ran 'take' on item 'Boş Şarap Şişesi' (#29779)
[17:29:09	]Munir Hasmemedov has gained a 'Boş Şarap Şişesi' #29779.
[17:29:10	]Munir Hasmemedov ran 'take' on item 'Plastik Levhalar' (#29781)
[17:29:10	]Munir Hasmemedov has gained a 'Plastik Levhalar' #29781.
[17:29:12	]Munir Hasmemedov ran 'take' on item 'Plastik Çöp' (#29780)
[17:29:12	]Munir Hasmemedov has gained a 'Plastik Çöp' #29780.
[17:29:12	]C24:RCT.YELLO-16 used command '/Doorkick'.
[17:29:18	]Munir Hasmemedov ran 'combine' on item 'Plastik Çöp' (#29747)
[17:29:27	][IC] C17:i5.YELLO-79: <:: Temiz. 647 yok, 10-107 yok. ::>
[17:29:35	]Frederic Schopenhauer ran 'smoke' on item 'Sigara' (#28884)
[17:29:36	]Munir Hasmemedov has performed the 'Craft Parçala: Şarap Şişesi' action, gaining 20 experience in crafting.
[17:29:41	][IC] C17:i5.YELLO-79: <:: Terminal otele ilerleyelim. ::>
[17:29:43	][IC] C17:i5.YELLO-79: <:: Hızlı. ::>
[17:29:43	]Frederic Schopenhauer ran 'stopsmoke' on item 'Sigara' (#28884)
[17:29:45	][IC] C24:RCT.YELLO-16: <:: Pekala. ::>
[17:29:48	]λyahuska loaded the character 'Boris Alan'
[17:29:53	]Boris Alan is fully healed.
[17:29:58	]C24:RCT.YELLO-16 entered observer.
[17:29:58	]C24:RCT.YELLO-16 exited observer at their location.
[17:30:07	]Boris Alan entered observer.
[17:30:41	][Y] C17:i5.YELLO-79: <:: İçeride kimse var mı? ::>
[17:30:43	][Y] C17:i5.YELLO-79: <:: Derhal kapıyı açın. ::>
[17:30:48	]C17:i5.YELLO-79 used command '/Doorkick'.
[17:31:03	][IC] C17:i5.YELLO-79: <:: Hmph. ::>
[17:31:05	]Munir Hasmemedov has gained a 'Araba Aküsü' #29782.
[17:31:06	][IC] Frederic Schopenhauer: Aa.
[17:31:06	][IC] C17:i5.YELLO-79: <:: YELLOW. ::>
[17:31:09	][IC] C24:RCT.YELLO-16: <:: Duvara, hemen! ::>
[17:31:10	][IC] Frederic Schopenhauer: Evimde ne arıyorsunuz.
[17:31:10	]Revain created the character 'Garry Jack'
[17:31:10	]Revain loaded the character 'Garry Jack'
[17:31:11	]Garry Jack has gained a 'Açık Gri Kol Bandı' #29783.
[17:31:11	]Garry Jack has gained a '#89953 Kimlik Kartı' #29784.
[17:31:11	][IC] Frederic Schopenhauer: Neden.
[17:31:15	][IC] C24:RCT.YELLO-16: <:: Duvara dedim sana. ::>
[17:31:18	][IC] Frederic Schopenhauer: Tamam.
[17:31:23	]Garry Jack entered observer.
[17:31:29	][ME] C24:RCT.YELLO-16: Kişiyi süzer, aramaya başlar
[17:31:31	]Garry Jack exited observer at their location.
[17:31:32	][IC] C17:i5.YELLO-79: <:: Kişi evin konuğu mu? ::>
[17:31:39	][IC] Frederic Schopenhauer: Ben burada yaşıyorum evet.
[17:31:39	][IC] C17:i5.YELLO-79: <:: Vatandaş. ::>
[17:31:40	][IC] C17:i5.YELLO-79: <:: Doğrula. ::>
[17:31:43	]Frederic Schopenhauer used command '/ID'.
[17:31:46	][IC] C24:RCT.YELLO-16: <:: Combine Datapad ile kontrol ederiz. ::>
[17:31:49	]C24:RCT.YELLO-16 used command '/CharSearch'.
[17:31:49	]Garry Jack used command '/CharEditBodygroup garry'.
[17:32:01	][IC] C24:RCT.YELLO-16: <:: Temiz. ::>
[17:32:04	]Munir Hasmemedov has gained a 'Kırık Biyokilit' #29785.
[17:32:07	]Garry Jack has changed Garry Jack's bodygroups.
[17:32:09	][IC] C17:i5.YELLO-79: <:: Yellow, içeriyi kontrol et. ::>
[17:32:23	][IC] C17:i5.YELLO-79: <:: Şüpheli bir şeylerle mi uğraşıyorsun Frederic? ::>
[17:32:28	]Garry Jack used command '/CharEditBodygroup garry'.
[17:32:30	]John Brookly used command '/PanelAdd https://cdn.discordapp.com/attachments/1140724720522776669/1175840087183994940/Tablooo.png 0.5'.
[17:32:31	][IC] Frederic Schopenhauer: Neden benim evimdesiniz.
[17:32:35	]Garry Jack has changed Garry Jack's bodygroups.
[17:32:37	][IC] C17:i5.YELLO-79: <:: Rutin kontrol, tüm evleri arıyoruz. ::>
[17:32:37	][IC] Frederic Schopenhauer: Hayır ama biri bana birkaç şey verdi.
[17:32:41	][IC] C17:i5.YELLO-79: <:: Hmph. ::>
[17:32:41	][IC] C24:RCT.YELLO-16: <:: Kim? ::>
[17:32:42	]Garry Jack entered observer.
[17:32:42	]Garry Jack exited observer at their location.
[17:32:43	][IC] Frederic Schopenhauer: Size verebilirim.
[17:32:43	]Garry Jack entered observer.
[17:32:43	]Garry Jack exited observer at their location.
[17:32:47	][IC] Frederic Schopenhauer: Tanımıyorum maskeli biri.
[17:32:47	]Garry Jack ran 'Equip' on item 'Açık Gri Kol Bandı' (#29783)
[17:32:58	]Garry Jack ran SAM command 'asay' with arguments: 'aya abi gel senle mafya rolü yapalm :D'
[17:32:59	][IC] C17:i5.YELLO-79: <:: Ne verdi ve neden kabul ettin? ::>
[17:33:01	][IC] Frederic Schopenhauer: Illagelmi diye sordum legal dedi o yüzden tamam diyip aldım.
[17:33:04	]Munir Hasmemedov has performed the 'Craft Parçala: Kırık Biyokilit' action, gaining 20 experience in crafting.
[17:33:04	]Munir Hasmemedov has gained a 'Çivi Kutusu' #29786.
[17:33:04	]Munir Hasmemedov has gained a 'Elektronik devreler' #29787.
[17:33:04	]Munir Hasmemedov has gained a 'Hurda Metal' #29788.
[17:33:06	]Garry Jack ran SAM command 'asay' with arguments: 'takım elbiseli falan dolaşalım şehirde'
[17:33:07	]John Brookly used command '/PanelAdd https://cdn.discordapp.com/attachments/1140724720522776669/1177647672333709355/sibbaskani_tablo.png 0.5'.
[17:33:12	]John Brookly used command '/PanelRemove'.
[17:33:15	][IC] Frederic Schopenhauer: Gösteriyim gelin.
[17:33:15	][IC] Garry Jack: İçerde kimse varmı.
[17:33:17	]John Brookly used command '/PanelAdd https://cdn.discordapp.com/attachments/1140724720522776669/1177647672333709355/sibbaskani_tablo.png 0.5'.
[17:33:21	][IC] Frederic Schopenhauer: Bunları.
[17:33:23	][ME] John Brookly: tabloyu asar
[17:33:23	][IC] C17:i5.YELLO-79: <:: Hmph. ::>
[17:33:26	]John Brookly entered observer.
[17:33:26	]John Brookly exited observer at their location.
[17:33:27	][IC] Frederic Schopenhauer: Adam maskeliydi.
[17:33:29	][IC] Garry Jack: Merhaba.
[17:33:31	][IC] John Brookly: Evet.
[17:33:33	]Jairo Ragare has gone afk.
[17:33:35	][IC] C24:RCT.YELLO-16: <:: Baya şüpheli duruyor. ::>
[17:33:37	][IC] Garry Jack: Ben iş başvurusu için geldimde.
[17:33:37	][IC] C17:i5.YELLO-79: <:: Birkaç bandaj rulosu. Problem çıkaracağını sanmıyorum. ::>
[17:33:46	][IC] John Brookly: Kendini tanıt.
[17:33:48	][IC] Frederic Schopenhauer: Illagel eşyamı.
[17:33:51	]Garry Jack used command '/ID'.
[17:33:57	]C17:i5.YELLO-79 ran 'take' on item 'El Yapımı Bandaj Rulosu' (#29693)
[17:33:57	]C17:i5.YELLO-79 has gained a 'El Yapımı Bandaj Rulosu' #29693.
[17:33:59	][IC] C24:RCT.YELLO-16: <:: Biraz... ::>
[17:34:03	][IC] C24:RCT.YELLO-16: <:: Fazla değil mi? ::>
[17:34:04	]C17:i5.YELLO-79 ran 'drop' on item 'El Yapımı Bandaj Rulosu' (#29693)
[17:34:04	]C17:i5.YELLO-79 has lost a 'El Yapımı Bandaj Rulosu' #29693.
[17:34:04	]John Brookly used command '/TextAdd SIB Başkanı 0.4'.
[17:34:11	][IC] John Brookly: Pekala.
[17:34:11	][IC] C24:RCT.YELLO-16: <:: Nereden aldın bunları? ::>
[17:34:12	][IC] Frederic Schopenhauer: Adam verdi bende çok var al yaralı gibisin dedi.
[17:34:13	][IC] John Brookly: Ne işi istiyorsun.
[17:34:16	]Munir Hasmemedov ran 'take' on item 'Plastik Çöp' (#29618)
[17:34:16	]Munir Hasmemedov has gained a 'Plastik Çöp' #29618.
[17:34:17	][IC] Garry Jack: Terzi.
[17:34:18	][IC] C24:RCT.YELLO-16: <:: Hmph. ::>
[17:34:20	][IC] John Brookly: Hm.
[17:34:24	][IC] C17:i5.YELLO-79: <:: İçeriyi aradın mı 16? ::>
[17:34:25	][IC] John Brookly: Bunun için bir dükkan sahibi olman lazım.
[17:34:25	][IC] Frederic Schopenhauer: Neresi diye geçiyor pek bilmiyorum.
[17:34:31	][IC] C24:RCT.YELLO-16: <:: Evet, i5. ::>
[17:34:33	][IC] Frederic Schopenhauer: Ra-f nin bulunduğu yer.
[17:34:36	][IC] Garry Jack: O yüzden geldim.
[17:34:39	][IC] John Brookly: Pekala gel.
[17:34:42	][IC] C17:i5.YELLO-79: <:: Sakıncalı bir eşya yok, değil mi? ::>
[17:34:47	][IC] C24:RCT.YELLO-16: <:: Apartman Bloğundan bahsediyor. ::>
[17:34:50	]Munir Hasmemedov ran 'combine' on item 'Plastik Çöp' (#29747)
[17:34:54	][IC] C24:RCT.YELLO-16: <:: Sadece yapıştırıcı. ::>
[17:34:55	][IC] Frederic Schopenhauer: O bloğun bulunduğu yer.
[17:34:58	][LOOC] Garry Jack: aga saçımı kıpkırmızı yapayımmı xD
[17:35:10	]Munir Hasmemedov ran 'take' on item 'Arıtıcı' (#29792)
[17:35:10	]Munir Hasmemedov has gained a 'Arıtıcı' #29792.
[17:35:10	][IC] John Brookly: Burası var dükkan olarak.
[17:35:12	]Munir Hasmemedov ran 'take' on item 'Hurda Metal' (#29791)
[17:35:12	]Munir Hasmemedov has gained a 'Hurda Metal' #29791.
[17:35:14	]Munir Hasmemedov ran 'take' on item 'Bilgisayar Parçaları' (#29790)
[17:35:14	]Munir Hasmemedov has gained a 'Bilgisayar Parçaları' #29790.
[17:35:14	][IC] John Brookly: Uygun.
[17:35:16	][IC] Garry Jack: Hm.
[17:35:16	][IC] C17:i5.YELLO-79: <:: Anlaşıldı, çıkabiliriz. ::>
[17:35:18	][IC] C17:i5.YELLO-79: <:: Temiz. 647 yok, 10-107 yok. ::>
[17:35:18	][IC] Garry Jack: Tabii burası olur.
[17:35:25	][IC] Frederic Schopenhauer: Iyi günler.
[17:35:41	][IC] C17:i5.YELLO-79: <:: Hmph. ::>
[17:35:41	][IC] John Brookly: Iki tane daha izin alabiliyorsun.
[17:35:46	][IC] Garry Jack: Sadece ikimi.
[17:35:48	]Munir Hasmemedov ran 'take' on item 'Cam kırıkları' (#29386)
[17:35:48	]Munir Hasmemedov has gained a 'Cam kırıkları' #29386.
[17:35:48	]Boris Alan has gone afk.
[17:35:51	][IC] John Brookly: 3.
[17:35:51	][IC] C17:i5.YELLO-79: <:: Kilitleme. ::>
[17:35:53	][IC] John Brookly: Iki tane kaldı.
[17:35:54	][IC] C17:i5.YELLO-79: <:: Nereden çıkacaklar? ::>
[17:35:55	][IC] John Brookly: Giyimi verdim.
[17:35:58	][IC] C24:RCT.YELLO-16: <:: Doğru. ::>
[17:35:59	][IC] Garry Jack: Pekala.
[17:36:06	][IC] John Brookly: Hangilerini istiyorsun.
[17:36:09	]Munir Hasmemedov ran 'take' on item 'Boş Plastik Sürahi' (#29793)
[17:36:09	]Munir Hasmemedov has gained a 'Boş Plastik Sürahi' #29793.
[17:36:12	]Munir Hasmemedov ran 'take' on item 'Plastik Çöp' (#29514)
[17:36:12	]Munir Hasmemedov has gained a 'Plastik Çöp' #29514.
[17:36:13	]Jairo Ragare is no longer afk. Total time spent AFK: 455
[17:36:19	][IC] Garry Jack: Elektronik ve.
[17:36:26	]Munir Hasmemedov ran 'take' on item 'Plastik Çöp' (#29147)
[17:36:26	]Munir Hasmemedov has gained a 'Plastik Çöp' #29147.
[17:36:30	][IC] Garry Jack: Printing.
[17:36:38	]Munir Hasmemedov ran 'take' on item 'Boş Plastik Sürahi' (#29794)
[17:36:38	]Munir Hasmemedov has gained a 'Boş Plastik Sürahi' #29794.
[17:36:41	][IC] C17:i5.YELLO-79: <:: Ne oluyor burada? ::>
[17:36:42	]Munir Hasmemedov ran 'take' on item 'Plastik Çöp' (#29136)
[17:36:42	]Munir Hasmemedov has gained a 'Plastik Çöp' #29136.
[17:36:42	][IC] Garry Jack: Selam.
[17:36:42	][IC] Garry Jack: Hi.
[17:36:49	][IC] C24:RCT.YELLO-16: <:: Hi. ::>
[17:36:53	][IC] Garry Jack: Terzi Dükkanı için başvurdumda.
[17:37:00	][IC] C17:i5.YELLO-79: <:: Hmph. ::>
[17:37:05	][IC] C17:i5.YELLO-79: <:: Sökük dikebiliyor musun? ::>
[17:37:06	][IC] John Brookly: Tamam.
[17:37:08	][IC] Garry Jack: Evet.
[17:37:10	][IC] C24:RCT.YELLO-16: <:: Terzi dükkanı için basma ve Elektronik? ::>
[17:37:17	][IC] John Brookly: Pickup terminalden alabilirsin anahtarını.
[17:37:21	][IC] Garry Jack: Güzel.
[17:37:21	]Lynx has connected.
[17:37:25	][IC] Garry Jack: Iyi günler.
[17:37:28	][IC] Garry Jack: Sağolun.
[17:37:35	][IC] C24:RCT.YELLO-16: <:: Şehirde görülmesi gereken birşey yok gibi. ::>
[17:37:40	][IC] C24:RCT.YELLO-16: <:: Sakin bir gün. ::>
[17:37:41	][IC] C17:i5.YELLO-79: <:: Evet. ::>
[17:37:42	][IC] C17:i5.YELLO-79: <:: Güzel. ::>
[17:37:54	]Garry Jack entered observer.
[17:38:03	]Garry Jack ran SAM command 'asay' with arguments: 'şu efektleri falan kalıcı yapamıyomuyuz'
[17:38:08	]Munir Hasmemedov has performed the 'Craft El Yapımı El Feneri' action, gaining 50 experience in crafting.
[17:38:08	]Munir Hasmemedov has gained a 'El Feneri' #29797.
[17:38:11	]Garry Jack has fired a toolgun with the name: sparks
[17:38:15	]C17:i5.YELLO-79 ran SAM command 'asay' with arguments: 'maalesef'
[17:38:15	]C24:RCT.YELLO-16 entered observer.
[17:38:45	]Munir Hasmemedov ran 'take' on item 'Yapıştırıcı' (#29800)
[17:38:45	]Munir Hasmemedov has gained a 'Yapıştırıcı' #29800.
[17:39:08	]John Brookly ran SAM command 'asay' with arguments: 'revain'
[17:39:11	]Garry Jack ran SAM command 'asay' with arguments: 'he'
[17:39:12	][PICKUP DISPENSER] Revain ( Garry Jack ) picked up an item from the pickup dispenser.
[17:39:12	]Garry Jack has gained a 'Dükkan Anahtarı' #29804.
[17:39:13	]C24:RCT.YELLO-16 exited observer at their location.
[17:39:13	]Munir Hasmemedov ran 'take' on item 'Askeri Sınıf Devre Kartı' (#29803)
[17:39:13	]Munir Hasmemedov has gained a 'Askeri Sınıf Devre Kartı' #29803.
[17:39:15	]John Brookly ran SAM command 'asay' with arguments: 'dükkan adı ne olsun'
[17:39:22	]Munir Hasmemedov ran 'drop' on item 'Askeri Sınıf Devre Kartı' (#29803)
[17:39:22	]Munir Hasmemedov has lost a 'Askeri Sınıf Devre Kartı' #29803.
[17:39:25	]Munir Hasmemedov ran 'take' on item 'Demir' (#29802)
[17:39:25	]Munir Hasmemedov has gained a 'Demir' #29802.
[17:39:25	]Garry Jack exited observer at their location.
[17:39:31	][IC] Frederic Schopenhauer: Bugün vardiya olucakmı.
[17:39:34	][IC] John Brookly: Bilmem.
[17:39:37	]Garry Jack ran SAM command 'asay' with arguments: 'idk'
[17:39:42	]C17:i5.YELLO-79 used command '/ActStand 2'.
[17:39:43	]C17:i5.YELLO-79 used command '/ExitAct'.
[17:39:44	]C17:i5.YELLO-79 used command '/ActStand 1'.
[17:39:45	]John Brookly ran SAM command 'asay' with arguments: '100 kiran var'
[17:39:52	]Garry Jack ran SAM command 'asay' with arguments: 'ABWWWWWW O NE LA'
[17:39:56	]John Brookly ran SAM command 'asay' with arguments: '30 unda bitiyor'
