[00:03:00	]Recik has connected.
[01:58:31	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:31	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:31	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:31	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:31	]Konfident has taken 1 damage from Gargantua.
[01:58:31	]Konfident has taken 1 damage from entityflame.
[01:58:32	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:32	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:32	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:32	]Konfident has taken 1 damage from Gargantua.
[01:58:32	]Konfident has taken 1 damage from entityflame.
[01:58:32	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:32	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:32	]Konfident is fully healed.
[01:58:32	]marta has critically hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:32	]marta has critically hit npc_vj_hlr1_garg in the head dealing 9 damage (CritChance was 0.59).
[01:58:32	]Konfident has taken 1 damage from entityflame.
[01:58:32	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:32	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:32	]Konfident has taken 1 damage from Gargantua.
[01:58:32	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:32	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:32	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:32	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:32	]Konfident has taken 1 damage from Gargantua.
[01:58:32	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:32	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:32	]Konfident has taken 1 damage from entityflame.
[01:58:32	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:32	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:32	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:32	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:32	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:32	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:32	]Konfident has taken 1 damage from Gargantua.
[01:58:32	]Konfident has taken 1 damage from entityflame.
[01:58:33	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:33	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:33	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:33	]marta has critically hit npc_vj_hlr1_garg in the head dealing 9 damage (CritChance was 0.59).
[01:58:33	]Konfident has taken 1 damage from Gargantua.
[01:58:33	]Konfident has taken 1 damage from entityflame.
[01:58:33	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:33	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:33	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:33	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:33	]marta has critically hit npc_vj_hlr1_garg in the head dealing 9 damage (CritChance was 0.59).
[01:58:33	]Konfident has taken 1 damage from entityflame.
[01:58:33	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:33	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:33	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:33	]Konfident has taken 1 damage from Gargantua.
[01:58:33	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:33	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:33	]Konfident has taken 1 damage from entityflame.
[01:58:33	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:33	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:33	]Konfident has taken 1 damage from Gargantua.
[01:58:33	]marta has critically hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:33	]marta has hit npc_vj_hlr1_garg in the head dealing 4 damage (CritChance was 0.59).
[01:58:33	]Konfident has taken 1 damage from entityflame.
[01:58:33	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:33	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:33	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:33	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:33	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:33	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:33	]Konfident has taken 1 damage from Gargantua.
[01:58:33	]Konfident has taken 1 damage from entityflame.
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:34	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:34	]Konfident has taken 1 damage from Gargantua.
[01:58:34	]Konfident has taken 1 damage from entityflame.
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:34	]Konfident has taken 1 damage from entityflame.
[01:58:34	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:34	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:34	]Konfident has taken 1 damage from Gargantua.
[01:58:34	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:34	]Konfident has taken 1 damage from entityflame.
[01:58:34	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:34	]Konfident has taken 1 damage from Gargantua.
[01:58:34	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:34	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:34	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:35	]Konfident has taken 1 damage from Gargantua.
[01:58:35	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:35	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:35	]Konfident has taken 1 damage from entityflame.
[01:58:35	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:35	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:35	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:35	]Konfident has taken 1 damage from Gargantua.
[01:58:35	]Konfident has taken 1 damage from entityflame.
[01:58:35	]Konfident has taken 1 damage from Gargantua.
[01:58:35	]Konfident has taken 1 damage from entityflame.
[01:58:35	]Konfident has taken 1 damage from Gargantua.
[01:58:35	]Konfident has taken 1 damage from entityflame.
[01:58:35	]Konfident has taken 1 damage from entityflame.
[01:58:35	]Konfident has taken 1 damage from Gargantua.
[01:58:36	]Konfident has taken 1 damage from entityflame.
[01:58:36	]Konfident has taken 1 damage from Gargantua.
[01:58:36	]Konfident has taken 1 damage from entityflame.
[01:58:36	]Konfident has taken 1 damage from Gargantua.
[01:58:36	]Konfident has taken 1 damage from entityflame.
[01:58:36	]Konfident has taken 1 damage from Gargantua.
[01:58:36	]Konfident has taken 1 damage from entityflame.
[01:58:36	]Konfident has taken 1 damage from entityflame.
[01:58:36	]Konfident has taken 1 damage from Gargantua.
[01:58:37	]Konfident has taken 1 damage from Gargantua.
[01:58:37	]Konfident is fully healed.
[01:58:37	]Konfident has taken 1 damage from entityflame.
[01:58:37	]Konfident has taken 1 damage from entityflame.
[01:58:37	]Konfident has taken 1 damage from Gargantua.
[01:58:37	]Konfident has taken 1 damage from entityflame.
[01:58:37	]Konfident has taken 1 damage from Gargantua.
[01:58:37	]Konfident has taken 1 damage from entityflame.
[01:58:37	]Konfident has taken 1 damage from Gargantua.
[01:58:38	]Konfident has taken 1 damage from entityflame.
[01:58:38	]Konfident has taken 1 damage from Gargantua.
[01:58:38	]Konfident has taken 1 damage from entityflame.
[01:58:38	]Konfident has taken 1 damage from entityflame.
[01:58:38	]Konfident has taken 1 damage from Gargantua.
[01:58:38	]Konfident has taken 1 damage from entityflame.
[01:58:38	]Konfident has taken 1 damage from Gargantua.
[01:58:38	]Konfident has taken 1 damage from entityflame.
[01:58:38	]Konfident has taken 1 damage from Gargantua.
[01:58:39	]Konfident has taken 1 damage from entityflame.
[01:58:39	]Konfident has taken 1 damage from Gargantua.
[01:58:39	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:39	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:39	]Konfident has taken 1 damage from Gargantua.
[01:58:39	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:39	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:39	]Konfident has taken 1 damage from entityflame.
[01:58:39	]marta has critically hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:39	]marta has critically hit npc_vj_hlr1_garg in the head dealing 9 damage (CritChance was 0.59).
[01:58:39	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:39	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:39	]Konfident has taken 1 damage from Gargantua.
[01:58:39	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:39	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:39	]Konfident has taken 1 damage from entityflame.
[01:58:39	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:39	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:39	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:39	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:39	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:39	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:40	]Konfident has taken 1 damage from Gargantua.
[01:58:40	]Konfident has taken 1 damage from entityflame.
[01:58:40	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:40	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:40	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:40	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:40	]marta has critically hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:40	]marta has critically hit npc_vj_hlr1_garg in the head dealing 9 damage (CritChance was 0.59).
[01:58:40	]Konfident has taken 1 damage from Gargantua.
[01:58:40	]Konfident has taken 1 damage from entityflame.
[01:58:40	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:40	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:40	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:40	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:40	]marta has critically hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:40	]marta has critically hit npc_vj_hlr1_garg in the head dealing 9 damage (CritChance was 0.59).
[01:58:40	]Konfident has taken 1 damage from entityflame.
[01:58:40	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:40	]marta has hit npc_vj_hlr1_garg in the head dealing 4 damage (CritChance was 0.59).
[01:58:40	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:40	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:40	]Konfident has taken 1 damage from Gargantua.
[01:58:40	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:40	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:40	]Konfident has taken 1 damage from entityflame.
[01:58:40	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:40	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:40	]Konfident has taken 1 damage from Gargantua.
[01:58:40	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:40	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:40	]Konfident has taken 1 damage from entityflame.
[01:58:40	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:40	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:40	]marta has critically hit npc_vj_hlr1_garg in the head dealing 9 damage (CritChance was 0.59).
[01:58:40	]marta has critically hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:40	]marta has hit npc_vj_hlr1_garg in the head dealing 4 damage (CritChance was 0.59).
[01:58:40	]Konfident has taken 1 damage from Gargantua.
[01:58:40	]Konfident has taken 1 damage from entityflame.
[01:58:41	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:41	]marta has critically hit npc_vj_hlr1_garg in the head dealing 9 damage (CritChance was 0.59).
[01:58:41	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:41	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:41	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:41	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:41	]Konfident has taken 1 damage from Gargantua.
[01:58:41	]Konfident has taken 1 damage from entityflame.
[01:58:41	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:41	]marta has critically hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:41	]marta has hit npc_vj_hlr1_garg in the head dealing 4 damage (CritChance was 0.59).
[01:58:41	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:41	]marta has hit npc_vj_hlr1_garg in the head dealing 4 damage (CritChance was 0.59).
[01:58:41	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:41	]marta has hit npc_vj_hlr1_garg in the head dealing 4 damage (CritChance was 0.59).
[01:58:41	]Konfident has taken 1 damage from entityflame.
[01:58:41	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
