[15:05:00	]Shane Walsh has connected.
[17:08:15	][LOOC] C24:i4.HELIX-86: silah var demi sende ibne jglndgfjdngjfngld silah animasyonun var
[17:08:16	]C24:RCT.YELLO-53 exited observer at their location.
[17:08:18	]C24:RCT.YELLO-53 entered observer.
[17:08:22	]Theodore Abernathy used command '/Staff yani o işe CWU bakıyo'.
[17:08:22	]C24:RCT.YELLO-53 exited observer at their location.
[17:08:23	]C24:RCT.YELLO-53 entered observer.
[17:08:25	]C24:RCT.YELLO-53 exited observer at their location.
[17:08:25	][LOOC] C24:i4.HELIX-86: got mklgnşgfnşdofngdşlgf
[17:08:26	]Theodore Abernathy has spawned 'models/props_c17/column02a.mdl'.
[17:08:26	]C24:RCT.YELLO-53 entered observer.
[17:08:26	]Theodore Abernathy has taken 500 damage from prop_physics.
[17:08:26	]Theodore Abernathy has taken 100 damage from prop_physics.
[17:08:26	]C24:RCT.YELLO-53 exited observer at their location.
[17:08:27	]C24:RCT.YELLO-53 entered observer.
[17:08:28	][LOOC] John Freeman: yoo sende bozuk
[17:08:29	]Theodore Abernathy is fully healed.
[17:08:33	]Theodore Abernathy ran SAM command 'hp' with arguments: '^' '100'
[17:08:35	]C24:RCT.YELLO-53 used command '/Staff yapalım mı? Ben sib charıma geçim'.
[17:08:35	]Theodore Abernathy has spawned 'models/props_trainstation/trainstation_column001.mdl'.
[17:08:38	]Theodore Abernathy has spawned 'models/props_debris/concrete_column001a_core.mdl'.
[17:08:41	][LOOC] C24:i4.HELIX-86: sende şuan silah tutuyomuş gibi duruyon
[17:08:44	]James Roberts ran 'take' on item 'Boş Breen'in Suyu' (#68194)
[17:08:44	]James Roberts has gained a 'Boş Breen'in Suyu' #68194.
[17:08:46	]James Roberts ran 'take' on item 'Plastik Levhalar' (#68196)
[17:08:46	]James Roberts has gained a 'Plastik Levhalar' #68196.
[17:08:46	]C24:RCT.YELLO-53 used command '/Staff ben bu yöntemle doctor sexi muhabir yapmıştım'.
[17:08:48	][LOOC] C24:i4.HELIX-86: nişan alıyon bazen aq
[17:08:54	][LOOC] John Freeman: senin animasyonlar bozuk
[17:08:55	]Theodore Abernathy has spawned 'models/props_debris/concrete_column001a_core.mdl'.
[17:08:59	]Theodore Abernathy entered observer.
[17:08:59	]C24:RCT.YELLO-53 exited observer at their location.
[17:09:01	][LOOC] C24:i4.HELIX-86: hayda
[17:09:01	]C24:RCT.YELLO-53 entered observer.
[17:09:01	]Theodore Abernathy exited observer at their location.
[17:09:03	][LOOC] John Freeman: yumrukların varkende öyle 
[17:09:09	][LOOC] C24:i4.HELIX-86: tamam
[17:09:12	]Theodore Abernathy used command '/Staff yapmak istiyorsan yapabilirsin'.
[17:09:18	]C24:RCT.YELLO-53 is admin-searching James Roberts's inventory.
[17:09:18	]C24:RCT.YELLO-53 has used a context menu option with the name: ixviewinventory
[17:09:20	]C24:RCT.YELLO-53 has closed James Roberts's inventory.
[17:09:21	]C24:i4.HELIX-86 is fully healed.
[17:09:23	]C24:RCT.YELLO-53 used command '/Staff alright'.
[17:09:27	]Theodore Abernathy used command '/Staff yalnız whitelist verme adamlara direkt datafile'dan meslek ata'.
[17:09:32	]C24:RCT.YELLO-53 exited observer at their location.
[17:09:40	]Theodore Abernathy has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_barrel.mdl'.
[17:09:40	]doctor sex loaded the character 'Jack Harlow'
[17:09:46	]C24:i4.HELIX-86 used command '/Radio 10-7'.
[17:09:47	]Theodore Abernathy has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_crate.mdl'.
[17:09:48	]C24:RCT.YELLO-53 used command '/Staff alright'.
[17:09:50	]James Roberts opened the 'Çöp Konteyneri' #6519 container.
[17:09:52	]James Roberts closed the 'Çöp Konteyneri' #6519 container.
[17:09:52	][IC] C24:RCT.YELLO-53: <:: ? ::>
[17:09:52	][IC] C24:i4.HELIX-86: <:: Gidiyorum biraz kestiricem. ::>
[17:09:54	]Theodore Abernathy has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[17:09:56	]Theodore Abernathy has used a context menu option with the name: remove
[17:09:57	][IC] C24:RCT.YELLO-53: <:: Tamamdır. ::>
[17:10:07	]Theodore Abernathy has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_clothe.mdl'.
[17:10:08	]Victorian loaded the character 'Troylen Houston'
[17:10:13	]Troylen Houston is fully healed.
[17:10:15	]Theodore Abernathy has used a context menu option with the name: remove
[17:10:17	]James Roberts ran 'drop' on item 'Plastik Levhalar' (#68196)
[17:10:17	]James Roberts has lost a 'Plastik Levhalar' #68196.
[17:10:18	]Theodore Abernathy has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_trashbag.mdl'.
[17:10:19	]James Roberts ran 'take' on item 'Plastik Levhalar' (#68196)
[17:10:19	]James Roberts has gained a 'Plastik Levhalar' #68196.
[17:10:22	][IC] C24:i4.HELIX-86: <:: Hemen geri çekilin! ::>
[17:10:24	]Theodore Abernathy entered observer.
[17:10:25	][IC] C24:i4.HELIX-86: <:: Geri çekil, hemen! ::>
[17:10:34	]Theodore Abernathy has spawned a 'Entity [2696][ix_forcefield]'.
[17:10:34	]Shane Walsh (STEAM_0:0:195372324) has disconnected.
[17:10:35	]Theodore Abernathy has spawned a 'Entity [3526][ix_teleporter]'.
[17:10:37	]Theodore Abernathy has spawned a 'Entity [2696][ix_pickupterminal]'.
[17:10:42	]Theodore Abernathy has spawned a 'Entity [2696][ix_forcefield]'.
[17:11:02	]Theodore Abernathy has enabled persistence for 'models/hlvr/combine_hazardprops/combinehazardprops_crate.mdl'.
[17:11:02	]Theodore Abernathy has used a context menu option with the name: persist
[17:11:03	]Theodore Abernathy has enabled persistence for 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[17:11:03	]Theodore Abernathy has used a context menu option with the name: persist
[17:11:04	]Theodore Abernathy has enabled persistence for 'models/hlvr/combine_hazardprops/combinehazardprops_trashbag.mdl'.
[17:11:04	]Theodore Abernathy has used a context menu option with the name: persist
[17:11:07	]Theodore Abernathy has used a context menu option with the name: remove
[17:11:17	]Theodore Abernathy has spawned a 'Entity [2696][ix_forcefield]'.
[17:11:19	]Theodore Abernathy has spawned a 'Entity [3333][ix_forcefield]'.
[17:11:30	]Theodore Abernathy exited observer at their location.
[17:11:31	]Theodore Abernathy has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_container.mdl'.
[17:11:57	]Theodore Abernathy has enabled persistence for 'models/hlvr/combine_hazardprops/combinehazardprops_container.mdl'.
[17:11:57	]Theodore Abernathy has used a context menu option with the name: persist
[17:12:00	]James Roberts opened the 'Sandık' #6405 container.
[17:12:05	]James Roberts closed the 'Sandık' #6405 container.
[17:12:19	]Troylen Houston entered observer.
[17:12:22	]Troylen Houston exited observer at their location.
[17:12:25	]Troylen Houston entered observer.
[17:12:28	]Jack Harlow ran 'take' on item 'Askeri Sınıf Devre Kartı' (#68199)
[17:12:28	]Jack Harlow has gained a 'Askeri Sınıf Devre Kartı' #68199.
[17:12:29	]Jack Harlow ran 'take' on item 'Vida Kutusu' (#68198)
[17:12:29	]Jack Harlow has gained a 'Vida Kutusu' #68198.
[17:12:32	]Jack Harlow ran 'take' on item 'Boş Kahverengi Şişe' (#68197)
[17:12:32	]Jack Harlow has gained a 'Boş Kahverengi Şişe' #68197.
[17:12:39	]Theodore Abernathy entered observer.
[17:13:00	]Jack Harlow ran 'take' on item 'Plastik Levhalar' (#68202)
[17:13:00	]Jack Harlow has gained a 'Plastik Levhalar' #68202.
[17:13:02	]Jack Harlow ran 'take' on item 'Ahşap Tahta' (#68201)
[17:13:02	]Jack Harlow has gained a 'Ahşap Tahta' #68201.
[17:13:03	]Jack Harlow ran 'take' on item 'Boş Şarap Şişesi' (#68200)
[17:13:03	]Jack Harlow has gained a 'Boş Şarap Şişesi' #68200.
[17:13:03	]James Roberts used command '/ActSit'.
[17:13:16	]Jack Harlow ran 'take' on item 'Bitki Saksısı' (#68203)
[17:13:16	]Jack Harlow has gained a 'Bitki Saksısı' #68203.
[17:13:17	]Troylen Houston used command '/Staff başlatıyorum sivilleri bir şekilde çekelim BHİD'de olacak'.
[17:13:22	]Troylen Houston has used a context menu option with the name: door_lockunlock
[17:13:25	]Troylen Houston exited observer at their location.
[17:13:27	]Theodore Abernathy exited observer at their location.
[17:13:29	]Theodore Abernathy used command '/Staff okey'.
[17:13:30	]Theodore Abernathy entered observer.
[17:13:31	]Theodore Abernathy exited observer at their location.
[17:13:31	]Troylen Houston entered observer.
[17:13:36	]Troylen Houston has used a context menu option with the name: door_lockunlock
[17:13:37	]Theodore Abernathy has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_warningsign.mdl'.
[17:13:39	]Jack Harlow ran 'take' on item 'Boş Süt Kartonu' (#68204)
[17:13:39	]Jack Harlow has gained a 'Boş Süt Kartonu' #68204.
[17:13:40	]Jack Harlow ran 'take' on item 'Elektronik devreler' (#68205)
[17:13:40	]Jack Harlow has gained a 'Elektronik devreler' #68205.
[17:13:40	]Troylen Houston exited observer at their location.
[17:13:43	]Theodore Abernathy has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_warningsign.mdl'.
[17:13:49	]Theodore Abernathy has used a context menu option with the name: remove
[17:13:50	]Theodore Abernathy has enabled persistence for 'models/hlvr/combine_hazardprops/combinehazardprops_warningsign.mdl'.
[17:13:50	]Theodore Abernathy has used a context menu option with the name: persist
[17:14:31	]Theodore Abernathy entered observer.
[17:14:35	]Jack Harlow ran 'take' on item 'Plastik Kova' (#68206)
[17:14:35	]Jack Harlow has gained a 'Plastik Kova' #68206.
[17:14:39	]Theodore Abernathy exited observer at their location.
[17:14:55	]Jack Harlow ran 'take' on item 'Boş Votka Şişesi' (#68207)
[17:14:55	]Jack Harlow has gained a 'Boş Votka Şişesi' #68207.
[17:14:56	]Troylen Houston used command '/Broadcast Sivil İşçi Birliği, diğer örgütlerdeki işçi eksikliğini azaltmak amacıyla, yeni işçiler arıyor! Herhangi bir konuda deneyimli olan yurttaşlar, mülakata alınacak ve gerekli örgüte atanacaktır.'.
[17:14:57	]Theodore Abernathy has removed static text: table: 0xb8b93ea2
[17:14:57	]Theodore Abernathy used command '/SceneTextRemove'.
[17:15:07	]James Roberts used command '/ExitAct'.
[17:15:07	]Troylen Houston used command '/Broadcast Mülakar için, eski SİB merkezine elierleyin'.
[17:15:14	]Troylen Houston entered observer.
[17:15:17	]James Roberts ran 'Bind' on item 'Talep Cihazı' (#68191)
[17:15:21	]Jack Harlow ran 'take' on item 'Plastik Çöp' (#68209)
[17:15:21	]Jack Harlow has gained a 'Plastik Çöp' #68209.
[17:15:22	]Jack Harlow ran 'take' on item 'Boş Paket Servis' (#68208)
[17:15:22	]Jack Harlow has gained a 'Boş Paket Servis' #68208.
[17:15:23	]James Roberts ran 'Bind' on item 'Talep Cihazı' (#68191)
[17:15:24	]Jack Harlow ran 'take' on item 'Plastik Levhalar' (#68210)
[17:15:24	]Jack Harlow has gained a 'Plastik Levhalar' #68210.
[17:15:35	]Theodore Abernathy has added static text: Garip bir madde buradaki zavallı adamın her yerini sarmış, muhtemelen boğularak ölmüş. Yapış yapış görünüyor. Yaklaşmamakta fayda var.
[17:15:35	]Theodore Abernathy used command '/AdminSceneText Garip bir madde buradaki zavallı adamın her yerini sarmış, muhtemelen boğularak ölmüş. Yapış yapış görünüyor. Yaklaşmamakta fayda var.'.
[17:15:39	]Theodore Abernathy entered observer.
[17:15:51	][IT] Troylen Houston: Beyaz bina, hm. Orada mülakat avr gibi
[17:15:59	]Theodore Abernathy exited observer at their location.
[17:16:08	]Jack Harlow ran 'take' on item 'Elektronik devreler' (#68212)
[17:16:08	]Jack Harlow has gained a 'Elektronik devreler' #68212.
[17:16:09	]Jack Harlow ran 'take' on item 'Boş Votka Şişesi' (#68211)
[17:16:09	]Jack Harlow has gained a 'Boş Votka Şişesi' #68211.
[17:16:15	]Troylen Houston exited observer at their location.
[17:16:18	][IC] Theodore Abernathy: Neredeymiş mülakat?
[17:16:23	]Jack Harlow ran 'take' on item 'Kahverengi Ayakkabı' (#68213)
[17:16:23	]Jack Harlow has gained a 'Kahverengi Ayakkabı' #68213.
[17:16:26	][IC] Theodore Abernathy: Neye güldün?
[17:16:30	]Troylen Houston entered observer.
[17:16:37	]Theodore Abernathy is admin-searching James Roberts's inventory.
[17:16:37	]Theodore Abernathy has used a context menu option with the name: ixviewinventory
[17:16:41	]Theodore Abernathy has closed James Roberts's inventory.
[17:16:58	][IC] Theodore Abernathy: Aralarında konuşurlarken duydum, kestireceklermiymiş ne. Anlamadım.
[17:17:01	][IC] Theodore Abernathy: Hayır, yok.
[17:17:16	]Troylen Houston exited observer at their location.
[17:17:24	][IC] Theodore Abernathy: Troylen siz misiniz?
[17:17:32	]James Roberts ran 'drop' on item 'Plastik Levhalar' (#68196)
[17:17:32	]James Roberts has lost a 'Plastik Levhalar' #68196.
[17:17:41	][IC] Troylen Houston: Evet, benim. SİB'de kıdemli işçi ve memurum. Nasıl yardımcı olabilirim?
[17:17:42	]James Roberts ran 'drop' on item 'Boş Breen'in Suyu' (#68194)
[17:17:42	]James Roberts has lost a 'Boş Breen'in Suyu' #68194.
[17:17:49	][IC] Theodore Abernathy: Mülakat için gelmiştim.
[17:17:59	][IC] Troylen Houston: Tamamdır, içeri gelin.
[17:18:03	]Troylen Houston entered observer.
[17:18:04	]Troylen Houston exited observer at their location.
[17:18:12	][IC] Theodore Abernathy: Bir arkadaş daha gelecekti sanki.
[17:18:17	]Sinyor Gordon loaded the character 'Joe Rock'
[17:18:22	]Joe Rock is fully healed.
[17:18:27	][IC] Theodore Abernathy: Başka yok gibi.
[17:18:32	]Joe Rock entered observer.
[17:18:39	][IC] Theodore Abernathy: Pekala.
[17:18:53	]Joe Rock exited observer at their location.
[17:18:59	]Joe Rock entered observer.
[17:19:03	]Joe Rock exited observer at their location.
[17:19:06	]Joe Rock entered observer.
[17:19:07	]Troylen Houston used command '/ActSit 6'.
[17:19:09	][ME] Theodore Abernathy: sandalyeyi çeker ve oturur
[17:19:11	]Theodore Abernathy used command '/ActSit 4'.
[17:19:12	]Theodore Abernathy used command '/ExitAct'.
[17:19:13	]Theodore Abernathy used command '/ActSit 5'.
[17:19:22	][IC] Troylen Houston: Pekala, adınızı öğrenebilir miyim?
[17:19:23	]Joe Rock exited observer at their location.
[17:19:23	]Joe Rock entered observer.
[17:19:29	][IC] Theodore Abernathy: Theodore, Theodore Abernathy.
[17:19:45	]Theodore Abernathy used command '/CharDesc'.
[17:19:46	]Troylen Houston used command '/Announce Mülakat eventi için eski sib binasının 2. katına gidin'.
[17:19:51	][IC] Troylen Houston: Theodore, pekala...
[17:20:02	][IC] Troylen Houston: Sivil Durumunuzda, bir ihlal var mı?
[17:20:13	][IC] Theodore Abernathy: Sanıyorum ki yok, efendim.
[17:20:16	]Joe Rock exited observer at their location.
[17:20:17	]Joe Rock entered observer.
[17:20:22	][IC] Troylen Houston: Hm...
[17:20:23	][IC] Troylen Houston: Pekala.
[17:20:58	]Theodore Abernathy used command '/ExitAct'.
[17:21:00	]Theodore Abernathy entered observer.
[17:21:15	]Theodore Abernathy exited observer at their location.
[17:21:19	]Theodore Abernathy used command '/ActSit 5'.
[17:21:35	]Joe Rock exited observer at their location.
[17:21:36	]Joe Rock entered observer.
[17:21:48	]Joe Rock ran SAM command 'asay' with arguments: 'ya şu bol abuse yapan hanginiz amk'
[17:21:51	][IC] Troylen Houston: Önceki hayatınızda, Combine dönemi öncesi ve sonrası fark etmeksizin, mesleki ve akademik hayatınızdan bahsetin.
[17:22:05	]Joe Rock ran SAM command 'asay' with arguments: 'durmadan açtığım karakterler bola ekleniyor amk bu karakterde sk ile bi olay bile yaşamadım'
[17:22:20	]Troylen Houston ran SAM command 'asay' with arguments: 'bilemiyorum /staff kullan bide'
[17:22:25	]Joe Rock used command '/Staff'.
[17:22:26	][IC] Theodore Abernathy: Efendim, şöyle izah edeyim. Akademik bir hayatım hiç olmadı. Üniversiteye gidemedim. Sebebi malum, biliyorsunuz.
[17:22:34	]Joe Rock used command '/Staff sa amk ez piçç'.
[17:22:47	]Joe Rock ran SAM command 'asay' with arguments: 'oldumu'
[17:22:51	][IC] Theodore Abernathy: Babamla beraber garajda bir şeyler yapardık. Elektronik bilgim var. Üretim yapmayı severim.
[17:22:58	]Joe Rock exited observer at their location.
[17:23:02	][IC] Troylen Houston: Elektronik bilgi, pekala...
[17:23:08	][IC] Theodore Abernathy: Makinelerden anlarım.
[17:23:09	]Joe Rock used command '/CheckStaff'.
[17:23:14	][IC] Troylen Houston: Combine ve Hayırseverlerimiz hakkındaki görüşünüz nedir?
[17:23:23	][IC] Troylen Houston: Ah- Üzgünüm, lafınızı böldüm.
[17:23:30	][IC] Troylen Houston: Siz devam edin.
[17:23:35	][IC] Theodore Abernathy: Hiç önemli değil, havadan sudan bahsedecektim işte.
[17:23:40	]Joe Rock ran 'EquipUn' on item 'FiveSeven' (#64575)
[17:23:40	]Joe Rock has gained a '20rnd FiveSeven-şarjörü' #64578.
[17:23:48	][IC] Theodore Abernathy: Evimize endüstriyel tip bir alet almıştık. Kurcalamayı çok severdim.
[17:24:14	][IC] Theodore Abernathy: Combine ve Hayırseverlerimiz konusuna gelecek olursak, teknoloji konusunda bize çağlar atlattılar. Doktor Breen'i ve görüşlerini de severim.
[17:24:25	]Sinyor Gordon loaded the character 'Adrian Brookly'
[17:24:27	]Adrian Brookly entered observer.
[17:24:29	]Adrian Brookly is fully healed.
[17:24:33	]Adrian Brookly exited observer at their location.
[17:24:37	][IC] Troylen Houston: Mhm, pekala...
[17:24:56	]Adrian Brookly entered observer.
[17:24:59	]Adrian Brookly exited observer at their location.
[17:25:00	][IC] Troylen Houston: Adınız, Theodore, değil mi?
[17:25:01	]Adrian Brookly entered observer.
[17:25:02	]Troylen Houston entered observer.
[17:25:04	]Troylen Houston exited observer at their location.
[17:25:05	][IC] Theodore Abernathy: Doğrudur efendim.
[17:25:05	]Jack Harlow is fully healed.
[17:25:05	]Adrian Brookly exited observer at their location.
[17:25:14	][IC] Troylen Houston: Bir dakika bekleyin, biri asansörle oynuyor.
[17:25:14	]Troylen Houston used command '/ExitAct'.
[17:25:20	]Troylen Houston entered observer.
[17:25:23	]Troylen Houston exited observer at their location.
[17:25:23	]Adrian Brookly entered observer.
[17:25:24	]Adrian Brookly exited observer at their location.
[17:25:26	]Adrian Brookly entered observer.
[17:25:27	]Adrian Brookly exited observer at their location.
[17:25:27	]Adrian Brookly entered observer.
[17:25:27	]Adrian Brookly exited observer at their location.
[17:25:28	]Troylen Houston entered observer.
[17:25:30	]Troylen Houston exited observer at their location.
[17:25:34	]Troylen Houston entered observer.
[17:25:46	]Adrian Brookly used command '/ActSitChair'.
[17:25:48	]Troylen Houston exited observer at their location.
[17:25:54	]Adrian Brookly used command '/ExitAct'.
[17:25:54	]Adrian Brookly entered observer.
[17:25:55	]Adrian Brookly exited observer at their location.
[17:25:58	]Theodore Abernathy entered observer.
[17:26:01	]Theodore Abernathy exited observer at their location.
[17:26:04	]Adrian Brookly used command '/ActSitChair'.
[17:26:05	]Adrian Brookly used command '/ExitAct'.
[17:26:06	]Adrian Brookly used command '/ExitAct'.
[17:26:07	][IC] Troylen Houston: Buyrun, nasıl yardımcı olabilirim?
[17:26:18	][IC] Jack Harlow: Topum kaçmıştı almaya geldim.
[17:26:19	]Adrian Brookly used command '/ActSitChair'.
[17:26:23	][IC] Troylen Houston: ...
[17:26:24	]Adrian Brookly used command '/ExitAct'.
[17:26:25	]Adrian Brookly entered observer.
[17:26:25	]Adrian Brookly exited observer at their location.
[17:26:26	][IC] Troylen Houston: Pekala.
[17:26:30	]Adrian Brookly entered observer.
[17:26:31	]Adrian Brookly exited observer at their location.
[17:26:37	]Adrian Brookly entered observer.
[17:26:38	][LOOC] Jack Harlow: sex
[17:26:42	]Troylen Houston used command '/ActSit 6'.
[17:26:51	][ME] Troylen Houston: SİB tabletini çıkartır, birkaç tuşa basar
[17:26:55	]Troylen Houston ran 'Open' on item 'CWU PDA' (#67541)
[17:26:58	]Adrian Brookly exited observer at their location.
[17:27:09	][IC] Troylen Houston: CID numaranız?
[17:27:19	][IC] Theodore Abernathy: Bakayım hemen, aklımda tutamıyorum.
[17:27:23	]James Roberts has gone afk.
[17:27:27	][ME] Theodore Abernathy: kimliğini eline alır ve üzerinde yazan rakamları söylemeye başlar
[17:27:32	][IC] Theodore Abernathy: 27767.
[17:27:46	][IC] Troylen Houston: 27... Pekala.
[17:27:46	]Troylen Houston used command '/ExitAct'.
[17:27:50	]Troylen Houston ran 'Open' on item 'CWU PDA' (#67541)
[17:28:06	][IC] Theodore Abernathy: Birliğin işine yarar mıyım efendim? Kalifiye miyim?
[17:28:07	]doctor sex (STEAM_0:1:543060100) has disconnected.
[17:28:11	][IC] Troylen Houston: Ne güzel, hiç Anti - Sivil eyleminiz yok!
[17:28:14	][IC] Troylen Houston: Ve.
[17:28:21	][IC] Troylen Houston: Evet, bahsettiklerinize göre.
[17:28:22	]Troylen Houston entered observer.
[17:28:23	]Troylen Houston exited observer at their location.
[17:28:24	]Troylen Houston entered observer.
[17:28:25	]Troylen Houston exited observer at their location.
