[00:58:30	]Szaliwun has connected.
[02:04:23	]Szaliwun has fired a toolgun with the name: remover
[02:04:23	]Szaliwun has fired a toolgun with the name: remover
[02:04:23	]Szaliwun has fired a toolgun with the name: remover
[02:04:24	]Szaliwun has fired a toolgun with the name: remover
[02:04:24	]Szaliwun has fired a toolgun with the name: remover
[02:04:25	]Szaliwun has fired a toolgun with the name: remover
[02:04:27	]Szaliwun has fired a toolgun with the name: remover
[02:04:29	]Szaliwun has fired a toolgun with the name: remover
[02:04:29	]Szaliwun has fired a toolgun with the name: remover
[02:04:30	]Szaliwun has fired a toolgun with the name: remover
[02:04:32	]Szaliwun has fired a toolgun with the name: remover
[02:04:39	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_antlion_cluster003.mdl'.
[02:04:39	]Szaliwun has used a context menu option with the name: persist_end
[02:04:39	]Szaliwun has fired a toolgun with the name: remover
[02:04:42	]Szaliwun has fired a toolgun with the name: remover
[02:04:42	]Szaliwun has fired a toolgun with the name: remover
[02:04:43	]Szaliwun has fired a toolgun with the name: remover
[02:04:45	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_strand_anchor004.mdl'.
[02:04:45	]Szaliwun has used a context menu option with the name: persist_end
[02:04:46	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_tendril_01.mdl'.
[02:04:46	]Szaliwun has used a context menu option with the name: persist_end
[02:04:47	]Szaliwun has fired a toolgun with the name: remover
[02:04:47	]Szaliwun has fired a toolgun with the name: remover
[02:04:49	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_tendril_02.mdl'.
[02:04:49	]Szaliwun has used a context menu option with the name: persist_end
[02:04:51	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_flat_blob01.mdl'.
[02:04:51	]Szaliwun has used a context menu option with the name: persist_end
[02:04:51	]Szaliwun has fired a toolgun with the name: remover
[02:04:51	]Szaliwun has fired a toolgun with the name: remover
[02:04:53	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_tendril_02.mdl'.
[02:04:53	]Szaliwun has used a context menu option with the name: persist_end
[02:04:54	]Szaliwun has fired a toolgun with the name: remover
[02:04:55	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_tendril_01.mdl'.
[02:04:55	]Szaliwun has used a context menu option with the name: persist_end
[02:04:56	]Szaliwun has fired a toolgun with the name: remover
[02:04:57	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_tendril_01.mdl'.
[02:04:57	]Szaliwun has used a context menu option with the name: persist_end
[02:04:58	]Szaliwun has fired a toolgun with the name: remover
[02:05:00	]Szaliwun has disabled persistence for 'models/props_debris/concrete_debris128pile001a.mdl'.
[02:05:00	]Szaliwun has used a context menu option with the name: persist_end
[02:05:01	]Szaliwun has disabled persistence for 'models/props_debris/concrete_debris128pile001b.mdl'.
[02:05:01	]Szaliwun has used a context menu option with the name: persist_end
[02:05:03	]Szaliwun has fired a toolgun with the name: remover
[02:05:03	]Szaliwun has fired a toolgun with the name: remover
[02:05:05	]Szaliwun has fired a toolgun with the name: remover
[02:05:05	]Szaliwun has fired a toolgun with the name: remover
[02:05:06	]Szaliwun has fired a toolgun with the name: remover
[02:05:06	]Szaliwun has fired a toolgun with the name: remover
[02:05:07	]Szaliwun has fired a toolgun with the name: remover
[02:05:08	]Szaliwun has fired a toolgun with the name: remover
[02:05:09	]Szaliwun has fired a toolgun with the name: remover
[02:05:10	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_flat_blob01.mdl'.
[02:05:10	]Szaliwun has used a context menu option with the name: persist_end
[02:05:11	]Szaliwun has fired a toolgun with the name: remover
[02:05:12	]Szaliwun has fired a toolgun with the name: remover
[02:05:12	]Szaliwun has fired a toolgun with the name: remover
[02:05:13	]Szaliwun has fired a toolgun with the name: remover
[02:05:13	]Szaliwun has fired a toolgun with the name: remover
[02:05:15	]Szaliwun has fired a toolgun with the name: remover
[02:05:16	]Szaliwun has fired a toolgun with the name: remover
[02:05:19	]Shady Prism loaded the character 'C24:i5.UNION-33'
[02:05:21	]Szaliwun has fired a toolgun with the name: remover
[02:05:24	]Szaliwun has fired a toolgun with the name: remover
[02:05:25	]Szaliwun has fired a toolgun with the name: remover
[02:05:26	]Szaliwun has fired a toolgun with the name: remover
[02:05:27	]Szaliwun has fired a toolgun with the name: remover
[02:05:28	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_jelly_blob001.mdl'.
[02:05:28	]Szaliwun has used a context menu option with the name: persist_end
[02:05:28	]Szaliwun has fired a toolgun with the name: remover
[02:05:29	]Szaliwun has fired a toolgun with the name: remover
[02:05:29	]Szaliwun has fired a toolgun with the name: remover
[02:05:31	]Szaliwun has fired a toolgun with the name: remover
[02:05:31	]Szaliwun has fired a toolgun with the name: remover
[02:05:32	]Szaliwun has fired a toolgun with the name: remover
[02:05:34	]Szaliwun has fired a toolgun with the name: remover
[02:05:34	]Szaliwun has fired a toolgun with the name: remover
[02:05:35	]Szaliwun has fired a toolgun with the name: remover
[02:05:36	]Szaliwun has fired a toolgun with the name: remover
[02:05:36	]Szaliwun has fired a toolgun with the name: remover
[02:05:37	]Szaliwun has fired a toolgun with the name: remover
[02:05:37	]C24:i5.UNION-33 used command '/CP A TY KURWA CO TU ROBISZ CO'.
[02:05:38	]Szaliwun has fired a toolgun with the name: remover
[02:05:38	]Szaliwun has fired a toolgun with the name: remover
[02:05:39	]Szaliwun has fired a toolgun with the name: remover
[02:05:39	]Szaliwun has fired a toolgun with the name: remover
[02:05:40	]Szaliwun has fired a toolgun with the name: remover
[02:05:41	]Szaliwun has fired a toolgun with the name: remover
[02:05:41	]Szaliwun has fired a toolgun with the name: remover
[02:05:42	]Szaliwun has fired a toolgun with the name: remover
[02:05:42	]Szaliwun has fired a toolgun with the name: remover
[02:05:43	]Szaliwun has fired a toolgun with the name: remover
[02:05:44	]Szaliwun has fired a toolgun with the name: remover
[02:05:45	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_tendril_01.mdl'.
[02:05:45	]Szaliwun has used a context menu option with the name: persist_end
[02:05:45	]Szaliwun has fired a toolgun with the name: remover
[02:05:46	]Szaliwun has fired a toolgun with the name: remover
[02:05:46	]Szaliwun has fired a toolgun with the name: remover
[02:05:47	]Szaliwun has fired a toolgun with the name: remover
[02:05:48	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_tendril_01.mdl'.
[02:05:48	]Szaliwun has used a context menu option with the name: persist_end
[02:05:48	]Szaliwun has fired a toolgun with the name: remover
[02:05:49	]C24:i5.UNION-33 used command '/CP ZŁAPAŁEM CIĘ NA GORĄCYM UCZYNKU'.
[02:05:50	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_tendril_01.mdl'.
[02:05:50	]Szaliwun has used a context menu option with the name: persist_end
[02:05:50	]Szaliwun has fired a toolgun with the name: remover
[02:05:51	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_tendril_01.mdl'.
[02:05:51	]Szaliwun has used a context menu option with the name: persist_end
[02:05:51	]Szaliwun has fired a toolgun with the name: remover
[02:05:53	]Szaliwun has fired a toolgun with the name: remover
[02:05:53	]Szaliwun has fired a toolgun with the name: remover
[02:05:54	]Szaliwun has fired a toolgun with the name: remover
[02:05:55	]Szaliwun has fired a toolgun with the name: remover
[02:05:57	]Szaliwun has fired a toolgun with the name: remover
[02:05:58	]Szaliwun has fired a toolgun with the name: remover
[02:05:58	]Szaliwun has fired a toolgun with the name: remover
[02:05:59	]Szaliwun has fired a toolgun with the name: remover
[02:05:59	]Szaliwun has fired a toolgun with the name: remover
[02:06:00	]Szaliwun has fired a toolgun with the name: remover
[02:06:01	]Szaliwun has fired a toolgun with the name: remover
[02:06:02	]Szaliwun has fired a toolgun with the name: remover
[02:06:03	]Szaliwun has fired a toolgun with the name: remover
[02:06:04	]Szaliwun has fired a toolgun with the name: remover
[02:06:05	]Szaliwun has fired a toolgun with the name: remover
[02:06:06	]Szaliwun has fired a toolgun with the name: remover
[02:06:06	]Szaliwun has fired a toolgun with the name: remover
[02:06:07	]Szaliwun has fired a toolgun with the name: remover
[02:06:08	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_strand_anchor005.mdl'.
[02:06:08	]Szaliwun has used a context menu option with the name: persist_end
[02:06:08	]Szaliwun has fired a toolgun with the name: remover
[02:06:09	]Szaliwun has fired a toolgun with the name: remover
[02:06:11	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_bulb001.mdl'.
[02:06:11	]Szaliwun has used a context menu option with the name: persist_end
[02:06:11	]Szaliwun has fired a toolgun with the name: remover
[02:06:12	]Szaliwun has fired a toolgun with the name: remover
[02:06:13	]Szaliwun has fired a toolgun with the name: remover
[02:06:14	]Szaliwun has fired a toolgun with the name: remover
[02:06:14	]Szaliwun has fired a toolgun with the name: remover
[02:06:15	]Szaliwun has fired a toolgun with the name: remover
[02:06:16	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_strand_anchor005.mdl'.
[02:06:16	]Szaliwun has used a context menu option with the name: persist_end
[02:06:16	]Szaliwun has fired a toolgun with the name: remover
[02:06:17	]Szaliwun has fired a toolgun with the name: remover
[02:06:20	]Szaliwun has fired a toolgun with the name: remover
[02:06:20	]Szaliwun has fired a toolgun with the name: remover
[02:06:21	]Szaliwun has fired a toolgun with the name: remover
[02:06:22	]Szaliwun has fired a toolgun with the name: remover
[02:06:23	]Szaliwun has fired a toolgun with the name: remover
[02:06:23	]Szaliwun has fired a toolgun with the name: remover
[02:06:24	]Szaliwun has fired a toolgun with the name: remover
[02:06:25	]Szaliwun has fired a toolgun with the name: remover
[02:06:27	]Szaliwun has fired a toolgun with the name: remover
[02:06:27	]Szaliwun has fired a toolgun with the name: remover
[02:06:28	]Szaliwun has fired a toolgun with the name: remover
[02:06:28	]Szaliwun has fired a toolgun with the name: remover
[02:06:29	]Szaliwun has fired a toolgun with the name: remover
[02:06:30	]Szaliwun has fired a toolgun with the name: remover
[02:06:31	]Szaliwun has fired a toolgun with the name: remover
[02:06:32	]C24:i5.UNION-33 used command '/PM Szaliwun a tak na serio to co ty tu sam wyrabiasz?'.
[02:06:32	]Szaliwun has fired a toolgun with the name: remover
[02:06:32	]Szaliwun has fired a toolgun with the name: remover
[02:06:35	]Szaliwun has fired a toolgun with the name: remover
[02:06:36	]Szaliwun has fired a toolgun with the name: remover
[02:06:38	]Szaliwun has fired a toolgun with the name: remover
[02:06:39	]Szaliwun has fired a toolgun with the name: remover
[02:06:40	]Szaliwun has fired a toolgun with the name: remover
[02:06:41	]Szaliwun has fired a toolgun with the name: remover
[02:06:42	]Szaliwun has fired a toolgun with the name: remover
[02:06:43	]Szaliwun has disabled persistence for 'models/vj_hlr/hl1/fungus(small).mdl'.
[02:06:43	]Szaliwun has used a context menu option with the name: persist_end
[02:06:44	]Szaliwun has fired a toolgun with the name: remover
[02:06:44	]Szaliwun has fired a toolgun with the name: remover
[02:06:45	]Szaliwun has fired a toolgun with the name: remover
[02:06:46	]Szaliwun has fired a toolgun with the name: remover
[02:06:46	]Szaliwun has fired a toolgun with the name: remover
[02:06:47	]Szaliwun has fired a toolgun with the name: remover
[02:06:48	]Szaliwun has fired a toolgun with the name: remover
[02:06:48	]Szaliwun has fired a toolgun with the name: remover
[02:06:49	]Szaliwun has fired a toolgun with the name: remover
[02:06:50	]Szaliwun has fired a toolgun with the name: remover
[02:06:50	]Szaliwun has fired a toolgun with the name: remover
[02:06:51	]Szaliwun has fired a toolgun with the name: remover
[02:06:52	]Szaliwun has fired a toolgun with the name: remover
[02:06:52	]Szaliwun has fired a toolgun with the name: remover
[02:06:52	]Szaliwun has fired a toolgun with the name: remover
[02:06:53	]Szaliwun has fired a toolgun with the name: remover
[02:06:59	]Szaliwun has fired a toolgun with the name: remover
[02:07:01	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_wall_mass001.mdl'.
[02:07:01	]Szaliwun has used a context menu option with the name: persist_end
[02:07:02	]Szaliwun has fired a toolgun with the name: remover
[02:07:02	]Szaliwun has fired a toolgun with the name: remover
[02:07:03	]Szaliwun has fired a toolgun with the name: remover
[02:07:03	]Szaliwun has fired a toolgun with the name: remover
[02:07:03	]Szaliwun has fired a toolgun with the name: remover
[02:07:04	]Szaliwun has fired a toolgun with the name: remover
[02:07:05	]Szaliwun has fired a toolgun with the name: remover
[02:07:05	]Szaliwun has fired a toolgun with the name: remover
[02:07:06	]Szaliwun has fired a toolgun with the name: remover
[02:07:06	]Szaliwun has fired a toolgun with the name: remover
[02:07:07	]Szaliwun has fired a toolgun with the name: remover
[02:07:08	]Szaliwun has fired a toolgun with the name: remover
[02:07:09	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_tendril_02.mdl'.
[02:07:09	]Szaliwun has used a context menu option with the name: persist_end
[02:07:12	]Szaliwun has fired a toolgun with the name: remover
[02:07:12	]Szaliwun has fired a toolgun with the name: remover
[02:07:13	]Szaliwun has fired a toolgun with the name: remover
[02:07:13	]Szaliwun has fired a toolgun with the name: remover
[02:07:13	]Szaliwun has fired a toolgun with the name: remover
[02:07:14	]Szaliwun has fired a toolgun with the name: remover
[02:07:15	]Szaliwun has fired a toolgun with the name: remover
[02:07:15	]Szaliwun has fired a toolgun with the name: remover
[02:07:16	]Szaliwun has fired a toolgun with the name: remover
[02:07:16	]Szaliwun has fired a toolgun with the name: remover
[02:07:17	]Szaliwun has fired a toolgun with the name: remover
[02:07:18	]Szaliwun has fired a toolgun with the name: remover
[02:07:18	]Szaliwun has fired a toolgun with the name: remover
[02:07:19	]Szaliwun has fired a toolgun with the name: remover
[02:07:20	]Szaliwun has fired a toolgun with the name: remover
[02:07:21	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_flat_blob01.mdl'.
[02:07:21	]Szaliwun has used a context menu option with the name: persist_end
[02:07:21	]Szaliwun has fired a toolgun with the name: remover
[02:07:22	]Szaliwun has fired a toolgun with the name: remover
[02:07:22	]Szaliwun has fired a toolgun with the name: remover
[02:07:23	]Szaliwun has fired a toolgun with the name: remover
[02:07:26	]Szaliwun has fired a toolgun with the name: remover
[02:07:27	]Szaliwun has fired a toolgun with the name: remover
[02:07:29	]Szaliwun has fired a toolgun with the name: remover
[02:07:30	]Szaliwun has fired a toolgun with the name: remover
[02:07:31	]Szaliwun has fired a toolgun with the name: remover
[02:07:32	]Szaliwun has fired a toolgun with the name: remover
[02:07:32	]Szaliwun has fired a toolgun with the name: remover
[02:07:33	]Szaliwun has fired a toolgun with the name: remover
[02:07:34	]Szaliwun has fired a toolgun with the name: remover
[02:07:35	]Szaliwun has fired a toolgun with the name: remover
[02:07:35	]Szaliwun has fired a toolgun with the name: remover
[02:07:35	]Szaliwun has fired a toolgun with the name: remover
[02:07:36	]Szaliwun has fired a toolgun with the name: remover
[02:07:37	]Szaliwun has disabled persistence for 'models/vj_hlr/hl1/fungus(small).mdl'.
[02:07:37	]Szaliwun has used a context menu option with the name: persist_end
[02:07:38	]Szaliwun has fired a toolgun with the name: remover
[02:07:39	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_flat_blob01.mdl'.
[02:07:39	]Szaliwun has used a context menu option with the name: persist_end
[02:07:39	]Szaliwun has fired a toolgun with the name: remover
[02:07:42	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_floor_ceiling001.mdl'.
[02:07:42	]Szaliwun has used a context menu option with the name: persist_end
[02:07:43	]Szaliwun has fired a toolgun with the name: remover
[02:07:44	]Szaliwun has disabled persistence for 'models/jq/hlvr/props/xenpack/xen_floor_ceiling001_wide.mdl'.
