[15:04:36	]Shane Walsh has connected.
[15:52:03	]Adrian Brookly has enabled persistence for 'models/props_lab/citizenradio.mdl'.
[15:52:03	]Adrian Brookly has used a context menu option with the name: persist
[15:52:04	]Arif Sertkesen has used a context menu option with the name: remove
[15:52:04	]Arif Sertkesen entered observer.
[15:52:05	]Alexandr Ivanov entered observer.
[15:52:09	]Alexandr Ivanov exited observer at their location.
[15:52:10	]Arif Sertkesen exited observer at their location.
[15:52:10	]Alexandr Ivanov entered observer.
[15:52:12	][IC] Mehmet: Bişey söyliyicem.
[15:52:12	]Gerhard Reicher has enabled persistence for 'models/props_c17/furnituretable003a.mdl'.
[15:52:12	]Gerhard Reicher has used a context menu option with the name: persist
[15:52:14	][IC] C24:i4.HELIX-86: <:: Sana ceai işlem yapacağım. ::>
[15:52:18	]Theodore Abernathy has enabled persistence for 'models/props_c17/furniturechair001a.mdl'.
[15:52:18	]Theodore Abernathy has used a context menu option with the name: persist
[15:52:21	][IC] C24:i4.HELIX-86: <:: Sürekli. ::>
[15:52:22	]Gerhard Reicher entered observer.
[15:52:23	]Gerhard Reicher has disabled persistence for 'models/props_junk/cardboard_box002a.mdl'.
[15:52:23	]Gerhard Reicher has used a context menu option with the name: persist_end
[15:52:24	]Gerhard Reicher has used a context menu option with the name: remove
[15:52:25	]Gerhard Reicher exited observer at their location.
[15:52:25	][IC] C24:i4.HELIX-86: <:: Koştuğun için. ::>
[15:52:31	]Gerhard Reicher has spawned 'models/props_junk/cardboard_box002a_gib01.mdl'.
[15:52:32	]Gerhard Reicher has spawned 'models/props_junk/cardboard_box002a.mdl'.
[15:52:34	][IC] Mehmet: Ben soyadımı yapmamışım karakteri silip tekrar geliyorum.
[15:52:34	]Alexandr Ivanov has spawned a pos_terminal.
[15:52:35	]Gerhard Reicher has enabled persistence for 'models/props_junk/cardboard_box002a.mdl'.
[15:52:35	]Gerhard Reicher has used a context menu option with the name: persist
[15:52:35	]Alexandr Ivanov ran 'take' on item 'POS Cihazı' (#67838)
[15:52:35	]Alexandr Ivanov has gained a 'POS Cihazı' #67838.
[15:52:36	]Gerhard Reicher entered observer.
[15:52:37	]Gerhard Reicher exited observer at their location.
[15:52:38	]Alexandr Ivanov ran 'Bind' on item 'POS Cihazı' (#67838)
[15:52:43	][LOOC] C24:i4.HELIX-86: burdan yaz
[15:52:45	]Gerhard Reicher has spawned 'models/props_junk/PushCart01a.mdl'.
[15:52:48	]Adrian Brookly entered observer.
[15:52:49	]Gerhard Reicher has enabled persistence for 'models/props_junk/pushcart01a.mdl'.
[15:52:49	]Gerhard Reicher has used a context menu option with the name: persist
[15:52:50	]Theodore Abernathy has enabled persistence for 'models/props_interiors/table_cafeteria.mdl'.
[15:52:50	]Theodore Abernathy has used a context menu option with the name: persist
[15:52:50	]Gerhard Reicher has spawned 'models/props_c17/oildrum001.mdl'.
[15:52:50	][LOOC] C24:i4.HELIX-86: /looc yazcan
[15:52:51	]Theodore Abernathy has enabled persistence for 'models/props_interiors/table_cafeteria.mdl'.
[15:52:51	]Theodore Abernathy has used a context menu option with the name: persist
[15:52:51	]Arif Sertkesen entered observer.
[15:52:53	]Arif Sertkesen exited observer at their location.
[15:52:56	]Arif Sertkesen entered observer.
[15:52:56	]Gerhard Reicher has spawned 'models/props_c17/oildrum001.mdl'.
[15:53:03	]Adrian Brookly exited observer at their location.
[15:53:04	]Alexandr Ivanov exited observer at their location.
[15:53:04	]Gerhard Reicher created a stash (models/props_c17/oildrum001.mdl).
[15:53:04	]Gerhard Reicher has used a context menu option with the name: ixcreatestash
[15:53:06	]Gerhard Reicher has used a context menu option with the name: remove
[15:53:07	]Gerhard Reicher has spawned 'models/props_c17/oildrum001.mdl'.
[15:53:09	][IC] Mehmet: Yazdım.
[15:53:11	]Alexandr Ivanov entered observer.
[15:53:13	]Gerhard Reicher has enabled persistence for 'models/props_c17/oildrum001.mdl'.
[15:53:13	]Gerhard Reicher has used a context menu option with the name: persist
[15:53:14	][IC] C24:i4.HELIX-86: <:: Sana cezai işlem yapmam gerekecek. ::>
[15:53:14	]Gerhard Reicher has spawned 'models/props_c17/oildrum001.mdl'.
[15:53:18	]Adrian Brookly ran 'Consume' on item 'Tarihi Geçmiş Yapay Macun' (#46057)
[15:53:18	]Adrian Brookly has gained a 'Boş Kavanoz' #67839.
[15:53:19	]Gerhard Reicher has enabled persistence for 'models/props_c17/oildrum001.mdl'.
[15:53:19	]Gerhard Reicher has used a context menu option with the name: persist
[15:53:21	]Alexandr Ivanov exited observer at their location.
[15:53:21	]Adrian Brookly ran 'drop' on item 'Boş Kavanoz' (#67839)
[15:53:21	]Adrian Brookly has lost a 'Boş Kavanoz' #67839.
[15:53:22	]Gerhard Reicher has spawned 'models/props_junk/PlasticCrate01a.mdl'.
[15:53:24	]Gerhard Reicher has enabled persistence for 'models/props_junk/plasticcrate01a.mdl'.
[15:53:24	]Gerhard Reicher has used a context menu option with the name: persist
[15:53:28	]onder_karatop has unloaded their "Mehmet" character.
[15:53:29	]Zalo'Kar entered observer.
[15:53:30	]Adrian Brookly has used a context menu option with the name: rb655_dissolve
[15:53:32	]Gerhard Reicher entered observer.
[15:53:32	]env_entity_dissolver destroyed a 'Boş Kavanoz' #67839.
[15:53:34	]Alexandr Ivanov used command '/ActStand 4'.
[15:53:43	]Alexandr Ivanov ran SAM command 'asay' with arguments: 'enis'
[15:53:50	]Alexandr Ivanov ran SAM command 'asay' with arguments: 'terminaller bozuk hala para çekilmiyor'
[15:53:53	]Gerhard Reicher used command '/Staff .'.
[15:53:55	]Zalo'Kar exited observer at their location.
[15:53:56	]Zalo'Kar entered observer.
[15:53:56	]Zalo'Kar exited observer at their location.
[15:53:58	]Zalo'Kar entered observer.
[15:53:59	]Zalo'Kar exited observer at their location.
[15:53:59	]Zalo'Kar entered observer.
[15:54:04	]Gerhard Reicher exited observer at their location.
[15:54:07	]Zalo'Kar ran SAM command 'asay' with arguments: 'bakim'
[15:54:10	]Zalo'Kar exited observer at their location.
[15:54:13	][LOOC] Zalo'Kar: hangisi
[15:54:14	][LOOC] Zalo'Kar: bozuk
[15:54:16	]Adrian Brookly entered observer.
[15:54:17	]Gerhard Reicher has spawned 'models/props_junk/MetalBucket02a.mdl'.
[15:54:20	]Gerhard Reicher has enabled persistence for 'models/props_junk/metalbucket02a.mdl'.
[15:54:20	]Gerhard Reicher has used a context menu option with the name: persist
[15:54:20	]Adrian Brookly exited observer at their location.
[15:54:21	]Gerhard Reicher has spawned 'models/props_junk/plasticbucket001a.mdl'.
[15:54:23	][IC] Zalo'Kar: Bakayım.
[15:54:25	]Gerhard Reicher has enabled persistence for 'models/props_junk/plasticbucket001a.mdl'.
[15:54:25	]Gerhard Reicher has used a context menu option with the name: persist
[15:54:25	]Zalo'Kar entered observer.
[15:54:27	]Zalo'Kar exited observer at their location.
[15:54:30	]Adrian Brookly entered observer.
[15:54:31	]Zalo'Kar ran 'Use' on item '15 Kredi Kuponu' (#27770)
[15:54:31	]Alexandr Ivanov entered observer.
[15:54:33	]Adrian Brookly exited observer at their location.
[15:54:37	]Gerhard Reicher entered observer.
[15:54:39	]Gerhard Reicher exited observer at their location.
[15:54:41	]Gerhard Reicher has spawned 'models/props_trainstation/TrackSign10.mdl'.
[15:54:44	]Gerhard Reicher has fired a toolgun with the name: nocollideworld
[15:54:48	]Zalo'Kar has given himself a coupon_priority.
[15:54:48	]Zalo'Kar has gained a '30 Kredi Kuponu' #67840.
[15:54:50	]Zalo'Kar ran 'Use' on item '30 Kredi Kuponu' (#67840)
[15:54:54	]Gerhard Reicher has enabled persistence for 'models/props_trainstation/tracksign10.mdl'.
[15:54:54	]Gerhard Reicher has used a context menu option with the name: persist
[15:54:56	]Adrian Brookly used command '/ActSit 5'.
[15:54:57	]Alexandr Ivanov exited observer at their location.
[15:54:57	]Adrian Brookly used command '/ExitAct'.
[15:55:00	]Gerhard Reicher entered observer.
[15:55:02	]Gerhard Reicher exited observer at their location.
[15:55:02	]Alexandr Ivanov entered observer.
[15:55:02	]Gerhard Reicher entered observer.
[15:55:03	]Adrian Brookly entered observer.
[15:55:03	]Gerhard Reicher exited observer at their location.
[15:55:05	]Zalo'Kar entered observer.
[15:55:05	]Gerhard Reicher entered observer.
[15:55:05	]C24:i4.HELIX-86 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[15:55:07	]Zalo'Kar exited observer at their location.
[15:55:07	]Alexandr Ivanov exited observer at their location.
[15:55:08	]Alexandr Ivanov entered observer.
[15:55:08	]Zalo'Kar entered observer.
[15:55:08	]Alexandr Ivanov exited observer at their location.
[15:55:09	]Gerhard Reicher exited observer at their location.
[15:55:10	]Zalo'Kar exited observer at their location.
[15:55:10	]Alexandr Ivanov entered observer.
[15:55:10	]Alexandr Ivanov exited observer at their location.
[15:55:11	]Alexandr Ivanov entered observer.
[15:55:11	]Alexandr Ivanov exited observer at their location.
[15:55:12	]Zalo'Kar ran 'Use' on item '30 Kredi Kuponu' (#67840)
[15:55:12	]Alexandr Ivanov entered observer.
[15:55:13	]Gerhard Reicher has spawned 'models/props_wasteland/barricade001a.mdl'.
[15:55:15	]Adrian Brookly ran SAM command 'asay' with arguments: 'herkes tupturuncu amk rol yapn'
[15:55:15	]Zalo'Kar ran 'Use' on item '30 Kredi Kuponu' (#67840)
[15:55:16	]Alexandr Ivanov exited observer at their location.
[15:55:16	]Gerhard Reicher has enabled persistence for 'models/props_wasteland/barricade001a.mdl'.
[15:55:16	]Gerhard Reicher has used a context menu option with the name: persist
[15:55:21	]Gerhard Reicher has spawned 'models/props_trainstation/BenchOutdoor01a.mdl'.
[15:55:21	]Zalo'Kar ran 'Use' on item '30 Kredi Kuponu' (#67840)
[15:55:21	]Alexandr Ivanov ran SAM command 'asay' with arguments: 'ben cafede bekliyorum'
[15:55:26	]Zalo'Kar ran 'Use' on item '30 Kredi Kuponu' (#67840)
[15:55:26	]Gerhard Reicher has enabled persistence for 'models/props_trainstation/benchoutdoor01a.mdl'.
[15:55:26	]Gerhard Reicher has used a context menu option with the name: persist
[15:55:28	]Zalo'Kar entered observer.
[15:55:30	]Gerhard Reicher has spawned 'models/props_junk/TrafficCone001a.mdl'.
[15:55:30	]C24:i4.HELIX-86 ran SAM command 'asay' with arguments: 'admin bizim dağıtıcıda pos cihazı yok adamlara ceza kesemiyoruz'
[15:55:32	]Gerhard Reicher has enabled persistence for 'models/props_junk/trafficcone001a.mdl'.
[15:55:32	]Gerhard Reicher has used a context menu option with the name: persist
[15:55:36	]C24:i4.HELIX-86 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[15:55:38	]Zalo'Kar ran SAM command 'asay' with arguments: 'bunu diyen turuncu'
[15:55:41	]Zalo'Kar ran SAM command 'asay' with arguments: 'Æ'
[15:55:41	]Alexandr Ivanov ran SAM command 'menu' with arguments: ''
[15:55:44	]Arif Sertkesen has used a context menu option with the name: vendor_edit
[15:55:46	]Adrian Brookly ran SAM command 'asay' with arguments: 'bakmak için geçti m'
[15:55:47	]Gerhard Reicher has spawned 'models/props_wasteland/wheel01.mdl'.
[15:55:48	]Alexandr Ivanov claimed a report by C24:i4.HELIX-86 (Shane Walsh).
[15:55:51	]Alexandr Ivanov used command '/ExitAct'.
[15:55:52	]Alexandr Ivanov entered observer.
[15:55:53	]Gerhard Reicher has enabled persistence for 'models/props_wasteland/wheel01.mdl'.
[15:55:53	]Gerhard Reicher has used a context menu option with the name: persist
[15:55:55	]C24:i4.HELIX-86 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[15:55:58	][LOOC] Arif Sertkesen: Ayarladım
[15:56:00	]Zalo'Kar exited observer at their location.
[15:56:01	]C24:i4.HELIX-86 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[15:56:01	]Zalo'Kar entered observer.
[15:56:05	]C24:i4.HELIX-86 has gained 0 chips.
[15:56:05	]C24:i4.HELIX-86 has gained a 'POS Cihazı' #67841.
[15:56:10	]Zalo'Kar exited observer at their location.
[15:56:10	][IC] C24:i4.HELIX-86: <:: Parada var emmi. ::>
[15:56:15	]Gerhard Reicher has spawned 'models/props_junk/wood_pallet001a.mdl'.
[15:56:15	]onder_karatop created the character 'Mehmet Güler'
[15:56:16	]onder_karatop loaded the character 'Mehmet Güler'
[15:56:16	]Mehmet Güler has gained a 'Açık Gri Kol Bandı' #67842.
[15:56:16	]Mehmet Güler has gained a '#39711 Kimlik Kartı' #67843.
[15:56:16	]Mehmet Güler has gained a 'Sivil Tulum' #67844.
[15:56:16	]Mehmet Güler has gained a 'Tulum pantolonu.' #67845.
[15:56:16	]Mehmet Güler has gained a 'Koyu Deri Çizme' #67846.
[15:56:17	]C24:i4.HELIX-86 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[15:56:19	]Adrian Brookly ran SAM command 'asay' with arguments: 'pretty fucking obvious'
[15:56:20	]Gerhard Reicher has enabled persistence for 'models/props_junk/wood_pallet001a.mdl'.
[15:56:20	]Gerhard Reicher has used a context menu option with the name: persist
[15:56:21	]Gerhard Reicher has spawned 'models/props_junk/wood_pallet001a.mdl'.
[15:56:23	]Zalo'Kar ran SAM command 'asay' with arguments: 'harbi'
[15:56:24	]Alexandr Ivanov exited observer at their location.
[15:56:25	]Zalo'Kar ran SAM command 'asay' with arguments: 'enis'
[15:56:27	]Gerhard Reicher has enabled persistence for 'models/props_junk/wood_pallet001a.mdl'.
[15:56:27	]Gerhard Reicher has used a context menu option with the name: persist
[15:56:28	]Gerhard Reicher entered observer.
[15:56:29	]Theodore Abernathy ran SAM command 'asay' with arguments: 'noldu'
[15:56:30	]Arif Sertkesen has used a context menu option with the name: vendor_edit
[15:56:30	]Alexandr Ivanov used command '/ActStand 4'.
[15:56:31	]Zalo'Kar ran SAM command 'asay' with arguments: 'kuponlar çalışmıyo'
[15:56:32	]Gerhard Reicher exited observer at their location.
[15:56:32	]Adrian Brookly exited observer at their location.
[15:56:37	]Alexandr Ivanov entered observer.
[15:56:38	]Zalo'Kar ran SAM command 'asay' with arguments: 'civil terminalde ve rasyon makinelerinde'
[15:56:38	]Gerhard Reicher has spawned 'models/props_interiors/VendingMachineSoda01a.mdl'.
[15:56:38	]Alexandr Ivanov exited observer at their location.
[15:56:39	]Alexandr Ivanov entered observer.
[15:56:44	]Alexandr Ivanov exited observer at their location.
[15:56:45	]Alexandr Ivanov entered observer.
[15:56:45	]Gerhard Reicher has enabled persistence for 'models/props_interiors/vendingmachinesoda01a.mdl'.
[15:56:45	]Gerhard Reicher has used a context menu option with the name: persist
[15:56:46	]Adrian Brookly has spawned 'models/props_junk/garbage128_composite001b.mdl'.
[15:56:47	]Theodore Abernathy ran SAM command 'asay' with arguments: 'evet goi updateinden sonra oldu o'
[15:56:47	]Alexandr Ivanov exited observer at their location.
[15:56:48	]Alexandr Ivanov entered observer.
[15:56:48	]Alexandr Ivanov exited observer at their location.
[15:56:49	]Zalo'Kar entered observer.
[15:56:49	]Theodore Abernathy ran SAM command 'asay' with arguments: 'bakıcam'
[15:56:49	]Adrian Brookly has enabled persistence for 'models/props_junk/garbage128_composite001b.mdl'.
[15:56:49	]Adrian Brookly has used a context menu option with the name: persist
[15:56:52	]Adrian Brookly has used a context menu option with the name: collision_off
[15:56:54	]Gerhard Reicher entered observer.
[15:56:54	]Adrian Brookly has spawned 'models/props_junk/garbage256_composite002a.mdl'.
[15:56:57	]Adrian Brookly has enabled persistence for 'models/props_junk/garbage256_composite002a.mdl'.
[15:56:57	]Adrian Brookly has used a context menu option with the name: persist
[15:56:59	]Gerhard Reicher exited observer at their location.
[15:57:00	]Zalo'Kar used command '/PlyWhitelist Mehmet Overwatch'.
[15:57:00	]Adrian Brookly has used a context menu option with the name: collision_off
[15:57:01	]Alexandr Ivanov used command '/ExitAct'.
[15:57:03	]Adrian Brookly has spawned 'models/props_junk/garbage128_composite001b.mdl'.
[15:57:04	]Alexandr Ivanov entered observer.
[15:57:05	]Zalo'Kar used command '/PlyWhitelist Mehmet Transhuman'.
[15:57:05	]Gerhard Reicher entered observer.
[15:57:07	]Adrian Brookly has spawned 'models/props_junk/garbage128_composite001a.mdl'.
[15:57:08	]Theodore Abernathy has enabled persistence for 'models/props_c17/oildrum001.mdl'.
[15:57:08	]Theodore Abernathy has used a context menu option with the name: persist
[15:57:08	]C24:i4.HELIX-86 ran SAM command 'asay' with arguments: 'adamin helix dağıtıcısıda yok gfjkngfdjf'
[15:57:09	]Adrian Brookly has spawned 'models/props_junk/garbage256_composite001b.mdl'.
[15:57:11	]Zalo'Kar used command '/PlyUnwhitelist mehmet overwatch'.
[15:57:14	]Alexandr Ivanov ran SAM command 'asay' with arguments: 'mehmet kim olm'
[15:57:16	]Gerhard Reicher has spawned 'models/props_wasteland/exterior_fence002c.mdl'.
[15:57:16	]Zalo'Kar used command '/PM mehmet verdim whitelist'.
[15:57:17	]Adrian Brookly has used a context menu option with the name: collision_off
[15:57:17	]Gerhard Reicher exited observer at their location.
[15:57:18	]Adrian Brookly has enabled persistence for 'models/props_junk/garbage256_composite001b.mdl'.
[15:57:18	]Adrian Brookly has used a context menu option with the name: persist
[15:57:18	]Gerhard Reicher has fired a toolgun with the name: nocollideworld
[15:57:19	]Zalo'Kar ran SAM command 'asay' with arguments: 'yeni osg'
[15:57:22	]Alexandr Ivanov exited observer at their location.
[15:57:23	][IC] Mehmet Güler: Tamam.
[15:57:25	]Alexandr Ivanov used command '/ActStand 4'.
[15:57:30	]Gerhard Reicher has spawned 'models/props_wasteland/exterior_fence001b.mdl'.
[15:57:32	]Alexandr Ivanov entered observer.
[15:57:32	]Gerhard Reicher has spawned 'models/props_wasteland/exterior_fence001a.mdl'.
[15:57:32	]Adrian Brookly has spawned 'models/props_interiors/Furniture_Couch01a.mdl'.
[15:57:33	]Theodore Abernathy exited observer at their location.
[15:57:36	]Gerhard Reicher has spawned 'models/props_wasteland/interior_fence002c.mdl'.
[15:57:37	]onder_karatop has unloaded their "Mehmet Güler" character.
[15:57:37	]Gerhard Reicher has fired a toolgun with the name: nocollideworld
[15:57:38	]Theodore Abernathy entered observer.
[15:57:39	]Alexandr Ivanov ran SAM command 'asay' with arguments: 'cafeye gelin rol yapak la'
[15:57:42	]Alexandr Ivanov exited observer at their location.
[15:57:42	]onder_karatop loaded the character 'Mehmet Güler'
[15:57:43	]Alexandr Ivanov entered observer.
[15:57:44	]Gerhard Reicher has enabled persistence for 'models/props_wasteland/interior_fence002c.mdl'.
[15:57:44	]Gerhard Reicher has used a context menu option with the name: persist
[15:57:45	]Alexandr Ivanov exited observer at their location.
[15:57:46	]Adrian Brookly has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[15:57:46	]Gerhard Reicher has spawned 'models/props_urban/fence_cover001_128.mdl'.
[15:57:47	]Adrian Brookly has spawned 'models/props_c17/FurnitureTable003a.mdl'.
[15:57:47	]Zalo'Kar ran SAM command 'asay' with arguments: 'benim o adamla ilgilenmem lazım'
[15:57:48	]Gerhard Reicher has spawned 'models/props_urban/wood_fence001_128.mdl'.
