[00:33:35	]Enistein has connected.
[02:17:36	]S10/APF.GHOST-81 ran SAM command 'stopsound' with arguments: ''
[02:17:57	]S10/APF.GHOST-81 ran SAM command 'stopsound' with arguments: ''
[02:17:58	]S10/OWS.WALLHAMMER-78 has fired a toolgun with the name: camera
[02:18:53	]S10/APF.GHOST-81 ran SAM command 'stopsound' with arguments: ''
[02:20:31	]S10/OWS.WALLHAMMER-78 has spawned 'models/props_junk/iBeam01a_cluster01.mdl'.
[02:20:33	]S10/OWS.WALLHAMMER-78 has spawned 'models/props_junk/TrashDumpster02b.mdl'.
[02:20:43	]S10/APF.GHOST-81 ran SAM command 'stopsound' with arguments: ''
[02:20:55	]S10/APF.GHOST-81 ran SAM command 'stopsound' with arguments: ''
[02:23:27	]S10/OWS.WALLHAMMER-78 has spawned 'models/props_junk/TrashDumpster02b.mdl'.
[02:23:34	]S10/APF.GHOST-81 ran SAM command 'stopsound' with arguments: ''
[02:24:01	]S10/OWS.WALLHAMMER-78 has spawned 'models/props_junk/TrashDumpster02b.mdl'.
[02:24:07	]S10/APF.GHOST-81 ran SAM command 'stopsound' with arguments: ''
[02:24:20	]S10/APF.GHOST-81 ran SAM command 'stopsound' with arguments: ''
[02:24:31	]S10/OWS.WALLHAMMER-78 has spawned 'models/props_junk/TrashDumpster02b.mdl'.
[02:24:53	]S10/APF.GHOST-81 ran SAM command 'stopsound' with arguments: ''
[02:25:44	]Enistein has unloaded their "S10/APF.GHOST-81" character.
[02:25:45	]S10/OWS.WALLHAMMER-78 entered observer.
[02:25:48	]Enistein loaded the character 'Maya Morgan'
[02:25:51	]Maya Morgan ran 'drop' on item 'Kırmızı Bere' (#30110)
[02:25:51	]Maya Morgan has lost a 'Kırmızı Bere' #30110.
[02:25:53	]Maya Morgan ran 'take' on item 'Kırmızı Bere' (#30110)
[02:25:53	]Maya Morgan has gained a 'Kırmızı Bere' #30110.
[02:25:55	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:25:55	]Maya Morgan ran 'drop' on item 'Kırmızı Bere' (#30110)
[02:25:55	]Maya Morgan has lost a 'Kırmızı Bere' #30110.
[02:25:56	]Maya Morgan ran 'take' on item 'Kırmızı Bere' (#30110)
[02:25:56	]Maya Morgan has gained a 'Kırmızı Bere' #30110.
[02:25:58	]Maya Morgan ran 'drop' on item 'Kırmızı Bere' (#30110)
[02:25:58	]Maya Morgan has lost a 'Kırmızı Bere' #30110.
[02:26:00	]Maya Morgan ran 'take' on item 'Kırmızı Bere' (#30110)
[02:26:00	]Maya Morgan has gained a 'Kırmızı Bere' #30110.
[02:26:02	]Maya Morgan ran 'drop' on item 'Kırmızı Bere' (#30110)
[02:26:02	]Maya Morgan has lost a 'Kırmızı Bere' #30110.
[02:26:05	]Maya Morgan ran 'take' on item 'Kırmızı Bere' (#30110)
[02:26:05	]Maya Morgan has gained a 'Kırmızı Bere' #30110.
[02:26:10	]Maya Morgan ran 'drop' on item 'Kırmızı Bere' (#30110)
[02:26:10	]Maya Morgan has lost a 'Kırmızı Bere' #30110.
[02:26:11	]Maya Morgan ran 'take' on item 'Kırmızı Bere' (#30110)
[02:26:11	]Maya Morgan has gained a 'Kırmızı Bere' #30110.
[02:26:11	][IC] S10/OWS.WALLHAMMER-78: <:: A. ::>
[02:26:12	]Maya Morgan entered observer.
[02:26:17	]Maya Morgan ran SAM command 'goto' with arguments: 'wall'
[02:26:18	]Maya Morgan exited observer at their location.
[02:26:21	]S10/OWS.WALLHAMMER-78 entered observer.
[02:26:22	]Maya Morgan used command '/ActSit'.
[02:26:24	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:26:33	][ME] S10/OWS.WALLHAMMER-78: sol elini kaşır ve bir kaç kez hıçkırır.
[02:26:33	]S10/OWS.WALLHAMMER-78 entered observer.
[02:27:11	]S10/OWS.WALLHAMMER-78 used command '/Event Uzak bir mesafeden ve geriden gelen bir pervane sesi kanalsın deliklerinde yankı yapmaya başlar.'.
[02:27:32	]Maya Morgan entered observer.
[02:27:32	]Maya Morgan exited observer at their location.
[02:27:33	]Maya Morgan used command '/ExitAct'.
[02:27:34	]S10/OWS.WALLHAMMER-78 has spawned 'models/Combine_Helicopter.mdl'.
[02:27:37	]Maya Morgan has spawned a 'Entity [4732][aw2_hunterchopper]'.
[02:27:42	]Maya Morgan was knocked unconscious and is bleeding out.
[02:27:44	]Maya Morgan ran SAM command 'respawn' with arguments: ''
[02:27:44	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:27:44	]Maya Morgan entered observer.
[02:27:45	]Maya Morgan exited observer at their location.
[02:27:46	]S10/OWS.WALLHAMMER-78 has spawned a 'Entity [4719][aw2_hunterchopper]'.
[02:27:48	]Maya Morgan is fully healed.
[02:27:49	]Maya Morgan entered observer.
[02:27:55	]Maya Morgan exited observer at their location.
[02:27:56	]S10/OWS.WALLHAMMER-78 has spawned a 'Entity [4719][aw2_hunterchopper2]'.
[02:28:00	]S10/OWS.WALLHAMMER-78 has spawned a 'Entity [4719][aw2_hunterchopper]'.
[02:29:15	]S10/OWS.WALLHAMMER-78 entered observer.
[02:29:20	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:29:37	]S10/OWS.WALLHAMMER-78 entered observer.
[02:30:02	]S10/OWS.WALLHAMMER-78 has spawned 'models/gibs/helicopter_brokenpiece_06_body.mdl'.
[02:30:07	]S10/OWS.WALLHAMMER-78 has spawned 'models/gibs/helicopter_brokenpiece_04_cockpit.mdl'.
[02:30:15	]S10/OWS.WALLHAMMER-78 has fired a toolgun with the name: remover
[02:30:15	]S10/OWS.WALLHAMMER-78 has fired a toolgun with the name: remover
[02:30:15	]S10/OWS.WALLHAMMER-78 has fired a toolgun with the name: remover
[02:30:16	]S10/OWS.WALLHAMMER-78 has fired a toolgun with the name: remover
[02:31:14	][IC] S10/OWS.WALLHAMMER-78: <:: !playsound. ::>
[02:32:41	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:32:41	]S10/OWS.WALLHAMMER-78 entered observer.
[02:32:42	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:32:45	]S10/OWS.WALLHAMMER-78 entered observer.
[02:33:48	]Maya Morgan has gone afk.
[02:40:40	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:40:41	]S10/OWS.WALLHAMMER-78 entered observer.
[02:40:42	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:40:45	]S10/OWS.WALLHAMMER-78 entered observer.
[02:46:32	]S10/OWS.WALLHAMMER-78 has gone afk.
[02:49:27	]S10/OWS.WALLHAMMER-78 is no longer afk. Total time spent AFK: 470
[02:49:40	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:49:41	]S10/OWS.WALLHAMMER-78 entered observer.
[02:49:42	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:50:03	]S10/OWS.WALLHAMMER-78 entered observer.
[02:50:04	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:50:05	]S10/OWS.WALLHAMMER-78 entered observer.
[02:50:06	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:50:31	]S10/OWS.WALLHAMMER-78 entered observer.
[02:50:31	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:50:32	]S10/OWS.WALLHAMMER-78 entered observer.
[02:50:33	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:50:33	]S10/OWS.WALLHAMMER-78 entered observer.
[02:50:34	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:50:34	]S10/OWS.WALLHAMMER-78 entered observer.
[02:50:39	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:50:39	]S10/OWS.WALLHAMMER-78 entered observer.
[02:50:40	]Enistein (STEAM_0:1:98500861) has disconnected.
[02:50:42	]S10/OWS.WALLHAMMER-78 exited observer at their location.
[02:50:44	]Glunar (STEAM_0:1:173730794) has disconnected.
[15:53:07	]YoldakiDayı has connected.
[15:53:20	]Beyin.Dll has connected.
[15:55:49	]Beyin.Dll loaded the character 'C24:i3.XRAY-91'
[15:56:09	]C24:i3.XRAY-91 is fully healed.
[15:56:20	]C24:i3.XRAY-91 used command '/Radio 10-8'.
[16:00:15	]Shane Walsh has connected.
[16:01:24	]YoldakiDayı loaded the character 'Mark White'
[16:02:41	]Mark White opened the 'Çöp Konteyneri' #6554 container.
[16:02:50	]Mark White has transferred a 'Kahverengi Ayakkabı' #69690 to a container with the name 'Çöp Konteyneri' #6554.
[16:02:51	]Mark White has gained a 'Demir' #61935 from a container with the name 'Çöp Konteyneri' #6554.
[16:02:56	]Mark White has transferred a 'Boş Plastik Sürahi' #69640 to a container with the name 'Çöp Konteyneri' #6554.
[16:02:56	]Mark White has gained a 'Bez Paçavralar' #61929 from a container with the name 'Çöp Konteyneri' #6554.
[16:03:00	]Mark White closed the 'Çöp Konteyneri' #6554 container.
[16:06:23	]Afriktafrik has connected.
[16:06:54	]Mark White ran 'Consume' on item 'Breen'in Suyu' (#69638)
[16:06:54	]Mark White has gained a level -2 long boost in Zeka.
[16:06:54	]Mark White has gained a level -1 long boost in Algı.
[16:07:50	]Shane Walsh loaded the character 'C24.i3.HELIX-86'
[16:07:55	]C24.i3.HELIX-86 is fully healed.
[16:08:57	]Beyin.Dll (STEAM_0:0:479033164) has disconnected.
[16:09:27	]Afriktafrik (STEAM_0:1:631911179) has disconnected (timed out).
[16:10:47	]Mark White ran 'take' on item 'Yapıştırıcı' (#69755)
[16:10:47	]Mark White has gained a 'Yapıştırıcı' #69755.
[16:10:49	]Mark White ran 'drop' on item 'Boş Paket Servis' (#69680)
[16:10:49	]Mark White has lost a 'Boş Paket Servis' #69680.
[16:10:51	]Mark White ran 'drop' on item 'Boş Paket Servis' (#69664)
[16:10:51	]Mark White has lost a 'Boş Paket Servis' #69664.
[16:10:53	]Mark White ran 'drop' on item 'Boş Kavanoz' (#69692)
[16:10:53	]Mark White has lost a 'Boş Kavanoz' #69692.
[16:10:59	]Mark White ran 'drop' on item 'Boş Süt Kartonu' (#69679)
[16:10:59	]Mark White has lost a 'Boş Süt Kartonu' #69679.
[16:10:59	]Mark White ran 'drop' on item 'Boş Süt Kartonu' (#69676)
[16:10:59	]Mark White has lost a 'Boş Süt Kartonu' #69676.
[16:11:03	]Mark White ran 'drop' on item 'Boş Kupa' (#69686)
[16:11:03	]Mark White has lost a 'Boş Kupa' #69686.
[16:11:23	]Mark White ran 'take' on item 'Çivi Kutusu' (#69757)
[16:11:23	]Mark White has gained a 'Çivi Kutusu' #69757.
[16:12:13	]Mark White ran 'take' on item 'Kumaş' (#69762)
[16:12:13	]Mark White has gained a 'Kumaş' #69762.
[16:12:16	]Mark White ran 'take' on item 'Vida Kutusu' (#69761)
[16:12:16	]Mark White has gained a 'Vida Kutusu' #69761.
[16:12:33	]Mark White has taken 14 damage from worldspawn.
[16:13:27	]Mark White ran 'take' on item 'Plastik Levhalar' (#69765)
[16:13:27	]Mark White has gained a 'Plastik Levhalar' #69765.
[16:13:29	]Mark White ran 'take' on item 'Bez Paçavralar' (#69764)
[16:13:29	]Mark White has gained a 'Bez Paçavralar' #69764.
[16:14:07	]Mark White ran 'take' on item 'Mutfak Bıçağı' (#67356)
[16:14:11	]Mark White ran 'take' on item 'Mutfak Bıçağı' (#67356)
[16:14:22	]Mark White ran 'drop' on item 'Boş Votka Şişesi' (#69689)
[16:14:22	]Mark White has lost a 'Boş Votka Şişesi' #69689.
[16:14:24	]Mark White ran 'take' on item 'Mutfak Bıçağı' (#67356)
[16:14:24	]Mark White has gained a 'Mutfak Bıçağı' #67356.
[16:14:41	]C24.i3.HELIX-86 has taken 7 damage from worldspawn.
[16:14:49	]Mark White ran 'Equip' on item 'Mutfak Bıçağı' (#67356)
[16:16:33	]Mark White ran 'take' on item 'Hurda Metal' (#69767)
[16:16:36	]Mark White ran 'drop' on item 'Boş Boya Kutusu' (#69675)
[16:16:36	]Mark White has lost a 'Boş Boya Kutusu' #69675.
[16:16:40	]Mark White ran 'take' on item 'Boş Boya Kutusu' (#69675)
[16:16:40	]Mark White has gained a 'Boş Boya Kutusu' #69675.
[16:16:43	]Mark White ran 'drop' on item 'Boş Boya Kutusu' (#69675)
[16:16:43	]Mark White has lost a 'Boş Boya Kutusu' #69675.
[16:16:45	]Mark White ran 'take' on item 'Hurda Metal' (#69767)
[16:16:45	]Mark White has gained a 'Hurda Metal' #69767.
[16:17:13	]Mark White ran 'take' on item 'Hurda Metal' (#69769)
[16:17:28	]Mark White ran 'drop' on item 'Plastik Çöp' (#69681)
[16:17:28	]Mark White has lost a 'Plastik Çöp' #69681.
[16:18:50	]Mersa has connected.
[16:19:05	]Mark White ran 'take' on item 'Demir' (#69772)
[16:19:05	]Mark White has gained a 'Demir' #69772.
[16:20:18	]C24.i3.HELIX-86 opened the 'Kanıt Deposu' #6523 container.
[16:20:18	]C24.i3.HELIX-86 closed the 'Kanıt Deposu' #6523 container.
[16:20:24	]C24.i3.HELIX-86 opened the 'Dropped Items' #6655 container.
[16:20:30	]C24.i3.HELIX-86 closed the 'Dropped Items' #6655 container.
[16:20:58	]Mark White opened the 'Kutu' #6543 container.
[16:21:02	]Mark White closed the 'Kutu' #6543 container.
[16:24:59	]Mersa loaded the character 'C24:RCT.YELLO-25'
[16:25:15	]C24:RCT.YELLO-25 used command '/Radio .'.
[16:25:27	]C24:RCT.YELLO-25 used command '/Radio Yellow 20 5 10-8'.
[16:25:34	]Mark White opened the 'Büyük Metal Dolap' #6499 container.
[16:25:34	]C24.i3.HELIX-86 used command '/Radio YELLOW'.
[16:25:38	]Mark White closed the 'Büyük Metal Dolap' #6499 container.
[16:25:38	]Mark White opened the 'Büyük Metal Dolap' #6500 container.
[16:25:41	]Mark White closed the 'Büyük Metal Dolap' #6500 container.
[16:25:49	]Mark White opened the 'Doktor Adrian' #6496 container.
[16:25:50	]C24.i3.HELIX-86 used command '/Radio Radyo sinyalini TAC-3 e geçir.'.
[16:25:58	]Mark White has transferred a 'Elektronik devreler' #69693 to a container with the name 'Doktor Adrian' #6496.
[16:25:59	]Mark White has gained a 'Kan Şırıngası' #38258 from a container with the name 'Doktor Adrian' #6496.
[16:26:03	]Mark White closed the 'Doktor Adrian' #6496 container.
[16:26:05	][IC] C24:RCT.YELLO-25: <:: Siktiğim şeyini nasıl ayarlıyor-. ::>
[16:26:09	][IC] C24:RCT.YELLO-25: <:: Uh. ::>
[16:26:15	][IC] C24.i3.HELIX-86: <:: Yenisin sanırım. ::>
[16:26:17	][IC] C24:RCT.YELLO-25: <:: Merhaba. ::>
[16:26:24	][IC] C24:RCT.YELLO-25: <:: 10-4 yeniyim. ::>
[16:26:32	]Mark White ran 'drop' on item 'Kan Şırıngası' (#38258)
[16:26:32	]Mark White has lost a 'Kan Şırıngası' #38258.
[16:26:35	][IC] C24.i3.HELIX-86: <:: Telsiz kodlarını burda kullanmana gerek yok. ::>
[16:26:42	][IC] C24.i3.HELIX-86: <:: Onlar telsiz için. ::>
[16:26:49	]Mark White opened the 'Doktor Adrian' #6496 container.
[16:26:49	][IC] C24:RCT.YELLO-25: <:: Copy that. ::>
[16:26:51	]Mark White closed the 'Doktor Adrian' #6496 container.
[16:26:57	][LOOC] C24.i3.HELIX-86: copy yaz sadece 
[16:27:02	][IC] C24:RCT.YELLO-25: <:: Anlaşıldı. ::>
[16:27:04	]Cheese has connected.
[16:27:08	][IC] C24.i3.HELIX-86: <:: Güzel. ::>
[16:27:16	][IC] C24.i3.HELIX-86: <:: Neyse ver şu radyoyu bana. ::>
[16:27:19	]Mark White ran 'drop' on item 'Yapıştırıcı' (#69682)
[16:27:19	]Mark White has lost a 'Yapıştırıcı' #69682.
[16:27:29	][IC] C24:RCT.YELLO-25: <:: Benim adımın Yellow olması gerekmiyormuydu? ::>
[16:27:33	]Mark White ran 'take' on item 'Yapıştırıcı' (#69682)
[16:27:33	]Mark White has gained a 'Yapıştırıcı' #69682.
[16:27:37	][IC] C24:RCT.YELLO-25: <:: YELLO olmuş. ::>
[16:27:41	][IC] C24.i3.HELIX-86: <:: Boşver. ::>
[16:27:45	][IC] C24.i3.HELIX-86: <:: Sistem halleder. ::>
[16:27:48	]Cheese loaded the character 'Alfred Bust'
[16:27:49	][IC] C24.i3.HELIX-86: <:: Radyonu ver. ::>
[16:27:51	][IC] C24:RCT.YELLO-25: <:: YELLOW. ::>
[16:27:59	][ME] C24.i3.HELIX-86: Elini uzatır radyoyu almak için
[16:28:02	]Alfred Bust used command '/CharDesc'.
[16:28:07	][IC] C24:RCT.YELLO-25: <:: Radyo bulunmamakta. ::>
[16:28:20	][IC] C24:RCT.YELLO-25: <:: Ekipmanlarım tehmin edilmedi. ::>
[16:28:28	][LOOC] C24.i3.HELIX-86: maskende varya aga maskeyi çıkar nexusta sorun yok
[16:28:41	]C24:RCT.YELLO-25 ran 'drop' on item 'SK Maskesi' (#69621)
[16:28:41	]C24:RCT.YELLO-25 has lost a 'SK Maskesi' #69621.
[16:28:45	][ME] C24:RCT.YELLO-25: Uzatır.
[16:28:55	]Mark White ran 'take' on item 'Plastik Çöp' (#68482)
[16:28:55	]Mark White has gained a 'Plastik Çöp' #68482.
[16:28:57	][ME] C24.i3.HELIX-86: Maskeyi alır ve bir kaç tane şeye tıklar.
[16:28:59	]Mark White has performed the 'Craft El Yapımı El Feneri' action, gaining 50 experience in crafting.
[16:28:59	]Mark White has gained a 'El Feneri' #69775.
[16:29:04	][LOOC] C24.i3.HELIX-86: /sc TAC-3 yaz
[16:29:11	][ME] C24.i3.HELIX-86: Maskeyi geri uzatır
[16:29:16	]C24:RCT.YELLO-25 ran 'take' on item 'SK Maskesi' (#69621)
[16:29:16	]C24:RCT.YELLO-25 has gained a 'SK Maskesi' #69621.
[16:29:24	][IC] C24:RCT.YELLO-25: <:: Oh. ::>
[16:29:33	][IC] C24.i3.HELIX-86: <:: Dene bakalım. ::>
[16:29:39	][IC] C24:RCT.YELLO-25: <:: Bir an nefes almayı unutum gibi maskeyi çıkardığımda. ::>
[16:29:47	]C24:RCT.YELLO-25 used command '/Radio'.
[16:29:53	]Mark White ran 'take' on item 'Kan Şırıngası' (#38258)
[16:29:53	]Mark White has gained a 'Kan Şırıngası' #38258.
[16:29:55	][LOOC] C24:RCT.YELLO-25: Bunu nasıl ayarlıyorduk aq :d
[16:29:57	][IC] C24.i3.HELIX-86: <:: Haha. ::>
[16:29:57	]Mark White ran 'split' on item 'Kan Şırıngası' (#38258)
[16:29:58	]Mark White has gained a 'Kan Şırıngası' #69776.
[16:30:03	][LOOC] C24.i3.HELIX-86: /sc TAC-3
[16:30:05	]Mark White ran 'combine' on item 'Kan Şırıngası' (#38258)
[16:30:06	]C24:RCT.YELLO-25 used command '/SC TAC-3'.
[16:30:30	][IC] C24.i3.HELIX-86: <:: Pekala test et. ::>
[16:30:31	]C24:RCT.YELLO-25 used command '/Radio YELLOW 25 10-8'.
[16:30:35	][IC] C24.i3.HELIX-86: <:: Güzel. ::>
[16:30:41	][IC] C24.i3.HELIX-86: <:: 10-8 de yazsan tamam. ::>
[16:30:48	][IC] C24.i3.HELIX-86: <:: Neyse bende göreve başlayayım. ::>
[16:30:50	][IC] C24:RCT.YELLO-25: <:: 10-8 yazdım. ::>
[16:30:54	]C24.i3.HELIX-86 used command '/Radio 10-82'.
[16:30:57	]C24.i3.HELIX-86 used command '/Radio 10-8 2'.
[16:31:03	][IC] C24:RCT.YELLO-25: <:: Birim görev başında; 10-8. ::>
[16:31:05	][IC] C24.i3.HELIX-86: <:: Bir saniy. ::>
[16:31:14	][IC] C24.i3.HELIX-86: <:: Sana ne yapılması gerektiği öğretildimi? ::>
[16:31:17	][IC] C24.i3.HELIX-86: <:: Eğitim. ::>
[16:31:18	][IC] C24.i3.HELIX-86: <:: Yani. ::>
[16:31:19	][IC] C24:RCT.YELLO-25: <:: 10-2. ::>
[16:31:26	][IC] C24:RCT.YELLO-25: <:: Kitapçık. ::>
[16:31:33	][IC] C24.i3.HELIX-86: <:: Pekala sana biraz öğreyeyim. ::>
[16:31:45	][IC] C24.i3.HELIX-86: <:: Şimdi el fenerin varmı? ::>
[16:31:48	][IC] C24.i3.HELIX-86: <:: Lazım olucak. ::>
[16:31:55	][IC] C24:RCT.YELLO-25: <:: 10-2. ::>
[16:32:02	][IC] C24.i3.HELIX-86: <:: Hmph. ::>
[16:32:04	][IC] C24.i3.HELIX-86: <:: Gel benle. ::>
[16:32:09	][IC] C24.i3.HELIX-86: <:: Ekipmanlarını tam al. ::>
[16:32:41	][LOOC] C24.i3.HELIX-86: nexus bok gibi aq
[16:32:59	][LOOC] C24.i3.HELIX-86: nexus bok
[16:33:08	][IC] C24.i3.HELIX-86: <:: Buralar biraz karışık. ::>
[16:33:10	][IC] C24.i3.HELIX-86: <:: Aldanma. ::>
[16:33:15	][IC] C24.i3.HELIX-86: <:: Pekala. ::>
[16:33:23	]Mark White ran SAM command 'asay' with arguments: 'eğildim kalkamıyom'
[16:33:27	][IC] C24.i3.HELIX-86: <:: Burdan eğer gidersen seni dışarıya çıkarır. ::>
[16:33:34	][ME] C24.i3.HELIX-86: Parmağıyla gösterir
[16:33:40	][IC] C24:RCT.YELLO-25: <:: Orası sorgu odasıda değilmi. ::>
[16:33:45	][IC] C24.i3.HELIX-86: <:: Hayır. ::>
[16:33:46	][IC] C24.i3.HELIX-86: <:: Gel. ::>
[16:33:52	]Alfred Bust entered observer.
[16:33:54	][IC] C24.i3.HELIX-86: <:: Burası sorgu. ::>
[16:33:55	][IC] C24:RCT.YELLO-25: <:: Sorgu odası? ::>
[16:34:03	][IC] C24:RCT.YELLO-25: <:: Dedim ya işte. ::>
[16:34:06	][IC] C24.i3.HELIX-86: <:: Burası çıkış. ::>
[16:34:09	][IC] C24.i3.HELIX-86: <:: Bak. ::>
[16:34:11	][IC] C24:RCT.YELLO-25: <:: Ben burayı iyi biliyorum. ::>
[16:34:16	][IC] C24.i3.HELIX-86: <:: Güzel. ::>
[16:34:18	][IC] C24.i3.HELIX-86: <:: Bir saniye. ::>
[16:34:23	][IC] C24:RCT.YELLO-25: <:: Sık sık haritaya bakıyorum. ::>
[16:34:23	][IC] Alfred Bust: Relog dener misin.
[16:34:24	][IC] C24.i3.HELIX-86: <:: Nerden biliyorsun. ::>
[16:34:27	]Mark White ran SAM command 'asay' with arguments: 'yardım arkadaşlar'
[16:34:29	][IC] C24.i3.HELIX-86: <:: Heh. ::>
[16:34:36	][IC] Mark White: Relog ne.
[16:34:40	][IC] C24.i3.HELIX-86: <:: Tamamdır o halde gel. ::>
[16:34:45	][IC] Alfred Bust: Tekrar giriş yap.
[16:34:53	]YoldakiDayı (STEAM_0:0:504441406) has disconnected.
[16:35:15	][IC] C24.i3.HELIX-86: <:: Burası hücreler. ::>
[16:35:27	][IC] C24:RCT.YELLO-25: <:: Bölgeyi tanıtmanıza gerek yok. ::>
[16:35:27	][IC] C24.i3.HELIX-86: <:: Genellikle diğerleri fantezi için kullanıyor. ::>
[16:35:32	][IC] C24:RCT.YELLO-25: <:: Haritalara baktım. ::>
[16:35:38	][LOOC] C24.i3.HELIX-86: harita yok...
[16:35:49	][IC] C24:RCT.YELLO-25: <:: Harita dediğim. ::>
[16:35:54	][IC] C24.i3.HELIX-86: <:: Eee? ::>
[16:36:11	][IC] C24:RCT.YELLO-25: <:: Beyinim içindeki hayali harita. ::>
[16:36:23	][IC] C24:RCT.YELLO-25: <:: Yaratıcılığım vardır. ::>
[16:36:24	][IC] C24.i3.HELIX-86: <:: Revir var şurda...Neyse. ::>
[16:36:24	][IC] C24:RCT.YELLO-25: <:: Haha. ::>
[16:36:38	]YoldakiDayı has connected.
[16:36:40	][IC] C24.i3.HELIX-86: <:: Revir burası. ::>
[16:36:49	][IC] C24.i3.HELIX-86: <:: Egzersiz odası. ::>
[16:37:02	][LOOC] C24:RCT.YELLO-25: bozuk bu aq
[16:37:16	][IC] C24.i3.HELIX-86: <:: Boşver. ::>
[16:37:18	]YoldakiDayı loaded the character 'Mark White'
[16:37:26	][IC] Alfred Bust: Olmadı mı.
[16:37:33	][IC] C24.i3.HELIX-86: <:: Pekala. ::>
[16:37:34	][IC] Mark White: Olmadı.
[16:37:37	][IC] C24.i3.HELIX-86: <:: Ekipmanlarını al. ::>
[16:37:43	]C24:RCT.YELLO-25 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[16:38:03	][LOOC] C24:RCT.YELLO-25: RcT Ezebere bilir zaten ekipmanları aq
[16:38:06	][LOOC] C24.i3.HELIX-86: kitapçıkda var dgdşmgkfdmflnmdgl
[16:38:12	][IC] C24.i3.HELIX-86: <:: Ben söyleyim sen al. ::>
[16:38:15	][IC] C24.i3.HELIX-86: <:: Bir sopa. ::>
[16:38:15	][LOOC] C24:RCT.YELLO-25: Herşeyi söylüyonn?
[16:38:17	]C24:RCT.YELLO-25 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[16:38:18	][IC] C24.i3.HELIX-86: <:: Elektirikli. ::>
[16:38:25	]C24:RCT.YELLO-25 has gained 0 chips.
[16:38:25	]C24:RCT.YELLO-25 has gained a 'Stunstick' #69777.
[16:38:30	][IC] C24.i3.HELIX-86: <:: Ağrı kesici al lazım olabilir. ::>
